,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
1840,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",31/12/2020,90,65,290,106,57,162,8,1,27,12,11,14,41,16,60,13,3,35,8,6,10
1841,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",30/12/2020,257,97,342,199,129,278,31,13,57,13,9,18,36,30,80,35,4,81,9,8,11
1842,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",29/12/2020,213,50,357,226,145,411,34,12,67,17,4,38,34,25,80,24,4,71,8,6,12
1843,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",28/12/2020,387,87,478,331,201,441,38,14,63,15,2,32,55,25,135,64,4,122,14,6,23
1844,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",27/12/2020,385,311,429,303,155,426,47,15,91,14,10,23,75,30,114,34,4,96,15,11,20
1845,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",26/12/2020,332,103,459,276,108,420,51,15,112,14,11,21,58,25,111,38,4,95,16,10,28
1846,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",25/12/2020,,,,,,,,,,,,,115,25,118,5,4,87,,,
1847,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",24/12/2020,476,323,500,452,189,500,66,32,137,18,14,25,94,35,121,,,,30,15,39
1848,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",23/12/2020,,,,,,,,,,,,,,,,,,,,,
1849,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",22/12/2020,,,,280,157,493,54,21,106,29,12,140,73,30,109,39,3,114,16,12,28
1850,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",21/12/2020,,,,,,,37,14,94,20,13,28,43,25,65,45,4,110,11,9,14
1851,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",20/12/2020,,,,,,,,,,,,,46,25,60,33,5,90,,,
1852,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",19/12/2020,292,83,363,186,109,306,36,7,97,16,11,23,57,20,95,35,5,98,10,7,12
1853,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",18/12/2020,288,223,363,164,112,336,22,8,57,12,8,15,51,25,55,15,5,48,10,8,14
1854,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",17/12/2020,236,98,312,139,109,174,26,12,50,13,9,18,32,20,45,34,5,76,9,7,11
1855,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",16/12/2020,256,97,356,148,90,216,25,11,62,27,10,101,41,25,65,29,4,82,8,7,9
1856,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",15/12/2020,199,85,322,131,84,223,16,8,29,18,10,45,35,20,40,31,5,72,8,6,10
1857,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",14/12/2020,206,77,379,134,69,259,20,10,31,12,9,17,35,25,80,22,4,50,8,7,9
1858,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",13/12/2020,412,338,466,321,209,411,33,26,54,13,10,14,90,55,108,8,2,19,,,
1859,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",12/12/2020,351,273,450,304,178,500,66,22,164,19,11,33,108,40,121,,,,12,9,19
1860,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",11/12/2020,,,,,,,,,,,,,38,30,55,,,,,,
1861,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",10/12/2020,325,98,447,298,102,459,47,20,108,25,12,69,42,25,112,17,2,17,9,7,12
1862,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",09/12/2020,,,,,,,,,,,,,82,25,130,2,2,3,,,
1863,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",08/12/2020,394,335,470,302,191,432,49,25,125,15,13,20,64,45,106,,,,13,10,16
1864,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",07/12/2020,429,325,480,369,197,453,61,27,139,20,13,31,75,45,102,10,2,38,13,12,15
1865,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",06/12/2020,424,349,473,370,262,449,54,33,91,20,13,35,75,40,101,57,2,182,11,8,14
1866,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",05/12/2020,446,383,500,405,284,474,91,42,147,26,12,46,96,71,114,,,,10,8,11
1867,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",04/12/2020,375,287,432,329,171,463,77,20,158,21,13,41,82,40,112,56,1,203,8,6,9
1868,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",03/12/2020,378,306,457,333,169,500,69,17,112,21,9,40,55,40,112,69,1,199,7,5,7
1869,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",02/12/2020,389,280,480,348,163,500,81,19,144,23,15,33,88,45,131,56,1,245,7,6,8
1870,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",01/12/2020,359,230,440,299,138,463,57,16,103,22,12,42,51,35,108,139,1,198,6,5,8
1871,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",30/11/2020,314,123,440,256,123,500,64,13,135,22,16,36,76,30,111,58,1,167,5,4,7
1872,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",29/11/2020,245,70,391,176,81,461,44,12,116,19,14,27,58,25,90,50,1,132,5,4,7
1873,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",28/11/2020,133,48,253,111,59,194,34,15,98,17,10,24,38,20,60,36,6,81,5,4,6
1874,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",27/11/2020,241,37,399,180,39,300,41,13,64,20,14,30,41,35,100,,,,8,5,13
1875,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",26/11/2020,436,387,465,361,273,424,57,38,78,22,13,51,78,60,112,,,,10,9,12
1876,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",25/11/2020,397,308,500,312,193,467,79,42,127,21,14,42,84,45,109,,,,9,6,14
1877,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",24/11/2020,,,,,,,,,,,,,65,25,108,,,,,,
1878,Delhi,Delhi,site_5024,"Alipur, Delhi - DPCC",23/11/2020,,,,,,,,,,,,,,,,,,,,,
