,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
5888,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",31/12/2020,,,,,,,,,,,,,23,15,40,25,15,34,,,
5889,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",30/12/2020,,,,,,,,,,,,,53,25,90,10,3,79,,,
5890,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",29/12/2020,239,83,368,288,171,407,47,18,89,7,3,14,48,15,106,29,5,65,10,8,12
5891,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",28/12/2020,361,133,447,395,223,500,76,18,157,11,3,34,45,15,130,46,3,88,12,9,14
5892,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",27/12/2020,,,,,,,92,44,172,8,3,15,114,30,117,7,1,61,,,
5893,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",26/12/2020,,,,,,,,,,,,,,,,,,,,,
5894,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",25/12/2020,398,316,500,373,254,500,69,31,124,6,2,13,63,5,134,20,1,91,14,12,18
5895,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",24/12/2020,401,243,500,383,182,500,85,25,176,9,3,31,90,5,132,24,2,98,14,11,17
5896,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",23/12/2020,435,307,500,435,270,500,93,54,150,9,3,21,122,20,130,4,2,90,14,12,16
5897,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",22/12/2020,361,305,434,317,184,472,77,32,122,18,5,85,69,35,109,4,2,90,12,9,15
5898,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",21/12/2020,,,,,,,,,,,,,60,28,70,9,6,10,,,
5899,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",20/12/2020,250,78,411,218,123,407,59,18,117,8,2,18,67,25,101,32,4,99,10,9,11
5900,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",19/12/2020,266,77,362,216,127,412,57,18,124,5,1,11,79,18,116,25,4,93,9,8,10
5901,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",18/12/2020,,,,,,,,,,,,,72,30,117,6,4,28,,,
5902,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",17/12/2020,,,,,,,,,,,,,,,,,,,,,
5903,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",16/12/2020,,,,,,,,,,,,,,,,,,,,,
5904,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",15/12/2020,,,,,,,,,,,,,,,,,,,,,
5905,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",14/12/2020,209,92,361,153,108,288,31,15,62,2,1,3,55,20,82,22,4,49,11,10,14
5906,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",13/12/2020,392,302,452,344,174,441,59,35,118,4,1,8,90,22,118,12,4,27,13,11,15
5907,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",12/12/2020,334,203,419,328,157,472,104,46,172,12,2,23,104,20,129,25,1,88,14,12,18
5908,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",11/12/2020,264,133,356,204,137,403,60,32,117,11,5,18,57,40,107,21,2,87,13,11,14
5909,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",10/12/2020,335,77,482,346,119,500,91,30,173,21,6,66,79,5,134,28,4,111,11,9,14
5910,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",09/12/2020,405,143,500,395,148,489,100,49,160,16,5,49,108,65,147,18,4,100,10,9,12
5911,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",08/12/2020,,,,,,,,,,,,,,,,,,,,,
5912,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",07/12/2020,431,316,489,393,212,466,86,35,173,11,6,18,101,62,129,47,5,178,11,9,12
5913,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",06/12/2020,433,354,500,425,356,487,101,56,145,14,7,24,104,90,111,35,4,174,10,9,12
5914,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",05/12/2020,470,402,500,462,417,500,133,59,263,19,7,33,108,65,143,78,4,252,11,9,13
5915,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",04/12/2020,392,277,479,350,197,488,97,33,168,15,7,35,120,38,150,31,5,160,9,8,11
5916,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",03/12/2020,365,301,443,315,187,425,86,36,147,16,8,24,92,60,122,38,7,160,8,7,10
5917,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",02/12/2020,398,273,500,347,199,498,105,37,199,14,6,24,103,28,144,31,3,183,8,7,12
5918,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",01/12/2020,,,,,,,,,,,,,,,,,,,,,
5919,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",30/11/2020,315,120,500,239,129,500,78,23,151,16,9,32,101,55,136,35,1,135,6,6,8
5920,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",29/11/2020,255,65,382,184,101,332,61,25,129,10,7,16,86,50,110,31,6,101,7,6,8
5921,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",28/11/2020,,,,,,,,,,,,,78,52,98,26,3,90,,,
5922,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",27/11/2020,,,,,,,,,,,,,79,43,90,42,11,78,,,
5923,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",26/11/2020,,,,,,,,,,,,,104,82,111,19,4,114,,,
5924,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",25/11/2020,419,309,499,417,191,500,124,57,243,25,14,54,113,20,144,59,5,200,8,6,11
5925,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",24/11/2020,336,143,453,303,137,484,104,46,169,21,12,41,107,43,131,29,4,136,6,4,8
5926,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",23/11/2020,270,80,399,245,123,429,69,22,126,14,9,25,100,52,123,50,5,130,6,5,8
5927,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",22/11/2020,265,70,398,208,145,346,59,21,133,12,8,18,93,43,118,49,16,113,6,5,7
5928,Delhi,Delhi,site_1426,"Narela, Delhi - DPCC",21/11/2020,,,,,,,,,,,,,,,,,,,,,
