,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
10358,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",07/11/2020,219,104,331,168,134,225,93,45,120,,,,9,6,16,49,26,104,19,4,71
10359,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",06/11/2020,225,117,318,161,136,216,87,48,139,,,,9,7,13,61,23,101,13,4,57
10360,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",05/11/2020,244,134,316,171,133,220,70,38,126,,,,9,7,16,75,24,103,15,3,60
10361,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",04/11/2020,185,70,294,146,92,183,40,27,74,,,,10,8,12,50,28,64,23,4,61
10362,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",03/11/2020,32,17,71,44,26,90,27,19,43,,,,7,6,9,31,15,47,11,4,28
10363,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",02/11/2020,25,17,40,39,24,54,21,17,25,,,,7,6,8,20,16,24,13,4,25
10364,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",01/11/2020,100,54,128,113,53,133,31,22,46,,,,9,7,10,36,24,52,9,5,41
10365,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",31/10/2020,79,55,94,96,68,109,21,11,46,1,1,2,10,8,13,27,19,33,38,10,78
10366,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",30/10/2020,104,53,175,111,83,154,16,11,26,1,1,1,9,9,10,27,20,37,23,7,51
10367,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",29/10/2020,172,106,210,140,123,157,21,14,29,1,1,1,10,8,11,33,26,52,28,4,58
10368,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",28/10/2020,144,76,203,125,107,145,23,13,40,1,1,1,9,7,11,44,20,67,22,4,55
10369,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",27/10/2020,,,,,,,,,,,,,,,,,,,,,
10370,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",26/10/2020,,,,,,,,,,,,,,,,,,,,,
10371,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",25/10/2020,,,,,,,,,,,,,,,,,,,,,
10372,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",24/10/2020,,,,,,,,,,,,,,,,,,,,,
10373,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",23/10/2020,,,,,,,,,,,,,,,,,,,,,
10374,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",22/10/2020,,,,,,,,,,,,,,,,,,,,,
10375,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",21/10/2020,,,,,,,,,,,,,,,,,,,,,
10376,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",20/10/2020,,,,,,,,,,,,,,,,,,,,,
10377,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",19/10/2020,96,39,151,104,53,138,14,8,19,1,1,1,8,6,10,26,22,62,11,3,31
10378,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",18/10/2020,106,56,225,106,74,161,16,8,25,1,1,1,8,6,12,47,18,101,11,3,63
10379,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",17/10/2020,66,21,201,77,42,144,14,9,24,1,1,1,10,8,16,73,19,102,5,3,26
10380,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",16/10/2020,21,13,35,38,28,57,10,7,13,1,1,1,7,7,8,23,14,27,5,3,15
10381,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",15/10/2020,20,10,30,37,26,46,9,8,13,1,1,1,7,6,7,20,15,21,8,5,24
10382,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",14/10/2020,66,23,138,78,40,127,13,9,19,1,1,1,8,6,11,25,17,59,8,3,25
10383,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",13/10/2020,63,46,88,85,62,106,13,9,23,1,1,1,9,7,11,39,20,65,12,3,56
10384,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",12/10/2020,56,39,88,72,51,96,12,8,17,1,1,1,8,7,9,31,20,51,15,4,67
10385,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",11/10/2020,82,40,172,85,36,140,,,,,,,8,6,12,39,12,100,10,2,49
10386,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",10/10/2020,60,44,112,80,64,125,,,,,,,10,8,15,72,21,104,6,3,47
10387,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",09/10/2020,43,22,60,57,37,86,,,,,,,8,7,9,39,16,54,7,1,71
10388,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",08/10/2020,29,18,41,38,27,52,10,7,14,1,1,1,7,7,10,25,12,34,11,4,27
10389,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",07/10/2020,30,20,44,36,26,51,9,6,16,1,1,1,8,7,11,29,16,52,8,4,18
10390,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",06/10/2020,37,24,54,42,33,56,9,6,13,1,1,1,6,6,7,23,18,34,7,4,31
10391,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",05/10/2020,40,29,60,44,30,58,8,6,11,1,1,1,7,6,8,31,15,40,4,2,27
10392,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",04/10/2020,29,19,43,33,26,43,9,7,12,1,1,1,7,6,9,28,15,40,8,3,28
10393,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",03/10/2020,22,13,31,30,24,38,9,7,11,1,1,1,7,7,8,22,14,28,12,4,33
10394,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",02/10/2020,28,14,47,36,20,56,11,9,15,1,1,1,7,7,8,21,12,30,14,4,25
10395,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",01/10/2020,28,17,38,41,29,53,12,8,16,1,1,1,7,7,8,23,18,28,14,2,33
10396,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",30/09/2020,43,23,79,53,35,99,14,10,22,1,1,1,7,6,8,25,12,45,14,4,32
10397,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",29/09/2020,85,66,129,87,72,120,17,10,30,1,1,1,8,7,11,54,18,104,9,4,71
10398,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",28/09/2020,47,24,92,57,32,81,19,8,28,1,1,1,7,6,9,24,14,35,33,5,66
10399,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",27/09/2020,34,17,51,,,,21,14,29,1,1,1,8,6,9,24,14,30,11,5,19
10400,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",26/09/2020,27,18,40,,,,20,11,33,1,1,4,6,5,7,21,11,25,8,4,13
10401,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",25/09/2020,25,14,45,33,21,46,16,12,24,1,1,1,7,6,8,17,10,20,6,4,10
10402,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",24/09/2020,17,10,31,24,16,34,19,14,24,1,1,1,7,6,7,17,12,20,5,4,8
10403,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",23/09/2020,18,9,29,30,17,43,19,12,28,1,1,1,7,7,8,21,12,27,7,5,13
10404,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",22/09/2020,13,4,38,19,13,28,17,11,22,1,1,1,8,7,8,20,9,22,10,6,20
10405,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",21/09/2020,36,10,77,44,25,64,21,15,29,1,1,1,7,6,8,21,13,27,21,5,33
10406,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",20/09/2020,38,25,59,51,36,66,23,17,34,1,1,1,8,7,10,24,16,30,22,2,56
10407,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",19/09/2020,26,13,46,33,22,54,19,11,39,1,1,1,6,5,8,27,10,40,15,2,41
10408,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",18/09/2020,17,9,27,26,18,32,14,10,22,1,1,1,8,7,9,15,12,19,8,3,14
10409,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",17/09/2020,22,12,60,33,27,46,18,12,26,1,1,2,9,6,15,16,10,19,6,1,40
10410,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",16/09/2020,16,5,35,34,21,46,19,14,28,1,1,1,7,6,8,21,8,29,1,1,1
10411,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",15/09/2020,12,6,25,29,18,39,18,13,26,1,1,1,8,6,8,18,8,22,1,1,1
10412,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",14/09/2020,12,5,21,26,19,33,15,10,21,1,1,1,6,6,8,17,8,27,1,1,2
10413,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",13/09/2020,11,5,22,29,22,39,16,12,22,1,1,1,7,7,8,15,10,31,1,1,1
10414,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",12/09/2020,18,9,26,28,20,37,12,9,18,1,1,1,8,7,9,11,10,13,1,1,2
10415,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",11/09/2020,31,18,55,43,33,56,20,12,27,1,1,1,8,7,9,17,13,20,1,1,4
10416,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",10/09/2020,44,26,58,59,43,68,25,18,36,1,1,1,7,7,8,16,14,23,1,1,8
10417,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",09/09/2020,23,6,85,28,13,67,22,12,46,,,,8,5,13,24,8,38,2,1,26
10418,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",08/09/2020,13,6,29,23,13,35,13,10,16,,,,7,5,8,12,9,14,9,5,15
10419,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",07/09/2020,19,12,34,27,19,39,16,14,21,,,,7,6,8,12,9,15,7,4,14
10420,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",06/09/2020,24,16,41,35,22,49,19,13,28,,,,7,7,8,15,11,18,7,5,12
10421,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",05/09/2020,28,14,50,37,26,49,24,15,42,,,,7,7,8,27,12,36,11,5,30
10422,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",04/09/2020,21,10,34,31,24,40,22,16,30,,,,7,7,8,21,15,27,8,5,27
10423,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",03/09/2020,31,14,53,36,21,60,24,15,35,,,,7,7,8,25,15,34,9,4,26
10424,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",02/09/2020,39,19,70,44,23,68,27,18,42,,,,7,6,9,31,11,59,8,4,23
10425,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",01/09/2020,42,35,59,49,36,57,17,13,24,,,,8,7,10,22,14,28,19,9,56
10426,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",31/08/2020,34,23,45,47,32,64,19,14,29,,,,7,6,8,22,10,26,17,6,36
10427,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",30/08/2020,34,17,49,43,36,49,18,13,22,,,,7,6,8,16,12,18,11,7,15
10428,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",29/08/2020,26,12,53,36,22,49,18,12,28,1,1,1,6,6,7,16,11,17,8,6,17
10429,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",28/08/2020,11,5,19,20,12,41,12,10,18,1,1,1,8,7,9,14,8,15,13,9,22
10430,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",27/08/2020,15,6,23,20,15,27,20,15,26,1,1,1,7,6,8,16,12,22,15,9,35
10431,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",26/08/2020,40,21,61,,,,26,17,42,,,,11,9,14,18,11,25,34,9,68
10432,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",25/08/2020,37,15,63,45,25,66,36,13,78,,,,18,9,55,27,12,47,21,5,83
10433,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",24/08/2020,36,24,47,38,30,50,32,15,62,,,,11,7,17,20,13,25,20,5,54
10434,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",23/08/2020,27,11,42,33,19,44,41,11,92,,,,10,7,18,31,8,45,11,4,51
10435,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",22/08/2020,,,,,,,,,,,,,,,,14,11,18,24,20,27
10436,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",21/08/2020,,,,,,,,,,,,,,,,,,,,,
10437,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",20/08/2020,,,,,,,,,,,,,,,,,,,,,
10438,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",19/08/2020,,,,,,,,,,,,,,,,,,,,,
10439,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",18/08/2020,,,,,,,,,,,,,,,,,,,,,
10440,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",17/08/2020,,,,,,,,,,,,,,,,,,,,,
10441,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",16/08/2020,,,,,,,,,,,,,,,,,,,,,
10442,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",15/08/2020,15,9,27,20,14,27,21,12,41,1,1,1,8,6,9,18,13,21,22,12,36
10443,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",14/08/2020,13,8,24,21,14,36,17,10,26,1,1,1,7,7,9,15,12,19,21,16,32
10444,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",13/08/2020,26,14,44,36,23,50,26,14,39,1,1,1,11,8,18,18,12,24,28,19,48
10445,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",12/08/2020,,,,29,16,39,19,10,32,2,1,4,10,6,22,16,12,18,27,7,52
10446,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",11/08/2020,,,,22,5,30,19,8,32,3,1,9,5,4,9,16,11,18,17,12,30
10447,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",10/08/2020,18,9,33,25,18,32,14,8,25,1,1,2,4,3,5,14,10,16,21,16,38
10448,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",09/08/2020,33,25,41,36,28,47,13,8,25,1,1,2,7,3,11,15,13,17,33,6,45
10449,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",08/08/2020,24,13,40,32,21,42,23,14,43,2,1,3,6,3,20,16,12,31,17,5,56
10450,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",07/08/2020,14,7,22,19,11,27,24,7,49,2,1,3,4,2,5,21,13,26,14,6,35
10451,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",06/08/2020,12,5,22,16,10,28,9,6,13,5,2,11,6,4,7,15,11,18,35,18,42
10452,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",05/08/2020,47,21,72,50,33,61,36,25,50,2,1,8,4,2,9,30,18,61,15,5,29
10453,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",04/08/2020,65,43,83,69,45,78,30,11,74,,,,8,4,18,24,16,30,33,6,83
10454,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",03/08/2020,28,9,48,33,22,48,20,11,40,,,,6,4,9,22,10,30,30,5,62
10455,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",02/08/2020,14,8,21,21,10,35,16,8,26,,,,5,3,12,15,13,18,21,4,44
10456,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",01/08/2020,,,,,,,,,,,,,,,,,,,,,
10457,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",31/07/2020,13,5,18,19,11,31,15,9,23,1,1,1,7,3,18,13,11,16,16,4,58
10458,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",30/07/2020,25,8,47,22,14,37,12,6,27,1,1,1,7,4,17,13,12,16,13,7,40
10459,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",29/07/2020,46,38,62,46,37,63,33,13,77,,,,8,4,19,24,15,36,18,6,62
10460,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",28/07/2020,,,,,,,33,11,72,1,1,5,8,2,20,29,10,34,16,6,82
10461,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",27/07/2020,28,8,47,,,,15,8,24,1,1,1,14,4,31,15,8,18,42,10,73
10462,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",26/07/2020,24,10,46,,,,14,5,41,1,1,1,13,3,37,12,10,18,26,3,44
10463,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",25/07/2020,31,19,44,,,,26,11,58,,,,13,4,35,19,8,26,19,5,38
10464,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",24/07/2020,22,14,31,,,,13,7,29,1,1,1,7,4,16,16,10,18,30,23,45
10465,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",23/07/2020,32,20,48,,,,29,17,45,,,,14,4,33,17,11,19,28,6,53
10466,West Bengal,Kolkata,site_5110,"Fort William, Kolkata - WBPCB",22/07/2020,25,16,42,,,,19,9,56,1,1,1,6,4,11,17,10,22,20,4,36
