,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
15088,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",31/12/2020,275,176,345,277,174,403,92,33,143,39,18,109,12,8,17,64,32,112,33,1,108
15089,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",30/12/2020,227,106,328,237,137,372,98,47,160,36,13,113,7,4,11,66,23,112,33,2,98
15090,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",29/12/2020,123,63,302,184,134,285,75,34,129,16,12,18,5,3,7,38,16,78,39,2,77
15091,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",28/12/2020,228,119,338,210,150,304,80,32,140,18,16,19,6,4,8,40,28,103,104,1,147
15092,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",27/12/2020,199,127,305,220,130,411,84,20,135,17,11,21,9,4,16,44,21,120,81,2,123
15093,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",26/12/2020,,,,,,,,,,,,,,,,,,,,,
15094,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",25/12/2020,212,122,328,210,131,364,106,43,164,20,13,25,10,4,14,65,24,111,46,2,126
15095,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",24/12/2020,261,146,348,244,148,447,128,69,192,18,3,27,13,6,36,66,27,127,51,1,192
15096,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",23/12/2020,138,85,275,203,131,307,150,73,291,16,9,23,12,5,28,64,22,116,50,1,142
15097,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",22/12/2020,112,50,265,164,100,277,114,46,249,12,8,16,8,2,23,47,15,94,27,1,77
15098,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",21/12/2020,183,80,308,155,106,245,86,18,146,10,7,13,10,2,29,43,18,103,49,1,96
15099,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",20/12/2020,140,70,315,169,109,278,100,23,182,9,6,12,9,3,22,58,17,93,22,1,79
15100,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",19/12/2020,156,87,305,183,129,265,101,45,205,9,4,11,9,4,21,68,24,104,28,2,113
15101,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",18/12/2020,283,217,344,193,155,277,105,41,174,9,6,12,11,5,22,58,30,106,44,2,126
15102,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",17/12/2020,154,56,335,172,130,252,100,62,165,12,8,22,5,3,10,64,30,103,29,1,88
15103,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",16/12/2020,77,51,98,150,125,199,96,53,168,11,9,12,8,2,13,48,26,77,39,1,95
15104,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",15/12/2020,45,15,73,94,32,160,71,17,142,12,10,13,6,1,16,52,18,76,9,1,32
15105,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",14/12/2020,52,36,72,122,96,166,72,35,112,14,12,17,8,2,12,40,23,56,20,1,41
15106,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",13/12/2020,115,37,228,147,105,194,,,,,,,10,5,24,60,32,94,12,1,65
15107,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",12/12/2020,84,58,158,155,130,202,76,39,114,18,15,21,4,3,7,83,29,91,1,1,76
15108,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",11/12/2020,86,52,136,160,117,244,98,53,120,24,21,30,6,3,9,44,25,74,65,1,141
15109,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",10/12/2020,73,42,127,152,85,260,,,,31,21,37,6,1,11,63,18,106,42,1,134
15110,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",09/12/2020,124,57,237,237,109,431,,,,34,25,47,8,1,14,37,21,104,8,1,28
15111,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",08/12/2020,100,52,173,204,98,388,91,6,142,28,11,43,6,3,17,53,21,101,19,1,65
15112,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",07/12/2020,70,35,130,154,84,283,102,16,174,17,12,22,7,1,26,51,15,108,62,1,155
15113,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",06/12/2020,130,48,297,230,111,454,120,40,190,17,1,27,12,5,27,57,16,132,99,1,217
15114,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",05/12/2020,97,58,189,194,116,405,100,24,214,15,4,27,9,2,30,69,22,125,67,1,198
15115,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",04/12/2020,92,62,224,185,119,423,62,23,127,16,6,24,9,3,22,62,19,122,93,1,235
15116,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",03/12/2020,94,73,141,172,137,268,58,34,105,16,5,22,10,4,27,61,30,120,54,1,255
15117,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",02/12/2020,85,45,133,155,96,244,50,10,97,16,8,21,12,4,24,46,18,108,86,4,245
15118,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",01/12/2020,79,58,101,155,100,233,80,35,119,14,6,23,8,2,17,54,18,110,55,2,183
15119,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",30/11/2020,50,20,114,116,59,224,68,17,143,16,10,21,10,1,34,39,11,89,42,2,109
15120,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",29/11/2020,,,,,,,,,,,,,,,,62,18,103,15,1,52
15121,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",28/11/2020,,,,,,,,,,,,,,,,36,16,53,14,1,66
15122,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",27/11/2020,174,108,237,220,131,329,68,39,111,22,16,30,14,4,33,62,25,113,62,3,103
15123,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",26/11/2020,194,143,280,221,156,316,84,46,123,24,19,29,18,11,30,66,32,110,67,3,169
15124,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",25/11/2020,108,75,188,178,125,250,82,52,124,23,19,29,13,7,22,62,29,102,44,3,176
15125,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",24/11/2020,84,22,154,151,51,278,54,18,94,22,18,30,10,6,16,37,11,116,27,4,58
15126,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",23/11/2020,93,74,142,161,127,236,53,29,99,19,15,25,11,5,28,62,23,117,77,3,207
15127,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",22/11/2020,164,80,322,178,113,345,55,34,83,22,19,28,11,6,17,42,37,113,68,6,158
15128,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",21/11/2020,142,73,300,154,110,214,66,33,115,21,18,24,10,6,26,60,24,102,50,4,151
15129,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",20/11/2020,139,84,250,161,132,223,69,41,116,21,17,24,9,6,15,64,28,104,46,4,132
15130,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",19/11/2020,127,86,218,144,112,205,60,19,91,21,20,23,12,6,40,45,26,78,68,5,201
15131,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",18/11/2020,126,58,338,159,90,366,52,17,114,28,22,41,9,6,14,55,18,96,55,5,111
15132,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",17/11/2020,121,63,316,140,84,350,46,14,95,23,20,26,9,7,15,48,19,82,71,4,135
15133,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",16/11/2020,168,50,358,163,80,401,40,21,80,36,25,89,10,7,14,44,21,102,56,5,142
15134,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",15/11/2020,125,47,355,138,66,388,38,13,80,31,27,36,8,5,15,46,16,102,60,3,119
15135,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",14/11/2020,187,72,448,175,96,372,57,27,108,45,28,80,11,7,19,59,23,109,39,4,135
15136,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",13/11/2020,119,77,180,178,120,327,52,11,113,70,37,117,8,6,19,69,21,105,45,4,152
15137,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",12/11/2020,135,80,236,190,114,326,39,8,105,90,72,106,8,4,13,45,21,65,28,3,78
15138,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",11/11/2020,120,63,203,179,133,266,65,7,110,89,66,125,10,5,22,44,28,103,15,4,78
15139,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",10/11/2020,115,51,248,167,92,299,62,1,173,78,50,114,12,6,17,68,18,118,21,4,122
15140,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",09/11/2020,122,49,278,174,106,335,22,4,45,73,49,99,7,3,12,53,21,96,18,4,45
15141,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",08/11/2020,109,75,308,160,123,374,56,7,122,65,32,100,6,4,10,50,25,89,14,4,32
15142,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",07/11/2020,94,66,217,137,99,248,85,25,153,36,22,65,12,6,23,52,18,104,37,5,90
15143,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",06/11/2020,154,94,325,182,128,404,97,45,156,76,50,113,13,9,23,59,24,126,38,4,168
15144,Maharashtra,Mumbai,site_5119,"Sion, Mumbai - MPCB",05/11/2020,162,88,306,172,131,329,100,36,182,53,34,95,15,9,28,75,28,114,44,6,216
