,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
3128,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",31/12/2020,75,40,96,105,68,143,23,16,41,13,12,14,24,13,34,110,44,173,2,1,2
3129,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",30/12/2020,346,310,435,197,147,302,139,117,173,13,12,13,47,30,71,51,35,83,26,21,40
3130,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",29/12/2020,238,68,361,229,156,412,127,86,188,13,12,19,30,22,42,50,36,90,23,12,38
3131,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",28/12/2020,397,144,500,296,176,442,203,119,361,14,13,15,62,46,99,68,30,101,51,21,83
3132,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",27/12/2020,412,251,500,296,159,423,199,134,273,13,12,15,55,41,89,46,32,87,49,27,84
3133,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",26/12/2020,366,150,500,289,160,410,208,132,337,12,12,14,50,37,99,45,31,94,62,26,107
3134,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",25/12/2020,441,328,500,362,228,500,,,,9,4,13,79,51,163,31,28,77,,,
3135,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",24/12/2020,449,320,500,367,219,497,,,,6,5,11,107,66,167,36,4,176,,,
3136,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",23/12/2020,452,326,500,390,213,500,,,,7,5,11,118,57,200,45,12,93,,,
3137,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",22/12/2020,386,301,500,307,174,498,,,,11,6,54,101,30,150,65,33,192,,,
3138,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",21/12/2020,363,210,444,239,175,339,173,104,253,8,6,12,86,42,112,46,32,84,38,16,80
3139,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",20/12/2020,312,95,469,214,124,396,160,75,240,7,5,9,81,31,117,46,32,93,34,13,68
3140,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",19/12/2020,312,92,500,228,136,401,144,88,252,6,5,7,83,30,111,45,33,86,30,12,78
3141,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",18/12/2020,306,212,483,173,109,361,95,48,180,4,4,5,81,35,105,47,34,82,17,7,41
3142,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",17/12/2020,284,128,374,165,124,266,112,78,205,5,4,6,68,34,100,44,33,73,22,11,61
3143,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",16/12/2020,268,160,375,171,91,395,98,59,155,13,4,57,58,31,90,47,32,79,18,8,42
3144,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",15/12/2020,178,84,349,127,64,191,83,53,115,5,3,6,46,25,64,55,33,89,13,8,20
3145,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",14/12/2020,217,97,417,121,86,238,95,66,138,4,4,6,47,29,111,42,17,62,18,10,33
3146,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",13/12/2020,394,307,473,227,133,348,140,101,249,4,4,7,114,68,124,69,6,151,31,21,57
3147,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",12/12/2020,335,208,396,254,122,500,225,98,362,4,3,7,124,55,146,40,35,53,53,19,116
3148,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",11/12/2020,316,155,415,241,157,443,162,101,243,4,4,5,77,36,106,41,34,65,48,16,90
3149,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",10/12/2020,363,128,500,289,148,500,187,98,326,5,4,9,55,12,151,36,32,57,53,16,102
3150,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",09/12/2020,388,142,500,292,157,432,170,93,295,5,4,8,92,36,140,39,32,133,49,12,100
3151,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",08/12/2020,,,,,,,,,,,,,103,47,145,41,32,78,,,
3152,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",07/12/2020,,,,,,,,,,,,,,,,,,,,,
3153,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",06/12/2020,427,344,498,328,230,424,49,36,69,5,4,6,124,88,157,61,22,117,13,8,24
3154,Delhi,Delhi,site_118,"DTU, Delhi - CPCB",05/12/2020,469,356,500,414,268,489,61,38,110,6,5,7,128,96,156,64,7,249,17,10,27
