,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
7176,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",31/12/2020,293,96,419,195,141,359,25,8,48,,,,86,74,109,31,11,59,,,
7177,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",30/12/2020,202,69,320,188,132,257,34,18,58,,,,49,42,62,24,12,46,,,
7178,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",29/12/2020,148,24,286,172,134,230,31,15,59,,,,45,33,61,22,14,39,,,
7179,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",28/12/2020,336,90,496,250,173,478,46,14,150,,,,69,57,110,39,12,62,,,
7180,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",27/12/2020,334,131,454,248,128,436,41,17,77,,,,72,47,110,28,12,57,,,
7181,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",26/12/2020,306,103,419,232,118,398,40,19,96,,,,62,47,122,28,11,55,,,
7182,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",25/12/2020,398,189,500,349,151,477,49,19,129,,,,98,82,139,24,13,55,,,
7183,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",24/12/2020,396,168,500,352,166,470,52,14,143,,,,103,92,138,26,12,76,,,
7184,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",23/12/2020,,,,,,,,,,,,,92,73,119,30,17,71,,,
7185,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",22/12/2020,310,140,500,235,133,481,40,22,69,,,,68,49,111,30,11,66,,,
7186,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",21/12/2020,300,136,384,218,130,367,33,18,55,,,,58,42,90,29,13,60,,,
7187,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",20/12/2020,265,90,391,186,99,330,33,11,56,,,,50,33,92,28,12,63,,,
7188,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",19/12/2020,225,54,420,172,89,414,25,9,52,,,,41,16,87,31,13,58,,,
7189,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",18/12/2020,210,95,364,144,107,278,16,6,41,,,,31,15,49,26,15,45,,,
7190,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",17/12/2020,164,64,286,128,101,177,21,11,37,,,,29,21,37,22,12,40,,,
7191,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",16/12/2020,182,80,345,136,91,219,21,7,38,,,,27,11,35,21,12,47,,,
7192,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",15/12/2020,117,57,208,103,52,141,14,5,31,,,,20,12,25,20,12,42,,,
7193,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",14/12/2020,158,22,359,122,71,245,17,9,29,,,,22,18,81,21,11,38,,,
7194,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",13/12/2020,339,228,421,242,150,406,28,15,51,,,,64,36,81,13,10,31,,,
7195,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",12/12/2020,234,95,360,176,119,296,48,13,93,,,,58,41,85,20,12,43,,,
7196,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",11/12/2020,227,76,319,173,127,227,28,2,91,,,,51,26,103,21,11,53,,,
7197,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",10/12/2020,,,,,,,,,,,,,67,35,105,24,13,88,,,
7198,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",09/12/2020,309,103,414,238,156,376,46,23,82,,,,75,50,112,24,12,62,,,
7199,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",08/12/2020,368,316,416,295,214,389,48,17,67,,,,70,52,104,24,13,62,,,
7200,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",07/12/2020,349,212,412,246,139,403,43,17,72,,,,56,40,80,28,13,93,,,
7201,Delhi,Delhi,site_107,"Pusa, Delhi - IMD",06/12/2020,362,313,392,270,199,340,49,17,83,,,,53,41,94,28,12,87,,,
