,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
10877,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",10/12/2020,313,282,328,201,161,241,85,74,108,4,3,6,12,5,31,101,83,112,30,8,90
10878,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",09/12/2020,297,266,315,183,173,206,87,72,115,4,3,6,12,6,20,99,84,108,28,7,90
10879,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",08/12/2020,129,52,247,133,100,182,90,57,157,5,3,9,18,5,55,101,32,121,22,8,109
10880,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",07/12/2020,,,,148,129,162,84,67,112,4,3,5,24,4,49,67,50,91,57,7,132
10881,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",06/12/2020,195,108,305,165,135,214,94,69,124,4,3,5,23,7,64,81,43,101,37,2,119
10882,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",05/12/2020,253,153,330,180,145,252,101,66,126,4,3,6,19,4,38,85,44,116,39,6,133
10883,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",04/12/2020,268,88,333,209,119,283,112,63,170,6,3,9,27,9,55,112,36,144,29,7,151
10884,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",03/12/2020,272,134,328,214,132,322,109,68,174,6,3,9,37,17,101,105,41,145,26,8,106
10885,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",02/12/2020,252,98,365,210,108,400,110,57,158,6,4,9,27,16,70,103,34,128,25,8,121
10886,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",01/12/2020,181,54,319,154,102,260,104,54,177,6,4,10,31,10,78,108,12,150,30,8,122
10887,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",30/11/2020,198,93,313,153,111,234,97,59,163,5,4,9,25,13,57,92,27,132,30,8,106
10888,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",29/11/2020,123,84,220,122,105,161,82,63,136,4,3,7,25,13,54,84,27,108,30,9,101
10889,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",28/11/2020,122,58,274,125,94,186,80,63,102,4,3,5,27,17,41,42,25,65,28,8,71
10890,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",27/11/2020,190,127,268,147,126,179,101,71,136,5,3,6,29,13,85,91,38,117,21,7,70
10891,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",26/11/2020,154,89,224,139,114,164,93,66,157,5,3,8,27,11,72,86,40,117,17,9,75
10892,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",25/11/2020,,,,,,,94,61,144,5,4,8,22,12,41,82,33,116,24,8,87
10893,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",24/11/2020,137,73,306,131,100,224,89,54,158,6,4,9,19,4,42,85,23,126,35,7,127
10894,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",23/11/2020,145,70,325,126,79,220,72,50,115,4,3,6,15,6,43,68,3,108,33,8,97
10895,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",22/11/2020,,,,,,,,,,,,,,,,78,40,112,15,2,37
10896,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",21/11/2020,90,83,109,97,82,116,62,48,104,2,2,4,22,6,60,54,24,91,45,7,79
10897,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",20/11/2020,90,73,135,89,68,120,68,53,103,2,2,2,16,6,42,38,14,65,44,24,74
10898,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",19/11/2020,200,141,297,148,123,174,74,61,93,2,2,3,24,12,43,42,28,67,77,13,127
10899,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",18/11/2020,211,116,273,156,119,178,82,65,127,2,2,4,31,10,56,68,32,110,56,9,133
10900,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",17/11/2020,154,51,303,136,77,182,86,54,143,3,2,6,20,11,30,78,21,110,27,7,97
10901,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",16/11/2020,148,63,331,127,78,234,77,53,113,3,2,4,18,11,26,61,19,98,34,7,100
10902,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",15/11/2020,97,67,236,114,96,168,73,56,116,2,2,4,20,12,29,68,19,105,40,10,103
10903,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",14/11/2020,56,28,100,87,57,127,74,60,110,2,1,4,21,11,53,55,19,89,27,8,89
10904,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",13/11/2020,73,39,118,105,74,140,82,61,115,2,1,4,27,11,50,62,20,102,22,7,76
10905,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",12/11/2020,56,29,94,74,43,128,81,61,123,2,1,4,14,8,36,51,13,89,19,6,73
10906,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",11/11/2020,88,49,161,100,59,150,91,64,151,3,2,6,15,11,26,67,21,110,27,6,87
10907,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",10/11/2020,131,12,188,124,22,173,106,50,174,4,2,7,21,11,51,82,9,123,21,5,74
10908,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",09/11/2020,174,67,312,148,92,244,94,61,149,4,3,7,22,14,53,76,20,112,27,6,109
10909,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",08/11/2020,216,149,322,177,140,254,97,63,135,4,3,6,29,11,69,82,32,109,44,6,137
10910,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",07/11/2020,195,91,302,161,127,189,111,53,165,3,1,6,20,10,34,81,36,127,41,5,143
10911,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",06/11/2020,193,83,317,170,125,264,82,43,141,2,1,4,35,9,132,87,35,118,34,7,104
10912,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",05/11/2020,204,109,307,171,134,240,78,44,134,2,1,4,37,17,121,93,38,113,29,8,117
10913,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",04/11/2020,140,34,243,135,52,186,68,52,108,2,1,2,22,9,37,86,48,108,50,6,123
10914,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",03/11/2020,17,6,46,26,8,60,42,22,76,2,1,2,9,5,16,57,29,67,19,6,46
10915,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",02/11/2020,16,7,30,19,10,31,24,22,27,2,2,2,7,5,8,31,28,36,27,12,41
10916,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",01/11/2020,78,34,99,93,40,113,23,16,39,1,1,2,13,7,25,46,34,68,38,16,81
10917,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",31/10/2020,69,58,91,89,75,105,18,16,24,1,1,1,13,9,20,54,36,64,50,13,75
10918,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",30/10/2020,103,55,170,104,72,140,18,12,32,2,1,2,13,8,24,51,32,70,35,14,81
10919,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",29/10/2020,149,96,190,138,113,151,15,12,18,2,2,2,16,8,35,72,46,91,47,11,122
10920,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",28/10/2020,122,18,216,120,49,162,16,11,22,2,1,2,14,7,34,75,21,111,41,6,97
10921,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",27/10/2020,88,64,167,111,90,169,16,10,28,2,2,2,10,4,21,88,43,122,42,6,123
10922,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",26/10/2020,46,27,76,68,44,97,13,11,17,2,2,2,11,4,37,71,44,103,29,5,65
10923,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",25/10/2020,26,8,59,44,26,89,13,10,24,2,2,2,10,5,32,74,35,110,16,6,45
10924,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",24/10/2020,11,7,17,26,19,39,12,11,13,2,2,2,7,5,8,42,30,48,15,7,19
10925,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",23/10/2020,8,3,20,14,9,22,12,11,13,2,2,2,7,5,10,36,27,46,19,10,34
10926,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",22/10/2020,12,5,26,15,8,25,11,10,18,2,2,2,8,5,11,28,14,40,22,11,25
10927,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",21/10/2020,66,32,86,86,33,112,12,11,15,2,2,2,8,5,12,41,37,67,44,5,75
10928,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",20/10/2020,42,17,96,71,35,143,13,10,21,2,2,2,7,5,11,88,32,109,9,5,49
10929,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",19/10/2020,70,28,138,88,43,130,11,9,16,2,2,2,7,5,9,41,35,73,29,6,53
10930,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",18/10/2020,70,53,134,93,70,142,12,10,14,2,2,2,6,4,8,62,39,82,27,6,52
10931,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",17/10/2020,,,,,,,,,,,,,,,,98,24,126,9,5,46
10932,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",16/10/2020,11,5,18,21,16,28,10,8,15,2,2,3,5,4,7,31,25,36,17,9,29
10933,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",15/10/2020,12,8,21,26,16,37,8,8,9,2,2,2,6,4,7,32,26,35,21,10,39
10934,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",14/10/2020,35,11,79,57,27,126,10,8,15,2,2,2,6,3,8,33,28,90,25,5,39
10935,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",13/10/2020,52,35,70,71,31,99,11,8,17,2,2,2,6,4,9,66,31,100,14,5,46
10936,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",12/10/2020,44,29,59,66,53,75,11,9,17,2,2,2,6,5,7,56,35,71,18,6,49
10937,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",11/10/2020,51,29,91,76,50,124,11,9,17,2,2,2,6,5,8,52,34,90,19,5,47
10938,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",10/10/2020,53,31,80,81,51,114,12,9,20,2,2,2,6,5,8,90,35,104,8,5,52
10939,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",09/10/2020,27,14,40,41,23,61,10,8,15,2,2,2,6,5,9,46,26,68,20,7,58
10940,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",08/10/2020,23,13,49,34,23,42,8,7,10,2,2,2,8,5,11,36,22,48,16,8,31
10941,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",07/10/2020,15,8,21,42,32,50,9,8,16,2,2,2,6,5,9,35,22,47,15,7,33
10942,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",06/10/2020,26,12,53,42,16,62,9,8,12,2,2,2,7,2,11,28,18,54,14,5,24
10943,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",05/10/2020,25,16,33,39,19,75,9,8,14,2,2,2,5,3,6,73,43,98,6,5,21
10944,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",04/10/2020,22,12,37,37,13,115,9,8,14,2,2,2,6,4,8,65,40,89,10,5,25
10945,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",03/10/2020,15,10,26,30,11,94,8,8,12,2,2,2,6,4,9,48,38,61,15,11,25
10946,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",02/10/2020,19,8,36,37,16,122,9,8,11,2,2,2,6,5,8,41,38,60,18,6,21
10947,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",01/10/2020,13,8,24,40,10,118,9,8,14,2,1,2,7,5,9,49,2,66,13,5,26
10948,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",30/09/2020,27,12,58,38,14,84,8,8,10,2,2,2,6,5,7,11,1,20,18,6,31
10949,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",29/09/2020,,,,,,,10,8,18,2,2,2,5,3,6,45,22,90,11,6,65
10950,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",28/09/2020,31,10,60,42,30,94,8,7,11,2,2,2,7,4,9,49,36,57,45,12,67
10951,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",27/09/2020,28,13,47,,,,8,7,9,2,2,2,6,5,8,48,34,60,24,14,35
10952,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",26/09/2020,20,14,31,39,16,65,8,6,12,2,2,2,6,5,8,42,10,45,18,11,25
10953,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",25/09/2020,17,8,29,36,24,58,8,8,10,2,2,2,6,5,8,17,1,20,23,16,36
10954,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",24/09/2020,,,,,,,,,,,,,,,,11,3,52,19,16,28
10955,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",23/09/2020,6,3,10,24,15,36,8,8,10,2,2,2,7,6,8,29,15,30,22,16,37
10956,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",22/09/2020,10,4,28,37,15,90,8,7,18,2,1,2,6,4,7,18,10,24,18,14,23
10957,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",21/09/2020,28,11,56,38,15,107,9,7,11,2,2,2,5,4,6,24,17,32,28,11,40
10958,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",20/09/2020,30,19,46,53,22,109,9,8,11,2,2,2,6,4,10,37,22,49,24,8,60
10959,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",19/09/2020,16,8,26,35,23,58,8,7,10,2,2,2,6,5,8,30,12,39,26,11,63
10960,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",18/09/2020,18,9,30,34,14,59,8,8,9,2,2,2,6,4,7,16,13,23,27,15,49
10961,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",17/09/2020,9,4,19,28,19,43,9,8,9,2,2,2,7,5,9,19,14,24,20,8,26
10962,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",16/09/2020,15,9,24,36,19,81,10,8,23,2,1,2,7,4,9,26,10,31,13,9,33
10963,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",15/09/2020,,,,,,,,,,,,,,,,4,2,18,17,2,24
10964,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",14/09/2020,,,,,,,,,,,,,,,,,,,,,
10965,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",13/09/2020,13,9,20,21,14,36,7,7,7,2,2,2,6,4,7,25,19,28,13,8,25
10966,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",12/09/2020,14,9,19,23,18,30,8,7,8,2,2,2,6,5,7,22,19,26,22,11,37
10967,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",11/09/2020,26,15,39,39,19,63,8,6,18,2,1,2,7,4,11,25,17,37,24,8,58
10968,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",10/09/2020,31,22,40,46,26,82,6,5,7,2,2,2,6,5,8,32,26,39,22,7,51
10969,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",09/09/2020,,,,,,,,,,,,,,,,40,27,61,19,7,45
10970,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",08/09/2020,,,,,,,,,,,,,,,,,,,,,
10971,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",07/09/2020,,,,,,,,,,,,,,,,,,,,,
10972,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",06/09/2020,,,,,,,,,,,,,,,,,,,,,
10973,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",05/09/2020,,,,,,,,,,,,,,,,,,,,,
10974,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",04/09/2020,,,,,,,,,,,,,,,,,,,,,
10975,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",03/09/2020,,,,,,,,,,,,,,,,,,,,,
10976,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",02/09/2020,,,,,,,,,,,,,,,,27,27,31,23,23,23
10977,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",01/09/2020,,,,,,,,,,,,,,,,,,,,,
10978,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",31/08/2020,,,,,,,,,,,,,,,,,,,,,
10979,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",30/08/2020,,,,,,,,,,,,,,,,,,,,,
10980,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",29/08/2020,,,,,,,,,,,,,,,,20,19,28,29,29,37
10981,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",28/08/2020,,,,,,,,,,,,,,,,,,,,,
10982,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",27/08/2020,,,,,,,,,,,,,,,,,,,,,
10983,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",26/08/2020,,,,,,,,,,,,,,,,,,,,,
10984,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",25/08/2020,,,,,,,,,,,,,,,,31,31,38,36,36,36
10985,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",24/08/2020,,,,,,,,,,,,,,,,,,,,,
10986,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",23/08/2020,,,,,,,,,,,,,,,,,,,,,
10987,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",22/08/2020,,,,,,,,,,,,,,,,,,,,,
10988,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",21/08/2020,,,,,,,,,,,,,,,,,,,,,
10989,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",20/08/2020,,,,,,,,,,,,,,,,,,,,,
10990,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",19/08/2020,,,,,,,,,,,,,,,,,,,,,
10991,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",18/08/2020,,,,,,,,,,,,,,,,,,,,,
10992,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",17/08/2020,,,,,,,,,,,,,,,,,,,,,
10993,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",16/08/2020,,,,,,,,,,,,,,,,,,,,,
10994,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",15/08/2020,,,,,,,,,,,,,,,,,,,,,
10995,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",14/08/2020,,,,,,,,,,,,,,,,,,,,,
10996,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",13/08/2020,,,,,,,,,,,,,,,,24,24,24,29,29,29
10997,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",12/08/2020,,,,,,,,,,,,,,,,,,,,,
10998,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",11/08/2020,,,,,,,,,,,,,,,,10,10,16,14,14,17
10999,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",10/08/2020,,,,,,,,,,,,,,,,,,,,,
11000,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",09/08/2020,,,,,,,,,,,,,,,,,,,,,
11001,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",08/08/2020,,,,,,,,,,,,,,,,20,20,20,28,28,28
11002,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",07/08/2020,,,,,,,,,,,,,,,,,,,,,
11003,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",06/08/2020,,,,,,,,,,,,,,,,,,,,,
11004,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",05/08/2020,,,,,,,,,,,,,,,,,,,,,
11005,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",04/08/2020,,,,,,,,,,,,,,,,,,,,,
11006,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",03/08/2020,,,,,,,,,,,,,,,,,,,,,
11007,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",02/08/2020,,,,,,,,,,,,,,,,,,,,,
11008,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",01/08/2020,,,,,,,,,,,,,,,,,,,,,
11009,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",31/07/2020,11,5,22,31,13,68,8,7,12,2,2,2,2,1,4,13,10,15,10,1,36
11010,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",30/07/2020,20,6,43,39,23,68,7,7,8,2,2,2,2,1,3,13,11,16,7,2,37
11011,West Bengal,Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",29/07/2020,40,28,56,46,28,69,8,7,9,2,2,2,2,1,3,21,15,26,26,11,67
