,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
15272,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",31/12/2020,148,86,223,,,,29,7,71,2,2,3,21,20,22,43,27,52,,,
15273,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",30/12/2020,121,69,230,,,,29,7,71,3,2,4,21,20,22,33,21,57,,,
15274,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",29/12/2020,72,38,109,,,,29,12,48,2,1,3,21,20,21,22,11,40,,,
15275,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",28/12/2020,,,,,,,32,2,74,2,1,2,22,20,23,41,34,74,,,
15276,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",27/12/2020,,,,,,,34,3,68,2,1,2,21,20,23,49,28,88,,,
15277,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",26/12/2020,,,,,,,30,2,70,2,2,3,22,20,23,47,25,79,,,
15278,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",25/12/2020,,,,,,,26,1,72,2,2,3,21,20,23,39,27,64,,,
15279,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",24/12/2020,138,71,224,,,,23,1,63,2,2,3,22,20,23,34,22,68,,,
15280,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",23/12/2020,125,45,233,,,,23,2,54,2,1,3,21,20,23,31,15,59,,,
15281,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",22/12/2020,118,43,222,,,,22,1,48,2,1,3,21,20,22,27,16,58,,,
15282,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",21/12/2020,136,79,202,,,,23,1,48,1,1,2,21,20,22,33,19,57,,,
15283,Maharashtra,Mumbai,site_5102,"Vasai West, Mumbai - MPCB",20/12/2020,168,77,230,,,,26,3,51,1,1,1,21,20,23,39,24,54,,,
