,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
2944,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",31/12/2020,,,,,,,,,,,,,,,,,,,,,
2945,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",30/12/2020,336,168,398,296,156,442,34,28,46,11,10,12,76,55,94,18,1,42,13,11,16
2946,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",29/12/2020,221,4,462,296,68,495,33,24,53,7,4,11,70,40,91,35,3,86,14,11,19
2947,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",28/12/2020,308,233,365,368,179,500,32,1,87,8,8,9,85,56,131,17,1,26,30,12,61
2948,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",27/12/2020,,,,,,,,,,,,,,,,,,,,,
2949,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",26/12/2020,234,68,352,309,147,500,35,12,74,8,7,9,85,47,133,18,2,27,24,11,63
2950,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",25/12/2020,361,319,417,416,259,500,29,2,84,22,15,24,105,58,149,17,6,42,43,12,92
2951,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",24/12/2020,385,224,500,447,283,500,49,1,184,17,8,23,108,66,155,35,5,62,57,13,110
2952,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",23/12/2020,411,339,500,453,307,500,63,31,166,13,5,23,152,75,192,15,1,32,35,12,108
2953,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",22/12/2020,338,237,454,344,181,500,36,26,57,6,4,12,98,51,126,15,1,37,16,11,31
2954,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",21/12/2020,305,172,393,295,201,416,36,28,51,18,15,20,75,37,102,10,2,20,15,11,25
2955,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",20/12/2020,290,98,441,288,171,496,35,26,44,5,3,7,90,36,108,26,2,34,15,11,25
2956,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",19/12/2020,290,98,441,288,171,496,35,26,44,5,3,7,90,36,108,26,2,34,15,11,25
2957,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",18/12/2020,243,110,356,205,151,296,28,20,42,15,13,18,67,23,95,13,2,26,13,10,20
2958,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",17/12/2020,297,165,344,223,150,351,24,11,38,4,2,7,50,17,84,16,1,34,12,7,24
2959,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",16/12/2020,291,185,364,227,159,444,34,22,52,2,1,3,44,17,63,23,3,50,10,6,15
2960,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",15/12/2020,211,79,327,199,128,274,15,11,26,2,1,3,31,14,39,14,1,26,8,5,18
2961,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",14/12/2020,232,94,349,220,87,478,15,11,23,3,3,6,33,19,88,7,1,20,8,6,16
2962,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",13/12/2020,302,144,389,252,142,369,17,12,25,2,1,3,83,49,100,13,1,23,9,6,21
2963,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",12/12/2020,284,167,363,268,141,383,54,20,115,4,3,6,86,54,111,19,3,47,13,5,19
2964,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",11/12/2020,272,166,331,247,169,341,52,21,87,2,1,3,76,34,101,16,1,32,14,5,25
2965,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",10/12/2020,339,250,448,364,283,425,29,14,59,3,2,4,77,34,135,14,2,36,27,1,63
2966,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",09/12/2020,344,307,419,320,175,500,53,27,113,4,3,5,80,34,133,18,1,32,16,2,61
2967,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",08/12/2020,359,315,409,370,275,472,53,30,80,12,5,15,92,46,119,11,1,25,7,1,28
2968,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",07/12/2020,288,141,376,344,168,500,49,29,87,4,4,5,74,37,106,13,1,20,5,1,17
2969,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",06/12/2020,,,,,,,,,,,,,,,,,,,,,
2970,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",05/12/2020,372,331,444,419,290,487,81,36,136,10,7,15,109,50,156,12,2,34,47,12,100
2971,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",04/12/2020,339,302,372,363,220,500,63,45,85,9,5,16,112,73,151,27,5,56,21,11,60
2972,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",03/12/2020,400,325,478,377,254,437,37,17,47,5,3,7,114,64,129,24,1,31,29,3,64
2973,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",02/12/2020,388,334,461,387,282,500,75,37,124,14,12,17,149,97,196,27,2,70,32,12,62
2974,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",01/12/2020,319,245,423,323,111,480,63,28,94,5,4,8,170,98,195,13,3,27,26,8,65
2975,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",30/11/2020,271,162,336,258,171,469,29,15,45,12,10,15,175,68,176,28,5,63,17,7,46
2976,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",29/11/2020,285,185,392,234,130,421,45,23,80,4,4,5,92,48,117,14,2,18,12,7,21
2977,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",28/11/2020,,,,,,,,,,,,,,,,,,,,,
2978,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",27/11/2020,241,127,336,193,152,237,46,22,68,2,1,3,81,49,112,63,10,106,18,8,41
2979,Delhi,Delhi,site_5393,"Chandni Chowk, Delhi - IITM",26/11/2020,340,259,399,378,142,479,80,53,103,4,1,6,109,102,170,17,4,33,35,16,83
