,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
4416,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",31/12/2020,52,27,80,92,56,127,27,16,52,12,7,17,34,21,45,10,5,85,4,3,6
4417,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",30/12/2020,320,287,367,181,161,233,50,32,102,24,19,33,69,32,95,34,9,109,12,9,14
4418,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",29/12/2020,178,40,327,198,138,277,53,21,95,28,19,48,63,7,106,29,7,99,7,4,12
4419,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",28/12/2020,403,88,500,346,216,477,76,20,179,31,16,50,37,7,146,52,2,106,13,7,18
4420,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",27/12/2020,355,200,447,256,135,413,74,21,128,31,18,56,95,20,149,45,8,175,11,9,14
4421,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",26/12/2020,328,93,486,261,111,439,74,17,122,26,11,47,81,5,163,47,8,149,11,7,16
4422,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",25/12/2020,427,290,499,358,161,462,88,35,170,35,20,65,174,22,175,37,9,165,14,10,17
4423,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",24/12/2020,,,,396,218,474,105,58,241,42,24,95,169,35,169,34,8,203,14,11,17
4424,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",23/12/2020,445,314,485,391,211,445,,,,,,,181,42,181,8,4,93,,,
4425,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",22/12/2020,345,187,459,247,141,427,84,36,141,45,28,110,154,30,154,43,8,196,10,7,12
4426,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",21/12/2020,329,147,411,226,141,339,73,25,124,32,23,47,79,20,128,45,1,149,9,7,12
4427,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",20/12/2020,309,160,405,202,139,301,71,26,122,32,23,40,77,22,121,40,9,158,9,7,11
4428,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",19/12/2020,261,65,393,177,104,304,60,20,117,32,23,42,73,10,115,39,9,98,8,4,10
4429,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",18/12/2020,301,180,410,176,126,349,43,19,99,30,27,41,70,15,108,25,9,68,10,8,12
4430,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",17/12/2020,256,113,354,151,118,227,55,30,107,31,22,44,50,20,83,20,1,75,8,6,12
4431,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",16/12/2020,256,127,328,151,105,188,51,26,97,42,25,83,66,25,97,6,2,24,7,6,8
4432,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",15/12/2020,165,77,305,111,81,155,38,13,87,29,22,39,45,13,53,6,5,20,7,4,11
4433,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",14/12/2020,,,,,,,,,,,,,51,8,63,12,6,30,,,
4434,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",13/12/2020,392,318,459,281,179,417,60,44,88,30,22,38,91,55,105,,,,14,12,17
4435,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",12/12/2020,328,240,402,231,145,378,105,42,165,33,15,50,92,60,116,5,1,28,11,8,13
4436,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",11/12/2020,267,110,370,188,126,309,79,39,133,37,10,99,96,12,146,18,1,87,9,7,10
4437,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",10/12/2020,325,123,425,255,145,398,103,46,195,34,19,69,165,5,165,21,1,109,9,6,13
4438,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",09/12/2020,366,280,416,273,164,405,99,45,180,33,16,71,195,25,195,29,1,175,10,8,14
4439,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",08/12/2020,403,341,459,323,217,408,88,32,157,34,6,58,115,32,162,,,,12,9,14
4440,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",07/12/2020,380,240,425,287,162,375,80,25,140,26,21,45,87,32,119,33,2,160,12,9,20
4441,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",06/12/2020,401,329,444,330,230,429,95,50,143,24,20,32,108,37,142,15,3,89,12,9,13
4442,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",05/12/2020,,,,,,,,,,,,,,,,,,,,,
4443,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",04/12/2020,,,,,,,,,,,,,,,,,,,,,
4444,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",03/12/2020,361,270,423,265,175,391,85,26,134,,,,81,18,140,36,3,177,8,5,9
4445,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",02/12/2020,377,273,434,297,149,424,70,26,160,35,17,65,156,17,156,39,2,216,8,6,10
4446,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",01/12/2020,328,200,411,218,145,401,39,16,63,33,20,61,152,15,158,35,3,189,7,5,8
4447,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",30/11/2020,262,127,372,173,108,330,45,16,75,33,22,56,94,20,143,37,3,178,6,4,7
4448,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",29/11/2020,,,,,,,,,,,,,,,,,,,,,
4449,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",28/11/2020,139,52,310,117,84,199,38,14,71,33,22,49,80,20,110,22,4,89,6,4,7
4450,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",27/11/2020,187,37,361,138,64,204,43,13,76,31,25,36,50,2,85,21,3,87,7,4,9
4451,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",26/11/2020,403,320,464,333,193,430,76,54,132,32,17,56,80,43,138,23,5,88,10,8,12
4452,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",25/11/2020,382,287,470,295,156,439,92,44,167,38,22,56,165,10,165,10,2,92,8,7,10
4453,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",24/11/2020,321,183,423,224,121,411,81,32,169,36,20,75,158,17,158,26,1,133,6,5,8
4454,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",23/11/2020,261,77,368,181,103,281,50,15,84,33,24,53,160,10,160,21,1,107,5,3,7
4455,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",22/11/2020,241,52,371,156,94,243,48,12,116,32,19,46,67,7,107,24,2,89,6,4,8
4456,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",21/11/2020,277,85,390,181,111,299,57,18,90,30,22,38,69,15,112,26,1,107,7,4,8
4457,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",20/11/2020,264,110,370,162,119,261,67,27,106,31,23,41,93,25,132,16,2,123,6,4,8
4458,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",19/11/2020,,,,,,,,,,,,,,,,,,,,,
4459,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",18/11/2020,159,57,303,122,89,153,47,17,82,28,23,35,59,23,88,21,1,82,7,5,9
4460,Delhi,Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",17/11/2020,179,78,318,111,70,153,45,23,81,31,21,37,64,30,92,12,1,46,8,7,9
