,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
3496,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",31/12/2020,346,315,400,206,168,274,63,44,95,11,9,14,61,25,87,30,4,89,14,13,16
3497,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",30/12/2020,299,167,356,261,172,382,72,45,123,14,6,22,58,18,102,33,3,116,14,12,16
3498,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",29/12/2020,214,55,338,235,156,395,63,35,105,16,11,23,47,10,101,33,5,93,9,7,12
3499,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",28/12/2020,400,127,500,366,257,500,88,46,140,16,8,23,39,13,121,76,4,135,15,9,18
3500,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",27/12/2020,371,200,500,301,174,500,86,45,138,15,6,29,109,22,171,33,2,139,15,11,22
3501,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",26/12/2020,360,120,500,311,138,484,85,46,129,15,3,25,94,10,138,34,2,122,15,10,22
3502,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",25/12/2020,,,,,,,,,,,,,,,,,,,,,
3503,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",24/12/2020,463,345,500,433,235,500,114,61,207,19,1,63,117,10,180,37,3,170,18,14,21
3504,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",23/12/2020,420,323,500,377,215,500,92,64,149,11,1,26,130,30,195,38,3,158,16,12,21
3505,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",22/12/2020,358,193,487,291,160,500,97,59,168,12,2,38,113,37,153,28,3,151,14,11,17
3506,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",21/12/2020,351,223,437,252,177,441,84,54,131,10,3,22,95,43,128,29,3,128,12,10,16
3507,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",20/12/2020,345,273,395,245,165,421,85,50,133,7,2,13,88,42,112,29,3,113,12,10,13
3508,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",19/12/2020,,,,,,,,,,,,,,,,,,,,,
3509,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",18/12/2020,320,243,395,184,116,305,54,29,104,3,1,10,68,20,104,25,4,70,12,10,14
3510,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",17/12/2020,292,123,356,168,134,256,59,41,100,3,1,7,54,25,85,24,4,74,12,10,14
3511,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",16/12/2020,,,,,,,,,,,,,57,27,95,20,3,68,,,
3512,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",15/12/2020,188,103,341,122,88,184,46,28,64,3,1,6,36,15,53,44,13,87,12,10,13
3513,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",14/12/2020,,,,,,,,,,,,,,,,,,,,,
3514,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",13/12/2020,393,302,480,303,163,434,71,49,102,4,2,7,105,40,127,20,7,74,20,17,25
3515,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",12/12/2020,336,287,406,265,167,440,102,50,149,6,2,11,88,40,111,21,6,82,19,16,24
3516,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",11/12/2020,337,302,407,271,163,500,84,55,124,,,,125,28,136,9,5,31,20,18,23
3517,Delhi,Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC",10/12/2020,,,,,,,,,,,,,8,8,126,170,10,170,,,
