,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
15640,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",31/12/2020,234,133,320,159,135,187,63,37,138,3,2,4,22,15,31,42,26,71,1,1,1
15641,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",30/12/2020,163,88,304,143,115,191,68,38,109,3,1,4,20,14,27,34,20,64,1,1,1
15642,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",29/12/2020,114,57,193,128,97,172,59,24,101,3,2,4,20,15,30,21,15,37,1,1,1
15643,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",28/12/2020,274,143,356,156,124,200,60,25,109,4,3,5,28,18,42,29,24,92,1,1,1
15644,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",27/12/2020,261,177,329,151,116,184,86,52,118,4,3,6,31,18,59,37,25,86,1,1,1
15645,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",26/12/2020,262,163,343,160,132,225,89,43,130,4,3,6,26,16,48,41,23,73,1,1,1
15646,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",25/12/2020,205,100,309,137,108,171,,,,,,,28,15,66,33,22,74,1,1,1
15647,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",24/12/2020,223,117,308,144,115,185,,,,,,,24,14,42,36,24,72,1,1,1
15648,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",23/12/2020,139,82,250,124,98,162,84,61,130,6,4,7,26,13,48,33,16,86,1,1,122
15649,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",22/12/2020,140,67,277,114,93,138,74,43,120,7,6,8,27,16,58,27,9,71,6,1,24
15650,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",21/12/2020,185,88,303,120,94,157,62,37,80,8,7,9,22,15,35,26,12,52,5,4,5
15651,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",20/12/2020,202,107,323,128,96,189,76,38,140,8,4,13,22,16,33,35,14,91,4,4,5
15652,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",19/12/2020,233,100,335,138,114,184,46,20,76,5,4,6,14,9,22,40,21,85,4,4,5
15653,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",18/12/2020,,,,136,113,174,51,16,106,5,3,11,11,9,32,34,23,52,4,4,5
15654,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",17/12/2020,,,,134,113,154,51,33,75,5,4,6,9,9,10,33,20,52,4,4,5
15655,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",16/12/2020,217,157,290,124,107,153,47,26,76,4,4,6,10,9,12,28,20,45,5,4,5
15656,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",15/12/2020,116,40,220,83,30,130,52,18,95,5,4,7,10,9,12,37,9,56,4,4,5
15657,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",14/12/2020,152,70,207,106,68,129,51,17,80,5,3,7,11,8,12,30,17,47,4,4,5
15658,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",13/12/2020,130,85,197,102,79,130,46,23,68,2,2,3,12,10,13,36,17,49,4,4,5
15659,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",12/12/2020,204,130,300,125,96,163,50,18,112,3,3,3,12,10,16,50,20,79,5,4,5
15660,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",11/12/2020,163,97,237,117,94,141,62,28,104,4,3,6,16,12,21,29,19,55,4,4,5
15661,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",10/12/2020,142,60,257,118,77,148,70,38,108,5,4,7,21,11,52,36,18,67,4,4,5
15662,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",09/12/2020,157,67,499,119,83,225,71,31,142,5,4,6,20,9,41,26,12,100,4,4,5
15663,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",08/12/2020,170,80,303,126,103,177,89,55,118,5,4,6,22,9,55,52,17,107,4,4,5
15664,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",07/12/2020,128,67,263,112,90,168,63,25,114,5,4,6,21,9,41,34,14,96,4,4,5
15665,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",06/12/2020,233,97,328,156,111,207,94,38,123,5,4,6,25,11,57,46,23,111,4,4,5
15666,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",05/12/2020,,,,143,113,187,82,23,128,4,1,5,31,7,112,55,1,112,4,1,5
15667,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",04/12/2020,,,,,,,,,,,,,,,,51,15,109,4,2,5
15668,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",03/12/2020,224,147,304,135,106,167,60,39,104,3,2,4,25,8,45,32,24,55,4,4,5
15669,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",02/12/2020,167,92,225,116,97,140,56,30,84,4,2,6,21,8,35,36,23,49,5,4,5
15670,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",01/12/2020,146,80,235,108,74,146,60,27,98,4,3,5,28,11,71,35,24,66,5,4,5
15671,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",30/11/2020,73,36,127,81,46,119,44,17,73,3,3,4,24,12,32,29,12,41,5,4,5
15672,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",29/11/2020,137,68,202,108,75,129,59,39,84,3,2,4,16,9,26,38,17,58,4,4,5
15673,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",28/11/2020,156,59,315,122,82,163,67,28,106,3,2,4,23,14,69,33,16,65,4,4,4
15674,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",27/11/2020,288,186,351,156,124,206,75,25,119,3,3,4,21,9,59,46,29,103,4,4,5
15675,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",26/11/2020,297,239,342,157,139,202,81,58,132,3,3,4,15,7,23,53,34,102,4,4,5
15676,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",25/11/2020,200,102,314,122,95,148,63,31,115,3,2,3,12,6,19,32,21,45,4,4,4
15677,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",24/11/2020,161,21,287,102,40,156,66,33,117,3,2,4,16,8,29,22,11,50,4,4,5
15678,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",23/11/2020,207,100,316,124,100,167,60,36,100,3,3,4,13,6,32,31,19,56,4,4,5
15679,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",22/11/2020,162,97,266,120,103,152,55,34,83,3,2,4,12,6,23,30,21,66,5,4,5
15680,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",21/11/2020,148,86,256,115,83,149,70,33,101,3,2,4,12,5,19,34,16,62,4,4,5
15681,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",20/11/2020,153,93,220,114,99,135,52,30,89,3,2,4,13,6,19,32,20,43,4,4,5
15682,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",19/11/2020,171,98,253,119,99,151,58,30,112,3,2,5,15,7,24,35,22,53,4,4,5
15683,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",18/11/2020,183,77,334,126,86,181,59,33,93,4,2,5,22,9,44,33,21,53,4,4,5
15684,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",17/11/2020,179,76,339,112,78,174,45,13,91,4,2,5,16,6,25,39,15,59,35,4,100
15685,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",16/11/2020,209,80,375,125,69,214,46,22,81,4,2,7,16,7,25,34,19,59,42,4,80
15686,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",15/11/2020,159,33,328,117,54,266,55,18,86,5,3,8,23,12,35,30,12,105,52,4,88
15687,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",14/11/2020,172,70,303,124,85,202,77,37,115,4,3,8,24,10,54,41,20,108,5,4,5
15688,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",13/11/2020,,,,,,,,,,,,,,,,46,21,105,4,4,4
15689,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",12/11/2020,195,113,297,138,111,182,92,42,133,4,2,6,18,9,27,40,21,58,4,4,5
15690,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",11/11/2020,195,110,310,142,116,173,77,30,143,4,2,9,14,4,27,41,14,80,5,4,5
15691,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",10/11/2020,180,75,315,133,103,188,72,36,159,4,1,8,14,5,26,42,18,94,4,4,5
15692,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",09/11/2020,142,87,297,119,103,175,54,20,95,4,1,12,12,3,22,37,10,92,4,4,5
15693,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",08/11/2020,150,78,247,120,96,178,61,29,100,4,1,11,11,4,23,40,17,107,5,4,5
15694,Maharashtra,Mumbai,site_5115,"Worli, Mumbai - MPCB",07/11/2020,113,70,173,109,93,136,73,37,109,4,1,7,10,2,18,32,13,71,4,4,4
