,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
1490,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",13/12/2020,105,49,249,95,54,133,50,11,103,7,1,27,43,16,101,80,7,153,21,17,25
1491,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",12/12/2020,110,52,262,96,54,155,50,20,107,10,1,34,33,22,65,41,14,84,19,15,22
1492,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",11/12/2020,64,28,226,68,32,150,42,10,140,5,1,25,26,14,69,29,5,78,15,12,19
1493,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",10/12/2020,39,4,63,47,13,82,30,11,76,4,1,12,20,10,53,17,1,21,12,9,15
1494,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",09/12/2020,,,,,,,,,,,,,31,16,70,7,1,26,,,
1495,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",08/12/2020,,,,,,,,,,,,,,,,,,,,,
1496,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",07/12/2020,,,,,,,,,,,,,,,,,,,,,
1497,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",06/12/2020,,,,,,,,,,,,,,,,,,,,,
1498,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",05/12/2020,,,,,,,,,,,,,,,,,,,,,
1499,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",04/12/2020,,,,,,,,,,,,,,,,,,,,,
1500,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",03/12/2020,69,29,92,88,56,109,48,11,88,17,5,93,40,2,66,40,6,116,7,6,9
1501,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",02/12/2020,50,23,145,67,30,106,30,6,100,5,1,11,17,4,65,28,5,32,8,6,11
1502,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",01/12/2020,33,3,68,42,17,61,26,10,86,5,3,8,13,2,40,20,9,185,10,7,15
1503,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",30/11/2020,60,10,208,51,28,105,56,22,87,22,3,92,39,8,53,121,60,252,8,6,12
1504,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",29/11/2020,32,3,95,41,8,100,51,10,114,8,2,25,17,1,83,214,7,222,6,5,10
1505,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",28/11/2020,36,2,150,55,3,139,74,7,215,5,2,15,93,2,122,,,,5,5,7
1506,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",27/11/2020,,,,11,2,23,11,3,30,3,1,7,24,1,46,88,19,203,5,4,6
1507,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",26/11/2020,19,2,50,25,12,70,16,4,74,5,1,15,11,2,26,193,32,236,6,5,7
1508,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",25/11/2020,56,23,86,50,24,69,41,9,98,8,2,29,44,2,88,152,58,242,6,5,7
1509,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",24/11/2020,48,32,83,56,28,89,21,4,101,6,2,11,43,2,101,,,,7,6,8
1510,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",23/11/2020,46,31,72,63,35,102,41,9,97,7,2,26,15,4,56,159,14,233,7,6,8
1511,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",22/11/2020,41,17,108,55,23,122,36,11,117,11,1,49,26,5,61,66,8,222,6,6,7
1512,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",21/11/2020,24,4,81,36,11,102,31,8,105,5,2,11,34,7,117,17,7,29,5,5,6
1513,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",20/11/2020,9,3,17,16,9,20,20,9,42,8,3,23,21,2,39,10,2,26,6,5,7
1514,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",19/11/2020,26,7,119,30,11,98,32,9,100,5,1,13,21,2,57,7,1,21,6,5,7
1515,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",18/11/2020,20,7,72,25,13,59,34,10,59,6,1,11,21,7,42,,,,5,4,6
1516,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",17/11/2020,11,2,65,15,4,58,44,10,149,4,1,7,61,2,119,,,,5,4,6
1517,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",16/11/2020,11,2,34,16,5,55,11,5,16,3,1,6,16,2,34,87,10,143,6,5,7
1518,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",15/11/2020,46,6,302,44,18,135,13,6,29,5,2,8,14,4,28,74,2,145,7,6,9
1519,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",14/11/2020,15,5,34,22,8,32,12,7,20,4,2,6,21,1,45,7,2,45,11,8,14
1520,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",13/11/2020,60,2,100,50,9,77,76,12,157,5,3,11,65,18,122,13,2,35,15,9,24
1521,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",12/11/2020,111,68,175,89,53,117,79,30,137,21,6,83,86,11,121,,,,8,7,13
1522,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",11/11/2020,92,64,204,101,74,142,51,14,137,13,1,41,64,6,98,151,32,265,7,6,8
1523,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",10/11/2020,85,68,102,98,79,141,25,6,58,9,2,28,41,8,70,93,62,125,6,6,7
1524,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",09/11/2020,79,25,106,76,29,96,14,8,41,4,3,7,24,4,45,106,27,216,7,5,8
1525,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",08/11/2020,,,,,,,,,,,,,44,44,44,41,41,41,,,
1526,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",07/11/2020,,,,,,,,,,,,,,,,,,,,,
1527,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",06/11/2020,,,,,,,,,,,,,,,,,,,,,
1528,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",05/11/2020,,,,,,,,,,,,,,,,,,,,,
1529,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",04/11/2020,,,,,,,,,,,,,,,,,,,,,
1530,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",03/11/2020,,,,,,,,,,,,,,,,,,,,,
1531,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",02/11/2020,,,,,,,,,,,,,,,,,,,,,
1532,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",01/11/2020,,,,,,,,,,,,,,,,,,,,,
1533,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",31/10/2020,,,,,,,,,,,,,,,,,,,,,
1534,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",30/10/2020,,,,,,,,,,,,,,,,,,,,,
1535,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",29/10/2020,,,,,,,,,,,,,,,,,,,,,
1536,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",28/10/2020,,,,,,,,,,,,,,,,,,,,,
1537,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",27/10/2020,,,,,,,,,,,,,,,,,,,,,
1538,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",26/10/2020,,,,,,,,,,,,,,,,,,,,,
1539,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",25/10/2020,,,,,,,,,,,,,,,,,,,,,
1540,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",24/10/2020,,,,,,,,,,,,,,,,,,,,,
1541,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",23/10/2020,,,,,,,,,,,,,,,,,,,,,
1542,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",22/10/2020,,,,,,,,,,,,,,,,,,,,,
1543,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",21/10/2020,,,,,,,,,,,,,,,,,,,,,
1544,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",20/10/2020,,,,,,,,,,,,,,,,,,,,,
1545,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",19/10/2020,,,,,,,,,,,,,,,,,,,,,
1546,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",18/10/2020,,,,,,,,,,,,,,,,,,,,,
1547,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",17/10/2020,,,,,,,,,,,,,,,,,,,,,
1548,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",16/10/2020,,,,,,,,,,,,,,,,,,,,,
1549,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",15/10/2020,,,,,,,,,,,,,,,,,,,,,
1550,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",14/10/2020,,,,,,,,,,,,,,,,,,,,,
1551,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",13/10/2020,,,,,,,,,,,,,,,,,,,,,
1552,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",12/10/2020,,,,,,,,,,,,,,,,,,,,,
1553,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",11/10/2020,,,,,,,,,,,,,,,,,,,,,
1554,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",10/10/2020,,,,,,,,,,,,,,,,,,,,,
1555,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",09/10/2020,,,,,,,,,,,,,,,,,,,,,
1556,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",08/10/2020,,,,,,,,,,,,,,,,,,,,,
1557,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",07/10/2020,,,,,,,,,,,,,,,,,,,,,
1558,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",06/10/2020,,,,,,,,,,,,,,,,,,,,,
1559,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",05/10/2020,,,,,,,,,,,,,,,,,,,,,
1560,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",04/10/2020,,,,,,,,,,,,,,,,,,,,,
1561,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",03/10/2020,,,,,,,,,,,,,,,,,,,,,
1562,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",02/10/2020,,,,,,,,,,,,,,,,,,,,,
1563,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",01/10/2020,,,,,,,,,,,,,,,,,,,,,
1564,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",30/09/2020,,,,,,,,,,,,,,,,,,,,,
1565,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",29/09/2020,,,,,,,,,,,,,,,,,,,,,
1566,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",28/09/2020,,,,,,,,,,,,,,,,,,,,,
1567,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",27/09/2020,,,,,,,,,,,,,,,,,,,,,
1568,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",26/09/2020,,,,,,,,,,,,,,,,,,,,,
1569,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",25/09/2020,,,,,,,,,,,,,,,,,,,,,
1570,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",24/09/2020,,,,,,,,,,,,,,,,,,,,,
1571,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",23/09/2020,,,,,,,,,,,,,,,,,,,,,
1572,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",22/09/2020,,,,,,,,,,,,,,,,,,,,,
1573,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",21/09/2020,,,,,,,,,,,,,,,,,,,,,
1574,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",20/09/2020,,,,,,,,,,,,,,,,,,,,,
1575,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",19/09/2020,,,,,,,,,,,,,,,,,,,,,
1576,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",18/09/2020,,,,,,,,,,,,,,,,,,,,,
1577,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",17/09/2020,,,,,,,,,,,,,,,,,,,,,
1578,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",16/09/2020,,,,,,,,,,,,,,,,,,,,,
1579,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",15/09/2020,,,,,,,,,,,,,,,,,,,,,
1580,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",14/09/2020,,,,,,,,,,,,,,,,,,,,,
1581,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",13/09/2020,,,,,,,,,,,,,,,,,,,,,
1582,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",12/09/2020,,,,,,,,,,,,,,,,,,,,,
1583,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",11/09/2020,,,,,,,,,,,,,,,,,,,,,
1584,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",10/09/2020,,,,,,,,,,,,,,,,,,,,,
1585,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",09/09/2020,,,,,,,,,,,,,,,,,,,,,
1586,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",08/09/2020,,,,,,,,,,,,,,,,,,,,,
1587,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",07/09/2020,,,,,,,,,,,,,,,,,,,,,
1588,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",06/09/2020,,,,,,,,,,,,,,,,,,,,,
1589,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",05/09/2020,,,,,,,,,,,,,,,,,,,,,
1590,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",04/09/2020,,,,,,,,,,,,,,,,,,,,,
1591,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",03/09/2020,,,,,,,,,,,,,,,,,,,,,
1592,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",02/09/2020,,,,,,,,,,,,,,,,,,,,,
1593,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",01/09/2020,,,,,,,,,,,,,,,,,,,,,
1594,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",31/08/2020,,,,,,,,,,,,,,,,,,,,,
1595,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",30/08/2020,,,,,,,,,,,,,,,,,,,,,
1596,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",29/08/2020,,,,,,,,,,,,,,,,,,,,,
1597,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",28/08/2020,,,,,,,,,,,,,,,,,,,,,
1598,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",27/08/2020,,,,,,,,,,,,,,,,,,,,,
1599,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",26/08/2020,,,,,,,,,,,,,,,,,,,,,
1600,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",25/08/2020,,,,,,,,,,,,,,,,,,,,,
1601,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",24/08/2020,,,,,,,,,,,,,,,,,,,,,
1602,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",23/08/2020,,,,,,,,,,,,,,,,,,,,,
1603,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",22/08/2020,,,,,,,,,,,,,,,,,,,,,
1604,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",21/08/2020,,,,,,,,,,,,,,,,,,,,,
1605,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",20/08/2020,,,,,,,,,,,,,,,,,,,,,
1606,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",19/08/2020,,,,,,,,,,,,,,,,,,,,,
1607,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",18/08/2020,,,,,,,,,,,,,,,,,,,,,
1608,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",17/08/2020,,,,,,,,,,,,,,,,,,,,,
1609,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",16/08/2020,,,,,,,,,,,,,,,,,,,,,
1610,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",15/08/2020,,,,,,,,,,,,,,,,,,,,,
1611,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",14/08/2020,,,,,,,,,,,,,,,,,,,,,
1612,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",13/08/2020,,,,,,,,,,,,,,,,,,,,,
1613,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",12/08/2020,,,,,,,,,,,,,,,,,,,,,
1614,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",11/08/2020,,,,,,,,,,,,,,,,,,,,,
1615,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",10/08/2020,,,,,,,,,,,,,,,,,,,,,
1616,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",09/08/2020,,,,,,,,,,,,,,,,,,,,,
1617,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",08/08/2020,,,,,,,,,,,,,,,,,,,,,
1618,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",07/08/2020,,,,,,,,,,,,,,,,,,,,,
1619,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",06/08/2020,,,,,,,,,,,,,,,,,,,,,
1620,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",05/08/2020,,,,,,,,,,,,,,,,,,,,,
1621,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",04/08/2020,,,,,,,,,,,,,,,,,,,,,
1622,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",03/08/2020,,,,,,,,,,,,,,,,,,,,,
1623,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",02/08/2020,,,,,,,,,,,,,,,,,,,,,
1624,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",01/08/2020,,,,,,,,,,,,,,,,,,,,,
1625,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",31/07/2020,,,,,,,,,,,,,,,,,,,,,
1626,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",30/07/2020,,,,,,,,,,,,,,,,,,,,,
1627,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",29/07/2020,,,,,,,,,,,,,,,,,,,,,
1628,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",28/07/2020,,,,,,,,,,,,,,,,,,,,,
1629,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",27/07/2020,,,,,,,,,,,,,,,,,,,,,
1630,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",26/07/2020,,,,,,,,,,,,,,,,,,,,,
1631,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",25/07/2020,,,,,,,,,,,,,,,,,,,,,
1632,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",24/07/2020,,,,,,,,,,,,,,,,,,,,,
1633,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",23/07/2020,,,,,,,,,,,,,,,,,,,,,
1634,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",22/07/2020,,,,,,,,,,,,,,,,,,,,,
1635,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",21/07/2020,,,,,,,,,,,,,,,,,,,,,
1636,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",20/07/2020,,,,,,,,,,,,,,,,,,,,,
1637,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",19/07/2020,,,,,,,,,,,,,,,,,,,,,
1638,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",18/07/2020,,,,,,,,,,,,,,,,,,,,,
1639,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",17/07/2020,,,,,,,,,,,,,,,,,,,,,
1640,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",16/07/2020,,,,,,,,,,,,,,,,,,,,,
1641,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",15/07/2020,,,,,,,,,,,,,,,,,,,,,
1642,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",14/07/2020,,,,,,,,,,,,,,,,,,,,,
1643,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",13/07/2020,,,,,,,,,,,,,,,,,,,,,
1644,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",12/07/2020,,,,,,,,,,,,,,,,,,,,,
1645,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",11/07/2020,,,,,,,,,,,,,,,,,,,,,
1646,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",10/07/2020,,,,,,,,,,,,,,,,,,,,,
1647,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",09/07/2020,,,,,,,,,,,,,,,,,,,,,
1648,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",08/07/2020,,,,,,,,,,,,,,,,,,,,,
1649,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",07/07/2020,,,,,,,,,,,,,,,,,,,,,
1650,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",06/07/2020,,,,,,,,,,,,,,,,,,,,,
1651,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",05/07/2020,,,,,,,,,,,,,,,,,,,,,
1652,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",04/07/2020,,,,,,,,,,,,,,,,,,,,,
1653,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",03/07/2020,,,,,,,,,,,,,,,,,,,,,
1654,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",02/07/2020,,,,,,,,,,,,,,,,,,,,,
1655,Tamil Nadu,Chennai,site_5364,"Royapuram, Chennai - TNPCB",01/07/2020,,,,,,,,,,,,,,,,,,,,,
