,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
14720,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",31/12/2020,202,110,308,148,110,191,47,20,131,2,2,3,10,7,20,45,20,88,104,21,199
14721,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",30/12/2020,145,87,225,132,98,170,42,21,109,2,2,3,10,6,16,32,21,78,98,17,233
14722,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",29/12/2020,116,53,247,113,64,165,21,10,37,2,1,2,9,7,11,35,26,46,92,48,127
14723,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",28/12/2020,262,195,328,144,115,174,33,11,74,2,2,3,10,7,19,51,42,77,134,55,231
14724,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",27/12/2020,210,125,302,133,107,163,41,19,79,2,2,3,12,7,27,54,42,70,129,48,209
14725,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",26/12/2020,223,110,315,140,103,178,55,25,114,2,2,3,11,7,18,57,35,102,135,20,186
14726,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",25/12/2020,170,98,288,122,90,149,46,17,98,2,2,2,11,7,19,49,36,91,115,26,165
14727,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",24/12/2020,119,77,182,103,59,140,42,19,99,2,2,2,10,6,19,43,32,66,108,41,184
14728,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",23/12/2020,96,61,185,98,65,129,39,16,104,2,2,2,11,6,18,35,27,78,91,27,136
14729,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",22/12/2020,129,53,283,102,67,142,36,15,121,2,1,2,11,7,19,43,24,96,74,20,109
14730,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",21/12/2020,150,93,244,108,92,147,24,12,49,2,2,2,9,7,15,38,28,61,84,35,111
14731,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",20/12/2020,150,94,232,106,85,153,29,11,96,2,1,3,8,6,15,42,30,74,64,31,98
14732,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",19/12/2020,,,,,,,,,,,,,,,,42,28,61,64,43,105
14733,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",18/12/2020,186,145,227,111,90,140,27,14,49,2,2,3,8,5,11,48,34,52,165,24,165
14734,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",17/12/2020,222,166,303,124,110,144,26,9,52,2,2,3,8,5,10,48,34,67,66,23,145
14735,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",16/12/2020,167,77,272,105,66,132,22,11,31,2,1,4,7,5,9,42,33,50,81,21,129
14736,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",15/12/2020,84,8,149,69,7,98,24,4,44,2,1,2,7,5,9,37,20,57,31,20,52
14737,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",14/12/2020,116,64,178,84,54,111,19,9,42,2,2,3,7,5,8,41,29,55,53,37,64
14738,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",13/12/2020,127,74,209,93,58,122,21,10,43,2,2,3,7,5,9,42,32,52,46,28,78
14739,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",12/12/2020,150,77,212,103,79,123,24,11,41,2,2,2,7,5,9,41,36,47,48,32,77
14740,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",11/12/2020,163,85,289,119,85,154,48,20,91,2,2,3,8,5,12,61,30,89,68,14,97
14741,Maharashtra,Mumbai,site_5112,"Powai, Mumbai - MPCB",10/12/2020,104,62,146,104,81,143,34,19,56,2,2,3,9,5,15,40,26,56,14,13,14
