,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
13064,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",31/12/2020,136,83,237,95,75,125,74,36,146,7,4,12,19,14,45,67,44,86,12,2,18
13065,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",30/12/2020,100,37,216,74,50,107,73,29,130,6,4,8,20,14,33,50,34,68,,,
13066,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",29/12/2020,72,42,113,66,45,82,55,30,99,5,4,8,25,15,39,32,27,49,,,
13067,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",28/12/2020,142,80,301,88,65,122,78,32,161,9,7,13,36,26,53,48,42,80,,,
13068,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",27/12/2020,120,55,300,88,51,241,82,31,144,7,5,9,25,12,39,55,50,91,,,
13069,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",26/12/2020,91,68,149,80,60,108,90,40,136,6,4,9,15,11,21,57,50,90,10,2,21
13070,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",25/12/2020,90,24,195,73,46,112,91,27,170,6,4,9,22,10,37,47,40,78,6,1,8
13071,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",24/12/2020,,,,,,,,,,,,,,,,,,,,,
13072,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",23/12/2020,83,43,164,60,37,81,99,50,140,7,5,9,24,11,43,44,35,64,3,1,6
13073,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",22/12/2020,83,32,187,56,36,87,74,40,135,6,5,8,18,10,30,39,28,65,2,1,6
13074,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",21/12/2020,95,56,186,65,44,119,76,29,139,12,5,40,26,12,56,42,30,72,1,1,10
13075,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",20/12/2020,100,73,175,70,52,88,74,38,127,6,4,10,15,11,19,46,30,76,3,1,8
13076,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",19/12/2020,137,81,249,84,68,109,59,27,102,4,3,6,19,15,23,48,38,86,5,1,8
13077,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",18/12/2020,124,97,172,84,71,100,54,26,97,3,2,4,18,15,21,44,40,66,7,6,8
13078,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",17/12/2020,113,70,214,87,71,106,57,29,106,4,2,6,15,13,22,49,39,64,6,1,10
13079,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",16/12/2020,80,62,127,77,62,101,62,29,229,10,3,55,14,9,19,41,36,66,,,
13080,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",15/12/2020,47,5,94,56,19,104,51,24,84,6,3,10,11,8,22,48,29,61,5,2,6
13081,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",14/12/2020,74,39,143,69,43,97,65,30,107,5,4,7,12,10,20,43,34,76,6,4,7
13082,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",13/12/2020,68,48,137,65,51,95,52,35,106,4,3,7,20,19,22,49,40,85,7,6,8
13083,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",12/12/2020,109,69,209,88,71,109,76,32,148,5,3,7,18,15,23,79,42,107,7,6,8
13084,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",11/12/2020,90,47,223,71,41,108,67,27,148,4,3,9,13,10,17,44,36,68,5,1,14
13085,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",10/12/2020,83,40,153,68,37,95,88,46,153,4,3,8,12,9,18,45,37,66,2,1,6
13086,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",09/12/2020,71,42,136,61,39,84,68,27,150,5,4,7,17,10,35,39,37,56,1,1,7
13087,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",08/12/2020,,,,,,,,,,,,,,,,55,37,102,4,3,6
13088,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",07/12/2020,,,,,,,,,,,,,,,,,,,,,
13089,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",06/12/2020,146,70,256,88,57,116,100,38,161,8,7,12,38,22,60,62,50,92,2,1,6
13090,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",05/12/2020,153,57,315,86,55,117,87,32,158,8,6,10,40,23,66,66,46,102,3,2,6
13091,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",04/12/2020,108,67,211,77,59,103,68,26,129,7,6,10,32,22,47,57,47,84,3,1,6
13092,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",03/12/2020,148,78,280,94,62,122,68,28,118,9,7,11,31,20,60,59,49,77,2,1,6
13093,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",02/12/2020,110,67,182,85,60,107,68,29,119,10,7,11,30,20,52,55,49,65,,,
13094,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",01/12/2020,88,67,153,79,58,104,75,27,124,9,8,13,25,16,45,57,48,80,2,2,6
13095,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",30/11/2020,40,28,68,42,29,56,47,24,100,10,7,11,18,14,26,50,40,71,2,2,6
13096,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",29/11/2020,73,42,110,72,39,101,64,26,108,8,7,11,49,13,101,50,40,66,4,3,6
13097,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",28/11/2020,100,45,197,78,43,116,75,34,133,8,7,9,42,18,107,53,38,72,3,1,5
13098,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",27/11/2020,157,83,275,115,90,131,86,33,155,9,7,11,30,19,53,69,56,103,2,1,7
13099,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",26/11/2020,142,77,305,119,92,142,77,37,167,9,8,13,28,15,55,69,54,103,5,1,7
13100,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",25/11/2020,73,47,140,91,69,117,53,28,130,7,6,10,25,16,54,53,45,63,5,3,7
13101,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",24/11/2020,59,15,137,78,20,119,65,24,129,8,6,11,24,14,51,41,34,92,6,5,7
13102,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",23/11/2020,77,39,157,92,58,115,71,28,135,10,8,12,25,14,46,55,46,78,6,4,8
13103,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",22/11/2020,69,45,95,77,62,101,62,25,122,9,8,11,23,15,39,47,44,73,8,5,8
13104,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",21/11/2020,75,46,122,77,50,107,75,31,137,10,8,12,30,20,58,55,43,95,7,6,8
13105,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",20/11/2020,79,55,98,87,54,111,68,34,126,10,7,13,29,21,50,53,46,72,5,4,8
13106,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",19/11/2020,86,61,142,90,66,114,70,31,115,10,8,11,26,16,48,60,52,94,6,5,9
13107,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",18/11/2020,,,,,,,59,25,112,9,7,11,23,16,47,55,48,78,9,5,11
13108,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",17/11/2020,,,,,,,50,27,86,9,7,10,20,16,29,60,46,78,11,7,13
13109,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",16/11/2020,,,,,,,68,21,112,9,7,10,21,17,29,56,46,89,12,6,13
13110,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",15/11/2020,,,,,,,82,26,138,10,7,13,34,19,54,53,42,77,8,1,11
13111,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",14/11/2020,,,,67,37,93,87,32,175,9,7,12,29,21,45,57,44,101,2,1,5
13112,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",13/11/2020,,,,68,50,104,79,32,162,7,6,9,35,17,69,55,46,96,7,1,10
13113,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",12/11/2020,,,,,,,89,38,138,7,5,9,33,18,58,56,41,74,6,1,9
13114,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",11/11/2020,,,,,,,79,35,144,6,4,10,30,20,56,52,38,78,9,1,13
13115,Maharashtra,Mumbai,site_5120,"Colaba, Mumbai - MPCB",10/11/2020,,,,70,47,87,90,36,127,6,4,9,23,16,34,56,38,80,8,1,15
