,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
2760,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",31/12/2020,,,,,,,,,,,,,22,18,24,42,14,58,,,
2761,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",30/12/2020,282,169,360,278,141,420,25,16,44,,,,83,21,122,18,15,30,,,
2762,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",29/12/2020,212,68,367,255,154,428,22,4,40,,,,107,20,156,20,15,48,,,
2763,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",28/12/2020,394,143,500,382,223,500,29,8,57,,,,49,35,182,25,17,32,,,
2764,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",27/12/2020,,,,,,,,,,,,,,,,,,,,,
2765,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",26/12/2020,338,96,479,326,125,500,36,16,61,,,,135,38,190,20,15,33,,,
2766,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",25/12/2020,427,224,500,406,177,500,43,24,64,,,,55,17,194,21,15,39,,,
2767,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",24/12/2020,447,317,500,440,266,500,51,30,66,,,,63,25,192,19,16,34,,,
2768,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",23/12/2020,,,,,,,,,,,,,58,33,141,21,17,44,,,
2769,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",22/12/2020,330,181,455,294,162,478,36,21,64,,,,192,46,192,19,15,41,,,
2770,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",21/12/2020,304,122,391,263,150,420,29,17,42,,,,92,34,120,19,16,43,,,
2771,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",20/12/2020,304,166,426,256,155,446,30,21,44,,,,94,42,125,19,15,36,,,
2772,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",19/12/2020,243,48,413,214,125,442,28,16,56,,,,111,27,159,20,16,30,,,
2773,Delhi,Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",18/12/2020,,,,,,,,,,,,,,,,,,,,,
