,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
4232,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",31/12/2020,,,,,,,,,,,,,,,,,,,,,
4233,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",30/12/2020,,,,,,,,,,,,,,,,,,,,,
4234,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",29/12/2020,302,78,462,308,183,464,126,76,150,9,7,13,76,25,104,10,5,22,10,9,11
4235,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",28/12/2020,417,163,500,377,266,461,101,66,134,9,7,12,62,22,102,11,6,18,14,12,17
4236,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",27/12/2020,425,312,500,353,175,500,102,48,148,10,7,14,102,40,158,12,6,31,16,13,26
4237,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",26/12/2020,,,,,,,,,,,,,,,,,,,,,
4238,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",25/12/2020,451,328,500,411,213,500,99,66,186,11,7,18,108,48,165,15,8,202,22,16,45
4239,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",24/12/2020,470,328,500,442,226,500,106,55,279,15,8,45,118,43,161,20,10,120,21,17,24
4240,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",23/12/2020,483,387,500,461,320,500,123,76,233,15,7,46,151,57,178,24,7,64,20,16,27
4241,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",22/12/2020,415,302,500,366,197,500,107,54,160,21,8,68,110,45,160,23,6,66,15,13,19
4242,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",21/12/2020,391,303,459,322,209,452,102,68,142,12,9,18,95,45,120,17,6,54,12,11,14
4243,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",20/12/2020,,,,,,,,,,,,,,,,,,,,,
4244,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",19/12/2020,359,193,470,270,170,456,85,47,135,10,6,14,93,30,118,19,6,62,11,9,13
4245,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",18/12/2020,364,273,500,248,134,457,67,34,127,8,6,10,98,25,120,14,6,34,12,8,21
4246,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",17/12/2020,359,250,463,244,159,436,69,46,111,9,6,12,87,35,114,30,8,83,12,9,20
4247,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",16/12/2020,359,250,463,244,159,436,69,46,111,9,6,12,87,35,114,30,8,83,12,9,20
4248,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",15/12/2020,352,220,500,241,139,447,73,48,112,15,7,33,77,30,110,,,,11,7,21
4249,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",14/12/2020,315,130,470,211,124,430,59,39,87,8,7,11,67,35,103,15,7,32,12,10,16
4250,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",13/12/2020,415,374,496,333,229,449,67,51,80,9,7,12,108,65,118,17,6,70,14,9,29
4251,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",12/12/2020,364,277,428,306,182,447,91,74,119,10,7,12,103,62,111,9,7,26,9,9,11
4252,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",11/12/2020,328,160,500,269,163,499,85,66,107,10,8,17,88,55,111,10,2,19,10,9,11
4253,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",10/12/2020,411,200,500,379,156,496,94,61,125,10,8,14,105,65,126,7,3,29,9,7,12
4254,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",09/12/2020,422,183,500,365,177,500,87,58,120,11,9,13,124,75,169,11,2,48,9,7,13
4255,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",08/12/2020,447,359,500,403,293,478,87,66,126,9,6,10,105,72,126,11,2,40,10,9,16
4256,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",07/12/2020,444,328,500,400,230,500,81,47,128,11,6,16,101,72,127,14,4,118,10,8,16
4257,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",06/12/2020,444,356,500,403,299,472,88,46,138,11,7,15,105,70,128,36,5,129,11,8,24
4258,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",05/12/2020,476,368,500,460,301,500,121,70,194,12,7,16,114,80,129,31,4,72,14,11,23
4259,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",04/12/2020,407,303,500,356,190,500,112,51,180,13,9,19,152,52,155,11,2,51,13,10,18
4260,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",03/12/2020,,,,388,202,500,113,54,162,14,8,24,102,50,141,15,2,129,14,11,16
4261,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",02/12/2020,443,329,500,406,229,500,125,62,183,16,9,26,158,75,180,30,3,184,14,11,19
4262,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",01/12/2020,402,287,500,348,174,500,108,52,178,13,9,25,117,40,163,30,2,137,12,9,15
4263,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",30/11/2020,353,233,500,273,165,500,98,45,158,14,8,23,124,38,182,31,1,153,10,7,16
4264,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",29/11/2020,289,113,427,215,147,459,80,38,148,12,8,19,91,35,116,25,2,98,9,7,11
4265,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",28/11/2020,,,,,,,,,,,,,,,,,,,,,
4266,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",27/11/2020,252,42,395,202,70,335,63,31,105,11,9,14,63,20,101,25,2,68,11,10,12
4267,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",26/11/2020,467,401,500,431,306,500,107,81,153,15,11,27,104,80,114,18,4,111,13,11,16
4268,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",25/11/2020,431,320,500,390,195,500,130,83,234,13,8,19,104,38,151,34,5,170,12,11,16
4269,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",24/11/2020,420,305,500,381,189,500,118,68,193,15,9,25,134,35,166,35,4,203,11,9,13
4270,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",23/11/2020,346,120,466,296,141,458,90,43,136,13,9,21,97,28,139,38,2,119,9,6,11
4271,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",22/11/2020,309,87,437,248,160,443,78,41,138,13,9,29,82,25,115,29,3,95,9,7,10
4272,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",21/11/2020,352,133,489,297,177,424,86,47,128,12,9,16,,,,53,4,107,9,8,10
4273,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",20/11/2020,329,123,403,251,133,403,91,36,143,12,10,16,81,30,105,40,3,148,9,8,11
4274,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",19/11/2020,320,170,417,231,127,424,78,28,148,11,10,14,84,30,108,56,3,135,10,8,11
4275,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",18/11/2020,224,80,345,172,108,289,68,36,119,12,10,15,66,30,102,29,3,90,9,8,11
4276,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",17/11/2020,198,63,358,138,69,241,52,22,102,12,10,13,69,22,102,30,3,88,11,10,13
4277,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",16/11/2020,419,318,500,346,189,500,88,38,151,28,13,95,62,40,138,61,6,159,13,10,15
4278,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",15/11/2020,500,500,500,487,458,500,126,77,178,24,10,83,159,88,159,38,2,200,14,12,17
4279,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",14/11/2020,411,220,500,390,166,500,97,33,152,15,10,28,124,90,156,40,2,197,14,11,17
4280,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",13/11/2020,,,,,,,,,,,,,,,,,,,,,
4281,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",12/11/2020,378,147,477,367,135,492,88,39,134,15,9,21,110,20,154,30,3,105,,,
4282,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",11/11/2020,,,,,,,123,64,234,16,10,26,128,50,182,26,4,208,19,15,22
4283,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",10/11/2020,495,431,500,495,443,500,121,82,156,17,12,26,127,92,146,39,4,188,17,15,20
4284,Delhi,Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",09/11/2020,488,436,500,477,423,500,119,57,211,18,14,31,151,68,196,31,3,213,15,11,21
