,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
6808,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",31/12/2020,319,267,370,176,153,232,70,55,106,9,5,12,83,50,100,60,32,109,11,10,13
6809,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",30/12/2020,276,97,358,212,131,390,80,52,114,12,8,19,68,43,101,64,28,139,10,8,11
6810,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",29/12/2020,209,63,321,195,141,271,78,48,115,13,6,30,68,35,101,50,21,100,7,6,9
6811,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",28/12/2020,388,97,476,314,182,444,106,47,245,19,7,41,68,43,120,103,53,224,11,7,15
6812,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",27/12/2020,374,223,500,284,141,498,103,61,141,12,2,21,105,48,166,104,31,200,11,8,13
6813,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",26/12/2020,346,160,459,264,126,411,94,52,132,10,2,18,93,43,142,86,30,184,11,8,14
6814,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",25/12/2020,433,280,500,,,,107,67,140,13,1,25,151,52,182,90,36,203,14,11,18
6815,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",24/12/2020,437,305,500,375,133,500,113,71,189,28,10,101,159,52,190,94,31,204,14,11,16
6816,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",23/12/2020,447,293,500,391,168,500,115,72,179,23,6,101,82,55,178,111,33,250,13,11,17
6817,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",22/12/2020,,,,,,,,,,,,,165,50,169,96,29,219,,,
6818,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",21/12/2020,,,,,,,,,,,,,,,,,,,,,
6819,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",20/12/2020,301,98,416,214,121,390,95,54,134,5,1,13,90,45,111,53,9,207,8,7,10
6820,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",19/12/2020,300,83,439,202,103,405,80,56,130,10,5,19,102,35,126,28,9,96,8,7,10
6821,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",18/12/2020,291,160,395,166,114,296,63,34,116,8,2,14,80,40,102,42,9,122,9,7,10
6822,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",17/12/2020,265,83,352,146,92,229,70,51,112,7,3,15,65,43,101,34,10,99,9,7,10
6823,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",16/12/2020,269,123,346,151,119,243,73,56,105,27,3,111,58,40,75,35,8,122,7,6,8
6824,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",15/12/2020,172,73,312,113,77,155,54,33,83,8,3,21,46,32,55,45,11,118,8,6,9
6825,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",14/12/2020,237,77,436,150,78,369,59,40,81,7,2,12,49,35,103,36,9,91,9,8,12
6826,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",13/12/2020,394,309,464,292,153,423,84,53,120,10,4,14,107,57,119,16,10,76,12,11,15
6827,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",12/12/2020,320,250,375,220,135,362,120,56,179,12,1,22,102,50,114,32,8,108,11,9,13
6828,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",11/12/2020,297,143,352,195,135,279,87,60,126,14,5,37,88,43,123,37,6,136,11,9,13
6829,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",10/12/2020,371,143,495,340,125,470,113,62,190,17,2,32,101,40,172,40,5,189,10,9,12
6830,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",09/12/2020,393,160,500,333,143,450,99,61,144,15,6,26,192,45,192,47,7,203,10,7,11
6831,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",08/12/2020,427,356,490,346,217,436,90,56,133,12,5,18,114,65,145,10,9,29,11,9,12
6832,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",07/12/2020,392,320,477,299,169,443,102,56,160,7,1,12,94,50,131,50,5,241,9,8,10
6833,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",06/12/2020,396,345,432,310,199,403,115,68,173,13,6,18,106,80,116,38,4,239,9,8,10
6834,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",05/12/2020,406,305,500,358,181,485,144,59,226,11,3,18,121,62,177,24,2,147,8,7,10
6835,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",04/12/2020,372,302,500,296,182,485,105,53,234,15,8,31,72,63,189,38,2,171,8,7,9
6836,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",03/12/2020,388,270,481,321,167,438,97,54,147,14,4,23,108,70,182,61,5,148,8,6,9
6837,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",02/12/2020,402,290,500,353,177,449,110,55,168,15,6,22,190,75,190,,,,8,6,9
6838,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",01/12/2020,341,180,500,266,133,455,91,35,146,10,1,17,167,55,167,52,2,179,6,5,7
6839,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",30/11/2020,292,97,444,211,123,422,74,36,126,8,1,14,164,50,164,61,11,165,5,4,7
6840,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",29/11/2020,264,83,365,175,111,305,72,34,114,9,4,12,95,52,120,36,1,98,4,3,5
6841,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",28/11/2020,156,55,290,128,74,197,56,31,102,7,3,11,82,43,108,12,1,251,5,5,6
6842,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",27/11/2020,249,57,382,157,72,259,63,42,89,11,8,17,64,48,104,13,1,70,5,4,7
6843,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",26/11/2020,425,337,500,392,213,493,120,79,159,19,15,32,110,72,148,150,12,162,7,6,9
6844,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",25/11/2020,418,297,500,380,170,500,139,71,183,17,5,34,150,68,161,42,20,108,6,4,8
6845,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",24/11/2020,363,243,500,297,159,500,124,54,212,16,10,26,116,65,193,23,12,140,5,4,7
6846,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",23/11/2020,288,65,398,212,90,389,73,37,123,15,8,23,102,50,146,27,6,162,5,4,6
6847,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",22/11/2020,,,,,,,,,,,,,91,50,114,31,8,80,,,
6848,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",21/11/2020,288,92,375,,,,,,,,,,81,38,107,38,12,90,,,
6849,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",20/11/2020,292,180,375,206,121,356,79,40,121,,,,83,28,108,11,5,101,5,4,6
6850,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",19/11/2020,,,,,,,,,,,,,100,57,113,36,11,117,,,
6851,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",18/11/2020,,,,,,,,,,,,,81,60,116,21,8,61,,,
6852,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",17/11/2020,,,,,,,,,,,,,,,,,,,,,
6853,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",16/11/2020,404,303,500,278,142,476,83,48,136,20,6,65,80,7,119,41,14,101,8,7,9
6854,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",15/11/2020,471,336,500,419,187,500,104,41,174,19,4,118,123,57,172,50,7,173,9,6,10
6855,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",14/11/2020,362,157,480,338,141,453,103,42,144,10,2,22,114,37,155,33,2,143,8,6,10
6856,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",13/11/2020,357,157,495,351,135,500,126,51,182,10,2,16,188,5,188,27,3,126,9,6,12
6857,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",12/11/2020,379,127,500,369,135,500,130,57,187,19,5,118,89,42,181,21,2,90,9,6,11
6858,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",11/11/2020,462,310,500,,,,137,84,217,12,3,24,68,17,158,19,1,161,12,7,15
6859,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",10/11/2020,500,500,500,,,,114,88,148,14,2,23,160,25,168,83,56,147,11,9,13
6860,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",09/11/2020,456,371,500,,,,102,57,153,15,5,35,105,7,191,54,26,164,8,6,10
6861,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",08/11/2020,429,260,500,,,,92,46,144,10,2,17,193,52,193,45,19,134,8,6,10
6862,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",07/11/2020,438,345,483,,,,94,66,136,11,2,18,131,18,168,38,21,95,8,7,9
6863,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",06/11/2020,,,,,,,,,,,,,176,60,176,45,5,137,,,
6864,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",05/11/2020,425,333,500,,,,112,84,145,13,6,21,131,28,171,12,1,54,10,8,13
6865,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",04/11/2020,293,48,426,,,,116,57,174,17,3,33,126,93,151,17,3,78,8,5,9
6866,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",03/11/2020,,,,,,,,,,,,,,,,,,,,,
6867,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",02/11/2020,366,98,500,,,,95,52,134,21,8,37,116,101,139,18,4,68,8,5,10
6868,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",01/11/2020,377,88,500,,,,100,56,136,18,8,37,110,92,118,16,1,57,9,6,12
6869,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",31/10/2020,365,78,500,,,,115,57,161,15,2,32,96,8,130,17,2,65,10,6,13
6870,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",30/10/2020,413,311,500,,,,150,79,230,14,5,25,161,55,161,23,2,122,11,8,13
6871,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",29/10/2020,358,321,440,,,,111,65,165,17,8,23,170,35,176,17,2,97,8,7,10
6872,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",28/10/2020,306,97,413,,,,87,52,128,15,3,25,92,42,126,21,1,62,8,6,9
6873,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",27/10/2020,343,107,442,,,,112,65,150,11,3,23,72,25,127,13,1,82,9,7,12
6874,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",26/10/2020,354,160,446,,,,114,61,149,12,1,53,103,8,157,17,1,117,9,6,11
6875,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",25/10/2020,369,220,489,,,,110,60,154,11,3,21,171,35,171,18,1,69,10,7,13
6876,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",24/10/2020,372,157,500,,,,122,47,163,22,7,34,152,30,152,21,5,84,10,5,13
6877,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",23/10/2020,341,217,418,,,,160,82,214,25,10,60,98,20,139,19,8,125,11,8,15
6878,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",22/10/2020,,,,,,,153,53,258,25,14,39,155,5,156,14,5,75,9,6,12
6879,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",21/10/2020,,,,,,,121,55,209,35,23,89,100,55,135,15,5,96,8,5,9
6880,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",20/10/2020,,,,,,,86,48,147,23,9,39,74,40,108,33,6,90,8,6,9
6881,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",19/10/2020,178,32,315,210,119,281,92,40,155,19,7,65,89,48,119,23,5,74,8,6,10
6882,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",18/10/2020,266,83,353,244,131,396,115,49,179,34,23,51,98,52,134,25,6,110,9,7,11
6883,Delhi,Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",17/10/2020,262,140,325,214,152,358,108,59,175,31,22,46,102,52,135,24,5,113,8,7,8
