,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
4600,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",31/12/2020,,,,,,,,,,,,,,,,,,,,,
4601,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",30/12/2020,266,142,355,160,110,266,34,19,63,5,3,10,48,44,50,9,9,10,10,9,12
4602,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",29/12/2020,,,,,,,,,,,,,46,44,49,9,9,11,,,
4603,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",28/12/2020,393,320,500,323,196,500,31,17,83,8,2,14,43,42,50,10,9,11,16,11,19
4604,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",27/12/2020,257,33,420,173,32,410,83,80,91,4,3,6,47,43,50,9,9,12,12,9,18
4605,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",26/12/2020,254,82,381,179,85,291,36,19,73,4,1,8,46,43,50,10,9,11,14,9,23
4606,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",25/12/2020,353,233,495,266,146,449,83,80,90,7,1,23,47,40,50,10,9,11,17,10,23
4607,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",24/12/2020,,,,,,,,,,,,,,,,,,,,,
4608,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",23/12/2020,,,,,,,,,,,,,,,,,,,,,
4609,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",22/12/2020,269,136,340,158,110,202,41,21,80,4,3,8,47,42,50,9,9,12,13,10,21
4610,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",21/12/2020,262,133,348,158,115,239,37,17,73,5,3,8,47,42,50,10,9,11,12,9,14
4611,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",20/12/2020,,,,,,,45,18,81,4,3,7,46,45,50,9,9,10,11,10,15
4612,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",19/12/2020,187,64,316,133,76,188,45,22,136,5,3,14,47,45,50,9,9,11,10,9,14
4613,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",18/12/2020,206,97,332,132,100,199,33,24,57,4,2,5,48,44,51,10,9,10,10,9,13
4614,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",17/12/2020,,,,,,,,,,,,,,,,,,,,,
4615,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",16/12/2020,193,98,299,127,93,154,65,45,112,16,8,39,47,44,50,9,9,10,10,9,13
4616,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",15/12/2020,113,59,322,98,66,165,35,24,85,4,3,6,48,42,50,10,9,10,10,9,11
4617,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",14/12/2020,,,,,,,,,,,,,48,48,49,9,9,9,,,
4618,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",13/12/2020,349,260,401,233,163,336,33,21,53,4,2,5,47,43,50,10,9,10,13,11,17
4619,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",12/12/2020,349,260,401,233,163,336,33,21,53,4,2,5,47,43,50,10,9,10,13,11,17
4620,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",11/12/2020,265,155,328,162,113,218,82,29,144,12,8,17,45,41,50,10,9,10,14,11,20
4621,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",10/12/2020,277,116,396,175,107,345,44,17,84,3,3,5,45,41,50,10,9,15,18,9,26
4622,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",09/12/2020,,,,,,,,,,,,,,,,,,,,,
4623,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",08/12/2020,284,19,399,182,19,289,66,39,139,12,5,25,45,42,49,10,9,12,16,11,27
4624,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",07/12/2020,327,236,398,207,151,298,39,19,84,4,3,16,46,40,49,10,9,14,14,10,21
4625,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",06/12/2020,329,266,383,220,170,323,40,23,84,4,2,5,45,43,49,10,9,12,14,11,22
4626,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",05/12/2020,330,292,389,213,175,320,80,33,173,6,1,11,45,40,50,10,9,15,18,11,24
4627,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",04/12/2020,292,215,348,175,133,245,79,40,146,5,2,7,47,41,50,10,9,13,14,11,23
4628,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",03/12/2020,299,172,355,189,129,257,86,81,103,5,2,7,46,43,49,10,9,13,15,10,24
4629,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",02/12/2020,309,194,366,191,136,284,82,35,173,5,2,6,46,40,50,10,9,13,15,10,24
4630,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",01/12/2020,255,109,369,160,108,256,69,31,152,3,3,5,46,42,49,9,9,13,14,10,19
4631,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",30/11/2020,,,,,,,,,,,,,,,,,,,,,
4632,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",29/11/2020,160,63,300,118,70,164,37,17,72,4,3,5,46,41,50,10,9,11,11,10,14
4633,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",28/11/2020,86,56,184,85,61,130,32,17,70,5,4,7,46,40,50,10,9,12,10,9,14
4634,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",27/11/2020,160,34,314,116,37,188,44,34,61,10,5,14,47,42,50,10,9,13,11,9,13
4635,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",26/11/2020,338,268,384,246,169,302,114,83,161,5,1,9,46,44,49,10,9,10,15,10,20
4636,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",25/11/2020,318,218,392,202,159,348,128,81,203,17,2,36,47,41,50,9,9,13,16,11,21
4637,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",24/11/2020,,,,,,,,,,,,,,,,,,,,,
4638,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",23/11/2020,197,57,340,133,67,202,55,31,87,7,6,9,46,42,50,10,9,11,11,9,16
4639,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",22/11/2020,167,58,318,123,66,196,102,58,156,3,3,5,47,42,50,9,9,11,11,9,13
4640,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",21/11/2020,222,65,364,148,69,240,83,68,104,3,3,5,46,44,50,10,9,12,11,9,14
4641,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",20/11/2020,171,89,275,122,95,153,85,82,94,3,3,5,46,41,50,10,9,12,12,9,15
4642,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",19/11/2020,158,76,317,119,81,185,53,33,94,7,6,10,46,41,50,10,9,13,11,9,14
4643,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",18/11/2020,96,53,167,92,64,129,47,31,79,6,5,8,46,40,49,10,9,12,11,9,13
4644,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",17/11/2020,92,46,209,91,51,142,78,59,105,6,3,9,45,45,49,10,9,12,11,9,15
4645,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",16/11/2020,347,152,500,290,118,500,45,36,60,6,1,10,45,5,50,11,4,14,12,10,18
4646,Delhi,Delhi,site_5395,"Lodhi Road, Delhi - IITM",15/11/2020,362,319,430,273,187,414,108,72,179,10,3,30,4,5,5,6,4,12,,,
