,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
978,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",03/11/2020,,,,,,,13,6,24,13,12,16,37,28,44,30,8,67,9,5,19
979,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",02/11/2020,,,,,,,10,6,16,13,12,13,33,32,64,25,12,64,7,6,9
980,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",01/11/2020,90,37,166,,,,15,4,102,13,12,13,45,28,65,14,6,48,10,4,21
981,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",31/10/2020,84,1,185,79,41,123,10,3,25,13,12,13,48,31,64,10,2,67,6,1,11
982,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",30/10/2020,56,2,116,68,5,118,8,3,14,13,12,16,35,26,40,22,5,64,5,1,7
983,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",29/10/2020,50,4,99,74,54,103,6,3,10,9,4,13,29,23,35,32,4,60,13,1,25
984,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",28/10/2020,145,13,305,,,,9,2,15,4,4,5,32,26,40,29,9,98,11,2,20
985,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",27/10/2020,123,72,177,,,,,,,4,3,4,30,28,39,40,34,85,7,3,11
986,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",26/10/2020,,,,,,,,,,4,3,5,33,32,79,34,28,63,10,7,13
987,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",25/10/2020,,,,,,,8,1,20,4,3,4,61,25,79,36,1,56,8,3,12
988,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",24/10/2020,34,8,172,,,,7,1,37,4,3,4,34,24,39,29,12,42,9,4,13
989,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",23/10/2020,42,10,134,65,15,122,,,,4,3,4,28,22,47,7,1,34,11,7,15
990,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",22/10/2020,38,5,97,,,,,,,4,3,4,28,19,42,17,4,49,6,5,12
991,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",21/10/2020,57,4,167,65,21,113,2,1,5,4,3,5,29,26,79,10,4,59,8,4,16
992,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",20/10/2020,78,21,160,80,22,127,,,,4,4,7,44,29,65,16,7,56,7,3,10
993,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",19/10/2020,64,28,115,63,36,111,2,1,9,4,3,5,37,26,43,35,16,77,5,3,9
994,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",18/10/2020,64,2,173,51,2,98,,,,4,3,9,27,22,51,31,17,90,7,4,9
995,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",17/10/2020,73,2,311,64,2,134,9,3,30,5,4,10,27,26,31,38,20,78,5,2,10
996,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",16/10/2020,37,1,130,48,5,80,11,6,15,4,4,5,27,19,44,36,9,75,6,2,13
997,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",15/10/2020,40,1,81,53,18,100,13,7,18,4,3,5,36,21,49,24,6,50,8,3,19
998,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",14/10/2020,,,,,,,,,,,,,,,,,,,,,
999,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",13/10/2020,33,9,72,37,15,82,8,3,20,4,4,5,33,18,45,31,16,65,11,3,36
1000,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",12/10/2020,20,3,50,33,2,69,6,1,11,4,4,5,20,16,33,33,17,78,5,3,8
1001,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",11/10/2020,53,20,89,64,38,70,4,1,9,4,3,5,27,21,36,34,19,85,5,3,10
1002,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",10/10/2020,48,26,93,61,35,77,9,3,15,4,4,5,26,17,35,41,19,80,5,3,8
1003,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",09/10/2020,39,4,73,56,38,84,9,2,14,4,4,5,22,21,35,44,22,99,5,3,10
1004,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",08/10/2020,55,1,144,52,1,90,12,5,20,4,4,5,30,18,38,51,25,95,4,3,5
1005,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",07/10/2020,58,26,97,65,43,96,11,3,17,4,4,5,33,16,41,44,17,91,5,3,9
1006,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",06/10/2020,41,10,98,54,20,108,12,6,23,4,4,5,23,16,28,33,19,58,3,2,5
1007,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",05/10/2020,37,17,80,43,20,73,13,9,17,4,3,5,22,12,30,33,13,58,4,3,5
1008,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",04/10/2020,46,30,86,61,30,112,15,12,22,5,4,6,22,18,36,34,19,59,4,3,6
1009,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",03/10/2020,61,12,154,60,32,91,12,8,18,4,4,6,30,13,42,43,18,70,5,2,13
1010,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",02/10/2020,40,5,122,42,14,114,13,6,23,5,4,5,29,11,44,32,17,74,3,1,5
1011,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",01/10/2020,32,7,91,31,1,72,12,1,31,2,1,5,23,10,29,44,19,86,4,2,8
1012,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",30/09/2020,38,4,132,34,14,76,9,1,25,4,1,12,21,8,58,45,2,91,6,2,23
1013,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",29/09/2020,29,2,51,37,14,64,17,3,51,5,4,6,52,44,59,59,49,83,7,5,11
1014,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",28/09/2020,34,3,98,64,10,123,13,3,48,5,5,6,50,44,64,66,49,109,6,4,7
1015,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",27/09/2020,24,7,57,36,12,94,20,7,34,5,5,6,56,45,63,63,48,111,6,5,9
1016,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",26/09/2020,25,2,67,60,17,116,18,7,66,6,5,8,55,46,63,74,29,121,6,5,9
1017,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",25/09/2020,,,,,,,,,,,,,50,41,52,71,52,105,,,
1018,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",24/09/2020,,,,,,,,,,,,,49,36,49,54,42,93,,,
1019,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",23/09/2020,23,2,48,49,22,92,9,2,14,5,5,6,45,40,67,55,46,83,7,5,11
1020,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",22/09/2020,31,4,56,56,10,106,10,3,15,5,5,6,65,36,79,57,48,75,7,5,9
1021,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",21/09/2020,14,1,39,21,1,36,11,8,13,5,5,6,40,39,61,51,44,87,7,6,8
1022,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",20/09/2020,17,1,50,28,2,71,7,1,12,5,5,6,61,39,72,64,49,102,7,6,11
1023,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",19/09/2020,34,4,102,38,5,71,10,6,13,5,5,6,56,37,81,61,45,97,8,6,10
1024,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",18/09/2020,37,10,72,43,16,77,8,4,14,5,5,6,46,32,66,63,46,97,8,7,9
1025,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",17/09/2020,31,12,90,56,20,90,8,2,11,5,5,6,67,51,79,55,45,85,9,8,10
1026,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",16/09/2020,37,14,90,44,21,87,6,1,12,5,5,6,61,50,69,51,43,87,8,8,10
1027,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",15/09/2020,18,4,29,21,4,34,9,3,11,5,5,5,53,43,60,51,44,79,8,8,11
1028,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",14/09/2020,18,6,27,20,15,25,6,1,12,5,5,6,53,50,57,67,58,92,7,7,8
1029,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",13/09/2020,28,2,45,32,8,53,10,3,14,5,5,6,57,46,65,58,45,88,8,6,10
1030,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",12/09/2020,28,1,83,38,11,86,9,6,12,5,5,6,64,44,75,65,50,85,8,6,11
1031,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",11/09/2020,25,1,67,35,10,71,10,4,73,5,5,6,53,45,58,54,45,99,8,7,12
1032,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",10/09/2020,22,1,45,33,14,58,7,3,9,5,5,6,47,38,52,67,49,100,9,6,13
1033,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",09/09/2020,,,,30,7,54,4,1,10,5,5,6,42,37,57,65,48,115,8,7,9
1034,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",08/09/2020,11,1,35,32,4,50,4,1,7,5,5,6,49,33,59,67,48,107,8,7,9
1035,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",07/09/2020,4,4,4,31,10,66,3,1,7,5,5,6,36,33,43,64,50,124,8,7,8
1036,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",06/09/2020,,,,,,,,,,,,,35,32,55,69,47,94,,,
1037,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",05/09/2020,,,,,,,,,,,,,,,,,,,,,
1038,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",04/09/2020,,,,,,,,,,,,,38,34,49,65,48,104,,,
1039,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",03/09/2020,,,,,,,,,,,,,,,,,,,,,
1040,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",02/09/2020,,,,,,,,,,,,,,,,,,,,,
1041,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",01/09/2020,29,1,85,45,4,77,10,3,27,6,5,6,41,27,47,64,48,113,,,
1042,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",31/08/2020,65,21,164,64,16,90,12,7,21,6,5,8,34,30,54,88,52,127,2,1,7
1043,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",30/08/2020,65,21,164,64,16,90,12,7,21,6,5,8,34,30,54,88,52,127,2,1,7
1044,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",29/08/2020,48,2,95,55,20,87,9,1,15,5,4,6,45,40,54,69,46,137,8,3,11
1045,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",28/08/2020,33,8,50,49,24,69,21,3,44,5,4,5,51,42,64,65,49,113,15,5,19
1046,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",27/08/2020,42,8,93,52,19,85,58,11,102,5,4,6,63,37,75,68,38,115,18,12,64
1047,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",26/08/2020,34,4,117,51,19,81,45,8,101,5,4,8,45,30,56,61,47,114,7,1,19
1048,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",25/08/2020,22,6,44,38,7,68,10,4,16,5,4,6,39,32,44,66,50,99,1,1,2
1049,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",24/08/2020,,,,,,,,,,,,,,,,,,,,,
1050,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",23/08/2020,29,3,63,57,35,79,14,9,21,6,4,6,41,38,48,79,48,107,1,1,7
1051,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",22/08/2020,60,12,96,74,33,99,15,11,19,6,5,6,50,42,65,72,53,111,,,
1052,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",21/08/2020,48,20,178,62,27,114,15,11,19,6,5,6,59,35,68,72,46,107,,,
1053,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",20/08/2020,43,3,144,45,16,89,16,13,23,6,5,6,53,37,64,60,36,94,1,1,3
1054,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",19/08/2020,43,5,123,68,12,254,15,13,20,6,5,6,47,36,56,63,47,89,,,
1055,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",18/08/2020,95,25,400,75,29,265,15,7,26,5,4,6,47,33,56,59,30,98,,,
1056,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",17/08/2020,46,23,67,58,16,86,11,8,14,5,4,6,37,35,65,61,46,97,1,1,2
1057,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",16/08/2020,49,19,125,50,16,106,14,12,18,5,4,6,52,32,70,61,37,97,1,1,2
1058,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",15/08/2020,53,28,153,64,29,132,15,10,20,5,4,6,44,33,62,51,35,93,2,1,3
1059,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",14/08/2020,54,23,190,54,30,110,14,12,17,5,4,6,55,30,73,52,29,102,1,1,3
1060,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",13/08/2020,40,2,106,42,2,105,13,9,22,5,4,6,51,32,65,47,30,114,2,1,4
1061,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",12/08/2020,,,,39,7,86,12,10,19,5,4,6,59,30,62,71,44,86,3,1,6
1062,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",11/08/2020,28,8,59,44,7,86,12,8,15,5,4,6,39,26,45,46,35,81,4,1,6
1063,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",10/08/2020,14,3,25,17,4,25,17,8,132,5,4,8,31,22,64,65,33,94,5,3,7
1064,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",09/08/2020,22,4,46,46,5,87,12,7,16,4,4,6,32,27,46,42,30,110,4,1,6
1065,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",08/08/2020,,,,,,,,,,,,,,,,,,,,,
1066,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",07/08/2020,,,,,,,,,,,,,38,33,101,47,29,57,,,
1067,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",06/08/2020,,,,30,4,56,18,10,51,9,4,42,32,24,60,36,34,72,5,1,9
1068,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",05/08/2020,27,13,38,34,1,59,16,12,21,5,4,6,32,25,47,40,23,82,3,1,6
1069,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",04/08/2020,20,1,45,24,2,53,13,8,21,5,4,6,49,24,62,34,19,96,3,1,6
1070,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",03/08/2020,11,3,28,18,5,34,12,8,17,5,4,5,24,19,30,64,26,90,3,1,6
1071,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",02/08/2020,20,2,52,28,6,51,13,9,20,5,4,7,35,22,46,43,30,108,4,1,9
1072,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",01/08/2020,23,8,54,45,17,100,12,8,16,5,4,6,34,24,37,62,46,85,2,1,2
1073,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",31/07/2020,24,4,87,84,1,343,12,1,23,5,1,6,34,4,46,54,8,93,,,
1074,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",30/07/2020,111,18,387,92,6,268,20,13,25,6,5,7,39,31,59,72,55,115,,,
1075,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",29/07/2020,,,,33,11,97,19,4,82,6,5,9,39,17,64,65,37,138,,,
1076,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",28/07/2020,16,1,37,28,7,49,10,3,18,5,4,6,23,14,30,68,43,148,3,1,9
1077,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",27/07/2020,16,2,44,31,3,65,10,6,17,5,5,6,22,17,25,85,55,143,3,1,5
1078,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",26/07/2020,26,2,42,35,7,76,16,9,29,7,5,27,24,17,52,104,46,235,3,1,8
1079,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",25/07/2020,29,11,75,36,14,60,13,9,17,5,4,6,22,10,24,129,53,215,3,1,6
1080,Tamil Nadu,Chennai,site_5092,"Manali Village, Chennai - TNPCB",24/07/2020,23,9,48,37,13,57,14,11,16,5,4,6,21,15,25,71,45,140,3,1,10
