,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
8280,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",31/12/2020,,,,,,,,,,,,,40,22,45,28,9,47,,,
8281,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",30/12/2020,,,,,,,,,,,,,,,,,,,,,
8282,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",29/12/2020,,,,,,,,,,,,,,,,,,,,,
8283,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",28/12/2020,,,,,,,,,,,,,,,,,,,,,
8284,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",27/12/2020,,,,,,,,,,,,,,,,,,,,,
8285,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",26/12/2020,,,,,,,,,,,,,,,,,,,,,
8286,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",25/12/2020,396,305,474,268,145,409,47,24,98,14,2,113,71,38,123,41,1,210,8,8,9
8287,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",24/12/2020,,,,,,,,,,,,,,,,,,,,,
8288,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",23/12/2020,395,305,485,259,145,425,49,27,93,18,6,104,64,30,112,57,6,202,8,7,9
8289,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",22/12/2020,317,163,386,166,113,215,48,24,83,18,6,102,70,35,102,56,6,215,8,7,8
8290,Delhi,Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",21/12/2020,309,193,372,160,116,199,50,20,120,13,8,27,61,40,80,57,6,176,7,7,8
