,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
15456,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",31/12/2020,236,158,323,188,149,263,57,31,102,6,5,7,16,14,18,68,49,99,39,3,73
15457,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",30/12/2020,171,97,310,165,128,231,56,30,93,6,5,7,16,14,21,57,15,80,38,3,69
15458,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",29/12/2020,133,63,249,149,96,200,43,8,65,11,3,86,15,12,18,35,13,56,43,3,62
15459,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",28/12/2020,249,170,314,154,118,199,46,26,80,5,4,6,16,13,19,55,47,85,59,3,88
15460,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",27/12/2020,233,163,314,162,122,224,74,42,114,5,4,6,17,12,26,49,13,108,58,2,72
15461,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",26/12/2020,242,127,326,178,139,217,76,45,144,6,5,6,17,13,20,73,46,110,47,2,93
15462,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",25/12/2020,,,,,,,,,,,,,,,,,,,,,
15463,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",24/12/2020,173,100,286,144,108,191,76,43,120,5,4,6,12,7,20,62,48,102,38,2,83
15464,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",23/12/2020,116,73,189,135,100,187,71,40,103,5,4,6,14,10,19,63,49,101,41,2,89
15465,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",22/12/2020,147,60,247,133,95,185,61,32,101,5,4,5,15,12,18,53,36,85,30,2,51
15466,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",21/12/2020,166,97,255,130,110,178,43,25,86,5,4,6,13,11,17,53,42,78,41,3,65
15467,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",20/12/2020,194,98,297,147,105,185,57,27,90,5,4,6,13,11,16,66,44,105,21,2,51
15468,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",19/12/2020,250,165,325,160,124,197,49,27,85,5,5,6,13,11,16,71,52,102,27,2,62
15469,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",18/12/2020,,,,,,,,,,,,,,,,,,,,,
15470,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",17/12/2020,255,148,309,148,117,179,45,23,84,5,5,6,14,14,15,64,50,86,39,4,69
15471,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",16/12/2020,,,,,,,,,,,,,,,,,,,,,
15472,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",15/12/2020,94,35,219,80,25,143,46,12,82,5,4,5,13,11,14,65,39,94,15,2,25
15473,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",14/12/2020,128,70,197,109,82,135,48,28,70,5,4,5,12,11,14,58,46,69,20,2,36
15474,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",13/12/2020,125,76,213,112,70,146,49,23,82,5,2,5,12,10,13,64,48,80,14,1,45
15475,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",12/12/2020,151,78,230,124,94,163,47,20,112,6,3,7,8,5,14,72,46,102,3,1,9
15476,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",11/12/2020,158,100,240,134,106,178,69,26,135,5,5,6,8,5,11,58,53,103,2,2,5
15477,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",10/12/2020,150,69,244,143,94,212,86,36,152,4,3,5,11,6,22,72,43,114,42,2,141
15478,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",09/12/2020,116,74,236,135,86,222,76,36,128,4,3,5,15,10,27,60,42,112,53,2,132
15479,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",08/12/2020,131,75,212,136,103,183,86,36,139,4,2,4,14,10,24,73,36,114,40,3,106
15480,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",07/12/2020,108,69,237,116,80,176,67,31,135,4,3,5,11,8,21,59,38,109,78,2,162
15481,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",06/12/2020,168,87,264,146,114,193,88,44,135,4,3,5,13,8,21,67,43,115,113,2,224
15482,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",05/12/2020,162,98,257,141,98,190,96,39,183,4,2,5,13,8,23,76,46,114,73,3,180
15483,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",04/12/2020,166,107,281,141,103,188,83,40,134,5,4,7,11,6,24,63,50,106,90,3,180
15484,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",03/12/2020,180,135,231,139,116,180,67,35,127,8,3,20,9,7,14,63,51,102,62,4,121
15485,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",02/12/2020,141,101,247,126,100,167,68,36,104,8,5,12,7,5,10,57,53,87,78,4,143
15486,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",01/12/2020,118,76,169,113,65,161,86,43,134,6,5,7,5,3,11,63,44,92,46,5,101
15487,Maharashtra,Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",30/11/2020,78,48,169,102,66,174,68,24,124,7,4,8,5,2,10,52,35,94,61,3,111
