,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
12328,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",31/12/2020,76,17,136,192,146,265,86,62,150,2,1,2,,,,53,26,103,22,1,62
12329,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",30/12/2020,60,12,148,156,10,212,80,57,140,1,1,1,,,,42,4,101,48,2,77
12330,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",29/12/2020,86,18,277,167,123,293,72,55,103,2,2,2,,,,43,15,96,3,1,5
12331,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",28/12/2020,82,41,119,164,128,191,74,57,100,2,2,2,,,,50,22,74,3,1,6
12332,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",27/12/2020,101,43,308,152,114,181,74,55,112,1,1,2,,,,57,26,101,3,1,12
12333,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",26/12/2020,95,51,254,147,113,187,19,15,29,2,2,2,,,,54,22,104,6,1,11
12334,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",25/12/2020,84,36,221,134,99,165,68,54,90,2,2,2,,,,57,24,102,4,1,10
12335,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",24/12/2020,,,,,,,,,,,,,,,,57,38,80,43,9,139
12336,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",23/12/2020,,,,,,,,,,,,,,,,16,16,17,2,1,2
12337,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",22/12/2020,,,,,,,,,,,,,,,,,,,,,
12338,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",21/12/2020,81,32,243,129,112,161,17,15,22,1,1,2,,,,45,20,88,2,1,6
12339,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",20/12/2020,80,38,245,135,108,181,66,54,98,2,2,3,,,,62,18,100,5,1,7
12340,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",19/12/2020,84,41,159,145,116,173,63,53,79,2,2,3,,,,53,16,102,2,1,4
12341,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",18/12/2020,85,50,111,156,137,187,71,59,108,2,1,3,,,,67,39,108,3,1,6
12342,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",17/12/2020,73,46,110,159,140,189,73,18,106,2,2,3,,,,71,37,101,5,2,8
12343,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",16/12/2020,72,40,110,134,110,177,70,56,92,2,2,3,,,,59,27,83,3,1,6
12344,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",15/12/2020,36,15,62,82,46,110,62,54,76,2,2,2,,,,52,17,70,5,4,27
12345,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",14/12/2020,58,36,89,118,104,153,68,19,90,1,1,2,,,,50,26,78,8,4,26
12346,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",13/12/2020,53,33,77,127,109,153,81,65,96,2,2,2,,,,64,30,80,3,2,9
12347,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",12/12/2020,59,33,82,121,90,154,66,57,80,2,2,2,,,,47,30,65,6,3,24
12348,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",11/12/2020,,,,120,70,156,23,17,66,2,2,2,,,,59,25,82,38,3,71
12349,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",10/12/2020,,,,115,95,137,66,18,86,2,2,2,,,,66,38,94,26,4,70
12350,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",09/12/2020,,,,116,88,139,20,15,67,2,2,2,,,,58,35,102,8,3,17
12351,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",08/12/2020,,,,118,12,165,16,4,67,1,1,2,,,,71,42,116,48,5,133
12352,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",07/12/2020,56,16,201,110,86,151,6,3,12,,,,,,,59,28,87,7,2,13
12353,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",06/12/2020,93,49,215,140,101,270,29,14,66,,,,,,,86,24,112,18,6,47
12354,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",05/12/2020,120,61,254,138,95,249,25,10,49,,,,,,,72,31,109,13,2,25
12355,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",04/12/2020,113,60,226,139,99,168,7,2,22,,,,,,,71,32,107,10,3,33
12356,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",03/12/2020,108,75,161,130,103,155,6,3,11,1,1,1,,,,67,10,91,59,3,123
12357,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",02/12/2020,74,32,144,110,83,146,23,8,44,1,1,1,,,,50,19,70,6,2,24
12358,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",01/12/2020,70,42,99,104,71,133,6,3,11,1,1,1,,,,36,9,61,4,2,12
12359,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",30/11/2020,63,36,120,104,86,125,27,15,39,1,1,1,,,,35,15,62,6,3,13
12360,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",29/11/2020,79,14,166,119,94,144,6,3,13,,,,,,,27,3,37,20,8,54
12361,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",28/11/2020,142,34,375,144,101,212,6,3,16,,,,,,,9,1,82,3,2,9
12362,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",27/11/2020,161,83,489,152,121,235,28,14,66,,,,,,,54,7,80,11,6,31
12363,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",26/11/2020,131,72,220,144,98,173,27,15,53,1,1,1,,,,39,8,62,8,3,24
12364,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",25/11/2020,96,59,166,128,102,158,28,14,53,1,1,1,,,,37,7,60,8,6,28
12365,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",24/11/2020,65,28,97,101,66,136,7,3,18,1,1,1,,,,26,2,43,6,2,14
12366,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",23/11/2020,100,76,148,131,108,152,6,3,10,1,1,1,,,,30,11,66,8,4,14
12367,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",22/11/2020,98,65,136,128,101,152,28,14,66,,,,,,,38,15,57,15,6,25
12368,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",21/11/2020,90,46,158,129,106,162,28,15,47,1,1,1,,,,36,13,96,6,3,12
12369,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",20/11/2020,101,67,156,143,113,167,30,17,58,1,1,1,,,,89,72,105,9,5,15
12370,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",19/11/2020,105,68,193,135,117,170,24,14,35,1,1,1,,,,89,73,104,10,6,15
12371,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",18/11/2020,138,36,364,144,92,363,24,6,48,1,1,1,,,,85,59,104,6,3,11
12372,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",17/11/2020,142,67,378,135,88,342,7,3,14,1,1,1,,,,88,55,105,5,3,10
12373,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",16/11/2020,108,42,302,100,64,179,20,10,35,1,1,1,,,,78,53,97,8,4,13
12374,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",15/11/2020,125,28,347,124,56,309,24,7,42,1,1,1,,,,87,51,110,10,6,16
12375,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",14/11/2020,,,,,,,,,,,,,,,,80,43,103,19,4,46
12376,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",13/11/2020,,,,,,,,,,,,,,,,,,,,,
12377,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",12/11/2020,,,,,,,,,,,,,,,,,,,,,
12378,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",11/11/2020,,,,,,,,,,,,,,,,,,,,,
12379,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",10/11/2020,,,,,,,,,,,,,,,,,,,,,
12380,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",09/11/2020,,,,,,,,,,,,,,,,,,,,,
12381,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",08/11/2020,,,,,,,,,,,,,,,,,,,,,
12382,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",07/11/2020,,,,,,,,,,,,,,,,,,,,,
12383,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",06/11/2020,,,,,,,,,,,,,,,,,,,,,
12384,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",05/11/2020,,,,,,,,,,,,,,,,,,,,,
12385,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",04/11/2020,,,,,,,,,,,,,,,,,,,,,
12386,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",03/11/2020,,,,,,,,,,,,,,,,,,,,,
12387,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",02/11/2020,,,,,,,,,,,,,,,,,,,,,
12388,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",01/11/2020,,,,,,,,,,,,,,,,,,,,,
12389,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",31/10/2020,,,,,,,,,,,,,,,,,,,,,
12390,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",30/10/2020,,,,,,,,,,,,,,,,,,,,,
12391,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",29/10/2020,,,,,,,,,,,,,,,,,,,,,
12392,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",28/10/2020,,,,,,,,,,,,,,,,,,,,,
12393,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",27/10/2020,,,,,,,,,,,,,,,,,,,,,
12394,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",26/10/2020,,,,,,,,,,,,,,,,,,,,,
12395,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",25/10/2020,,,,,,,,,,,,,,,,,,,,,
12396,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",24/10/2020,,,,,,,,,,,,,,,,,,,,,
12397,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",23/10/2020,,,,,,,,,,,,,,,,,,,,,
12398,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",22/10/2020,,,,,,,,,,,,,,,,,,,,,
12399,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",21/10/2020,,,,,,,,,,,,,,,,,,,,,
12400,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",20/10/2020,,,,,,,,,,,,,,,,,,,,,
12401,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",19/10/2020,,,,,,,,,,,,,,,,,,,,,
12402,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",18/10/2020,,,,,,,,,,,,,,,,,,,,,
12403,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",17/10/2020,,,,,,,,,,,,,,,,,,,,,
12404,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",16/10/2020,,,,,,,,,,,,,,,,,,,,,
12405,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",15/10/2020,,,,,,,,,,,,,,,,,,,,,
12406,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",14/10/2020,,,,,,,,,,,,,,,,,,,,,
12407,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",13/10/2020,,,,,,,,,,,,,,,,,,,,,
12408,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",12/10/2020,,,,,,,,,,,,,,,,,,,,,
12409,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",11/10/2020,,,,,,,,,,,,,,,,,,,,,
12410,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",10/10/2020,,,,,,,,,,,,,,,,,,,,,
12411,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",09/10/2020,,,,,,,,,,,,,,,,,,,,,
12412,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",08/10/2020,,,,,,,,,,,,,,,,,,,,,
12413,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",07/10/2020,,,,,,,,,,,,,,,,,,,,,
12414,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",06/10/2020,,,,,,,,,,,,,,,,,,,,,
12415,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",05/10/2020,,,,,,,,,,,,,,,,,,,,,
12416,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",04/10/2020,,,,,,,,,,,,,,,,,,,,,
12417,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",03/10/2020,,,,,,,,,,,,,,,,,,,,,
12418,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",02/10/2020,,,,,,,,,,,,,,,,,,,,,
12419,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",01/10/2020,,,,,,,,,,,,,,,,,,,,,
12420,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",30/09/2020,,,,,,,,,,,,,,,,,,,,,
12421,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",29/09/2020,,,,,,,,,,,,,,,,,,,,,
12422,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",28/09/2020,,,,,,,,,,,,,,,,,,,,,
12423,Maharashtra,Mumbai,site_5400,"Borivali East, Mumbai - IITM",27/09/2020,,,,,,,,,,,,,,,,,,,,,
