,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
7360,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",31/12/2020,38,10,63,74,44,109,23,13,37,17,8,26,45,30,52,12,5,17,4,2,6
7361,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",30/12/2020,300,143,388,234,149,364,65,29,116,17,4,28,79,38,112,42,6,126,8,5,10
7362,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",29/12/2020,225,45,382,216,141,344,63,26,109,21,11,49,97,38,119,32,7,96,6,4,8
7363,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",28/12/2020,421,113,500,349,197,470,58,15,135,19,1,45,64,28,109,94,8,161,8,6,9
7364,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",27/12/2020,389,253,500,295,153,500,37,2,132,23,3,50,123,12,178,44,7,161,3,1,11
7365,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",26/12/2020,360,97,500,285,109,500,7,2,15,22,1,46,109,5,156,48,6,139,1,1,1
7366,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",25/12/2020,448,306,500,370,167,500,8,3,22,27,4,67,117,25,163,35,6,160,1,1,2
7367,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",24/12/2020,451,369,500,377,245,500,10,1,25,28,1,66,122,2,168,40,6,191,1,1,3
7368,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",23/12/2020,431,267,500,349,179,484,10,2,50,29,7,102,116,20,156,40,7,179,1,1,3
7369,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",22/12/2020,350,183,471,235,129,438,11,4,48,33,11,110,109,55,152,45,6,192,1,1,3
7370,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",21/12/2020,329,197,379,200,142,289,12,3,73,20,12,31,87,52,113,45,7,162,1,1,3
7371,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",20/12/2020,334,213,411,207,142,321,16,3,81,17,1,24,94,5,116,45,8,178,1,1,4
7372,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",19/12/2020,273,67,367,172,99,262,12,2,58,13,4,23,97,5,131,40,6,129,1,1,4
7373,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",18/12/2020,203,95,426,183,126,362,8,1,26,12,8,21,84,27,118,25,6,85,2,1,5
7374,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",17/12/2020,232,95,331,153,112,213,9,2,42,11,6,16,75,48,104,29,8,89,1,1,4
7375,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",16/12/2020,294,170,351,156,115,210,26,4,62,31,8,107,85,45,107,30,6,119,4,1,7
7376,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",15/12/2020,182,88,322,114,68,179,37,9,81,10,7,17,80,38,102,30,7,98,6,6,7
7377,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",14/12/2020,237,55,413,147,80,320,41,18,66,9,1,20,61,8,104,29,8,84,7,6,11
7378,Delhi,Delhi,site_124,"R K Puram, Delhi - DPCC",13/12/2020,389,328,444,298,175,403,59,38,99,13,4,23,109,42,120,15,10,84,10,8,12
