,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
3745,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",27/10/2020,306,96,388,200,106,310,,,,,,,100,77,122,16,10,49,,,
3746,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",26/10/2020,292,104,384,234,115,405,,,,,,,104,82,128,20,9,60,,,
3747,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",25/10/2020,326,188,406,237,107,411,,,,,,,103,70,131,18,11,39,,,
3748,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",24/10/2020,320,100,477,262,100,417,,,,,,,99,53,134,17,10,53,,,
3749,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",23/10/2020,287,134,370,198,109,393,,,,,,,91,22,139,18,8,51,,,
3750,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",22/10/2020,211,36,332,174,63,365,,,,,,,65,10,118,14,8,34,,,
3751,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",21/10/2020,228,41,340,161,58,376,,,,,,,68,6,127,12,8,75,,,
3752,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",20/10/2020,215,67,322,147,87,186,,,,,,,21,6,58,23,8,75,,,
3753,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",19/10/2020,226,54,353,145,56,218,,,,,,,30,4,67,20,8,64,,,
3754,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",18/10/2020,266,99,389,191,110,415,,,,,,,57,13,110,25,8,97,,,
3755,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",17/10/2020,223,87,370,168,102,419,,,,,,,59,7,118,26,8,87,,,
3756,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",16/10/2020,312,209,371,187,129,241,,,,,,,49,11,91,9,9,73,,,
3757,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",15/10/2020,265,182,334,142,107,237,,,,,,,64,22,115,25,8,98,,,
3758,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",14/10/2020,293,206,357,180,124,296,,,,,,,57,22,129,26,8,86,,,
3759,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",13/10/2020,243,128,361,163,111,329,,,,,,,101,60,139,32,9,114,,,
3760,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",12/10/2020,201,71,348,126,64,192,,,,,,,82,53,110,31,9,98,,,
3761,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",11/10/2020,204,82,302,126,81,207,,,,,,,75,57,101,34,9,99,,,
3762,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",10/10/2020,182,82,304,124,82,203,,,,,,,72,55,104,40,8,129,,,
3763,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",09/10/2020,169,72,268,110,47,163,,,,,,,63,44,79,39,8,99,,,
3764,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",08/10/2020,204,64,362,137,71,225,,,,,,,47,12,103,35,9,92,,,
3765,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",07/10/2020,168,50,309,120,61,167,,,,,,,58,25,101,27,8,80,,,
3766,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",06/10/2020,154,56,316,116,71,178,,,,,,,67,45,106,33,9,74,,,
3767,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",05/10/2020,161,66,266,114,61,150,,,,,,,65,49,101,41,9,86,,,
3768,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",04/10/2020,188,60,349,124,65,212,,,,,,,56,26,100,33,8,92,,,
3769,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",03/10/2020,145,71,309,117,79,166,,,,,,,47,27,66,45,9,74,,,
3770,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",02/10/2020,106,54,183,111,63,179,,,,,,,58,27,105,27,10,70,,,
3771,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",01/10/2020,117,53,303,105,68,159,,,,,,,39,25,50,37,14,70,,,
3772,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",30/09/2020,151,67,295,124,88,167,,,,,,,37,28,54,45,11,64,,,
3773,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",29/09/2020,143,58,329,125,85,180,,,,,,,36,23,57,43,7,70,,,
3774,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",28/09/2020,63,5,181,76,23,207,,,,,,,56,18,100,23,8,61,,,
3775,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",27/09/2020,124,39,310,119,56,218,,,,,,,31,19,102,18,8,88,,,
3776,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",26/09/2020,111,33,319,124,29,403,399,375,414,,,,65,24,113,36,25,61,,,
3777,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",25/09/2020,67,9,161,70,21,130,395,187,418,,,,40,20,62,56,10,101,,,
3778,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",24/09/2020,51,23,78,72,34,130,75,10,413,,,,34,21,44,22,8,63,,,
3779,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",23/09/2020,75,39,151,90,50,131,22,8,34,,,,38,22,48,18,8,53,,,
3780,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",22/09/2020,103,63,202,102,68,142,16,11,22,,,,34,24,44,48,14,86,,,
3781,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",21/09/2020,147,63,367,124,74,233,20,10,47,,,,29,22,64,45,8,65,,,
3782,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",20/09/2020,90,56,159,102,65,150,20,11,42,,,,38,21,59,32,8,70,,,
3783,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",19/09/2020,70,47,119,105,23,413,18,10,27,,,,21,8,85,32,9,41,,,
3784,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",18/09/2020,86,61,110,94,45,136,36,10,104,,,,46,15,150,30,8,47,,,
3785,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",17/09/2020,137,69,250,135,91,243,59,23,136,,,,136,129,140,56,8,86,,,
3786,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",16/09/2020,113,63,176,116,83,152,54,27,111,,,,117,107,121,42,8,79,,,
3787,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",15/09/2020,135,69,268,126,82,190,61,26,116,,,,104,91,117,27,8,52,,,
3788,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",14/09/2020,141,83,251,148,105,382,66,27,128,,,,89,78,107,33,7,73,,,
3789,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",13/09/2020,120,63,292,170,91,425,74,28,202,,,,79,63,117,38,7,92,,,
3790,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",12/09/2020,139,49,270,154,91,455,64,29,148,,,,60,1,103,27,8,67,,,
3791,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",11/09/2020,107,54,239,150,75,500,44,28,81,,,,4,1,18,27,9,49,,,
3792,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",10/09/2020,103,61,164,110,87,131,34,26,47,,,,21,1,27,31,8,48,,,
3793,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",09/09/2020,50,1,98,63,8,113,26,22,34,,,,24,14,64,24,8,53,,,
3794,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",08/09/2020,85,10,132,86,7,129,36,27,52,,,,53,2,90,20,8,57,,,
3795,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",07/09/2020,45,5,89,52,4,87,27,20,52,,,,30,27,37,30,8,66,,,
3796,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",06/09/2020,66,3,156,88,7,142,30,19,46,,,,34,32,45,35,7,81,,,
3797,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",05/09/2020,67,42,132,94,56,168,32,22,45,,,,31,4,106,21,8,50,,,
3798,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",04/09/2020,66,31,92,112,48,141,46,28,72,,,,,,,19,8,36,,,
3799,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",03/09/2020,41,4,88,62,7,130,36,23,64,,,,25,14,36,32,9,83,,,
3800,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",02/09/2020,27,14,48,44,19,71,30,19,39,,,,17,14,21,22,8,38,,,
3801,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",01/09/2020,25,3,48,34,2,92,27,17,44,,,,17,13,21,15,8,30,,,
3802,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",31/08/2020,47,16,72,99,34,151,36,25,69,,,,16,15,34,14,8,21,,,
3803,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",30/08/2020,82,47,181,132,56,268,56,29,89,,,,28,17,43,19,8,55,,,
3804,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",29/08/2020,84,20,500,69,9,120,51,23,104,,,,37,16,59,11,8,27,,,
3805,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",28/08/2020,34,4,63,50,16,91,36,23,74,,,,21,15,29,21,8,41,,,
3806,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",27/08/2020,25,11,44,39,22,73,31,21,45,,,,17,15,20,19,8,28,,,
3807,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",26/08/2020,26,9,50,42,17,126,28,20,47,,,,16,14,19,19,7,30,,,
3808,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",25/08/2020,32,3,56,74,17,144,32,21,58,,,,20,15,26,14,8,24,,,
3809,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",24/08/2020,41,12,96,91,36,136,29,22,35,,,,17,15,20,17,11,29,,,
3810,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",23/08/2020,36,6,69,101,43,146,35,25,62,,,,17,15,33,17,10,48,,,
3811,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",22/08/2020,38,21,53,93,50,128,45,28,67,,,,24,15,37,16,9,91,,,
3812,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",21/08/2020,35,6,87,43,1,109,42,23,78,,,,28,4,37,15,2,29,,,
3813,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",20/08/2020,38,9,88,37,7,83,49,28,74,,,,25,7,40,4,1,24,,,
3814,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",19/08/2020,35,2,81,62,25,116,35,24,52,,,,10,5,18,9,3,26,,,
3815,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",18/08/2020,45,24,75,61,24,92,39,19,78,,,,21,4,41,7,2,24,,,
3816,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",17/08/2020,38,15,90,53,5,102,32,19,53,,,,12,4,22,11,3,32,,,
3817,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",16/08/2020,46,13,94,72,21,159,30,19,54,,,,10,5,18,15,3,27,,,
3818,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",15/08/2020,37,11,52,63,14,100,46,27,70,,,,22,6,32,8,2,28,,,
3819,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",14/08/2020,21,5,45,25,2,69,43,18,64,,,,19,8,34,7,1,25,,,
3820,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",13/08/2020,35,3,68,58,4,104,29,23,55,,,,12,6,16,18,4,26,,,
3821,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",12/08/2020,59,22,101,77,33,123,35,23,65,,,,17,10,30,18,4,38,,,
3822,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",11/08/2020,52,18,87,73,32,120,32,21,65,,,,14,10,35,16,3,36,,,
3823,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",10/08/2020,48,12,142,76,16,206,37,22,81,,,,25,8,42,12,4,50,,,
3824,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",09/08/2020,85,64,123,103,53,162,43,26,67,,,,19,12,29,34,2,66,,,
3825,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",08/08/2020,48,13,117,78,45,132,32,19,66,,,,19,8,32,18,5,34,,,
3826,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",07/08/2020,32,4,52,92,68,119,35,23,62,,,,12,10,25,17,2,26,,,
3827,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",06/08/2020,70,9,115,135,22,415,54,32,120,,,,32,15,44,12,2,36,,,
3828,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",05/08/2020,42,18,80,80,32,223,33,21,83,,,,20,10,41,20,1,48,,,
3829,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",04/08/2020,41,25,70,80,40,127,33,21,59,,,,16,12,32,18,4,29,,,
3830,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",03/08/2020,36,5,66,69,31,114,46,24,87,,,,35,12,61,14,2,31,,,
3831,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",02/08/2020,52,3,126,83,27,147,36,24,51,,,,22,19,28,16,4,68,,,
3832,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",01/08/2020,61,9,119,124,29,374,49,32,102,,,,25,23,54,22,1,60,,,
3833,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",31/07/2020,31,7,71,63,9,284,35,20,104,,,,29,18,55,24,1,43,,,
3834,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",30/07/2020,38,8,99,82,24,198,37,23,65,,,,27,17,37,11,2,37,,,
3835,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",29/07/2020,41,26,63,77,45,145,31,19,55,,,,25,18,39,24,4,38,,,
3836,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",28/07/2020,50,18,105,105,40,335,37,20,86,,,,23,20,48,25,3,38,,,
3837,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",27/07/2020,69,41,126,143,62,424,42,19,99,,,,41,22,74,31,2,64,,,
3838,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",26/07/2020,56,25,83,88,56,141,34,26,45,,,,31,26,35,21,4,54,,,
3839,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",25/07/2020,75,44,113,109,57,209,36,19,64,,,,25,22,57,36,4,47,,,
3840,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",24/07/2020,55,17,98,76,34,261,43,19,109,,,,43,21,76,22,1,44,,,
3841,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",23/07/2020,21,7,54,28,6,61,34,21,52,,,,26,17,35,13,2,20,,,
3842,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",22/07/2020,31,1,73,47,2,169,33,14,62,,,,31,16,43,7,3,137,,,
3843,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",21/07/2020,28,2,67,42,6,117,30,18,54,,,,31,17,44,11,9,142,,,
3844,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",20/07/2020,34,6,62,45,6,85,31,19,54,,,,31,20,45,25,14,35,,,
3845,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",19/07/2020,72,41,96,87,65,117,32,20,50,,,,31,23,36,32,18,73,,,
3846,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",18/07/2020,82,27,129,89,49,128,32,20,77,,,,37,4,63,41,14,89,,,
3847,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",17/07/2020,48,17,74,80,49,163,33,20,73,,,,25,14,46,22,7,33,,,
3848,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",16/07/2020,67,20,117,107,66,172,30,19,48,,,,20,15,25,32,22,48,,,
3849,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",15/07/2020,59,12,121,121,73,193,36,19,59,,,,23,10,34,31,10,43,,,
3850,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",14/07/2020,48,17,75,103,41,162,34,21,59,,,,19,12,33,24,11,32,,,
3851,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",13/07/2020,33,5,82,47,5,119,32,20,77,,,,15,10,27,24,12,35,,,
3852,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",12/07/2020,36,8,89,62,6,135,36,20,80,,,,28,11,51,28,13,45,,,
3853,Delhi,Delhi,site_106,"IGI Airport (T3), Delhi - IMD",11/07/2020,35,10,73,78,36,137,27,18,42,,,,19,11,33,24,13,35,,,
