,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
16376,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",31/12/2020,68,37,105,53,29,81,27,14,40,,,,21,12,32,57,45,70,33,16,44
16377,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",30/12/2020,52,24,79,41,19,62,20,10,31,,,,16,8,25,49,46,54,23,10,34
16378,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",29/12/2020,60,27,163,46,21,103,23,11,52,,,,18,8,42,51,48,56,22,11,56
16379,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",28/12/2020,61,35,103,48,28,80,24,14,40,,,,19,11,32,52,46,58,26,15,43
16380,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",27/12/2020,90,39,131,68,31,91,34,15,46,,,,27,12,36,53,49,61,34,17,49
16381,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",26/12/2020,71,43,125,55,34,89,28,17,44,,,,22,13,36,53,49,61,34,18,48
16382,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",25/12/2020,68,36,128,53,29,90,27,14,45,,,,21,11,36,55,51,60,34,15,49
16383,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",24/12/2020,,,,,,,,,,,,,,,,56,52,61,37,22,55
16384,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",23/12/2020,,,,,,,,,,,,,,,,,,,,,
16385,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",22/12/2020,70,38,129,54,30,90,27,15,45,,,,22,12,36,54,48,60,34,16,49
16386,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",21/12/2020,65,41,119,51,32,87,25,16,43,,,,20,13,35,57,46,61,31,17,47
16387,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",20/12/2020,80,46,120,62,36,87,31,18,44,,,,25,15,35,52,49,62,33,20,47
16388,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",19/12/2020,63,31,109,49,24,82,25,12,41,,,,20,10,33,53,48,56,33,13,45
16389,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",18/12/2020,57,34,102,45,27,80,22,13,40,,,,18,11,32,54,51,61,29,14,43
16390,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",17/12/2020,,,,,,,,,,,,,,,,54,51,59,29,10,42
16391,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",16/12/2020,65,37,90,51,30,71,26,15,36,,,,21,12,29,50,48,55,16,16,38
16392,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",15/12/2020,55,23,92,44,18,72,22,9,36,,,,18,7,29,49,46,53,31,10,39
16393,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",14/12/2020,58,46,74,45,36,58,23,18,29,,,,18,14,23,49,45,51,23,19,31
16394,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",13/12/2020,61,48,97,48,38,76,24,19,38,,,,19,15,31,48,44,52,27,20,41
16395,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",12/12/2020,,,,,,,,,,,,,,,,47,45,50,36,26,46
16396,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",11/12/2020,,,,,,,,,,,,,,,,,,,,,
16397,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",10/12/2020,55,22,116,44,18,85,22,9,43,,,,17,7,34,52,43,56,24,10,46
16398,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",09/12/2020,66,27,108,52,21,82,26,11,41,,,,21,8,33,48,44,52,25,11,44
16399,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",08/12/2020,75,43,99,59,34,78,29,17,39,,,,24,14,31,44,42,49,38,18,42
16400,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",07/12/2020,82,41,204,61,33,113,30,16,60,,,,24,13,48,47,44,49,33,18,65
16401,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",06/12/2020,68,39,132,53,31,91,27,15,46,,,,22,12,37,48,46,51,32,17,49
16402,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",05/12/2020,72,46,118,56,36,86,28,18,43,,,,22,14,34,49,47,55,34,19,46
16403,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",04/12/2020,72,47,127,56,37,90,28,19,45,,,,23,15,36,49,47,52,32,20,48
16404,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",03/12/2020,63,35,113,49,28,84,25,14,42,,,,20,11,34,49,44,51,31,15,45
16405,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",02/12/2020,53,25,93,41,20,74,21,10,37,,,,17,8,29,44,42,46,29,11,40
16406,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",01/12/2020,52,29,81,41,23,64,20,11,32,,,,16,9,26,44,42,46,24,12,35
16407,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",30/11/2020,36,20,97,28,16,77,14,8,38,,,,11,6,31,45,42,49,19,8,41
16408,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",29/11/2020,34,16,48,27,13,38,13,6,19,,,,11,5,15,45,42,50,17,7,21
16409,Maharashtra,Pune,site_292,"Karve Road, Pune - MPCB",28/11/2020,,,,,,,,,,,,,,,,42,41,43,20,14,23
