,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
5351,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",16/12/2020,289,147,395,164,100,267,27,17,50,12,5,38,51,20,80,32,12,77,8,7,9
5352,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",15/12/2020,172,92,328,120,69,222,20,11,39,9,4,13,35,15,50,36,12,74,8,8,9
5353,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",14/12/2020,243,78,405,137,88,210,26,17,39,8,6,10,39,20,103,26,12,54,11,9,15
5354,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",13/12/2020,403,270,492,285,123,413,41,21,68,10,1,16,105,50,111,19,12,46,16,14,19
5355,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",12/12/2020,,,,,,,,,,,,,,,,,,,,,
5356,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",11/12/2020,,,,,,,,,,,,,,,,,,,,,
5357,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",10/12/2020,,,,,,,,,,,,,,,,,,,,,
5358,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",09/12/2020,375,170,494,303,144,500,69,35,110,20,13,35,78,30,126,66,22,97,11,10,15
5359,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",08/12/2020,439,369,500,357,213,500,66,43,127,18,12,24,98,45,128,108,3,122,14,12,17
5360,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",07/12/2020,422,322,497,346,189,441,74,44,112,18,13,25,84,45,103,49,4,154,13,11,14
5361,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",06/12/2020,411,345,446,355,246,439,91,63,138,19,14,24,103,62,119,34,3,159,12,11,13
5362,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",05/12/2020,396,197,500,373,168,500,97,42,166,20,10,28,98,40,142,53,2,190,11,8,12
5363,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",04/12/2020,377,309,500,311,181,500,74,41,122,24,13,38,151,55,151,33,3,162,9,7,12
5364,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",03/12/2020,394,290,465,353,184,492,76,43,111,25,13,48,87,50,118,,,,8,7,9
5365,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",02/12/2020,412,340,500,344,218,478,78,48,114,21,6,37,95,60,120,,,,9,7,11
5366,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",01/12/2020,354,203,462,320,174,500,72,41,106,21,12,33,89,45,119,,,,8,6,12
5367,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",30/11/2020,,,,,,,,,,,,,,,,,,,,,
5368,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",29/11/2020,294,95,386,256,164,500,57,34,98,17,10,29,74,30,104,31,2,107,6,5,8
5369,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",28/11/2020,203,60,332,184,90,464,43,32,73,17,13,22,62,30,85,34,6,86,7,5,8
5370,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",27/11/2020,238,55,420,188,90,306,46,36,74,20,15,26,43,35,100,30,2,67,10,8,12
5371,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",26/11/2020,447,337,500,422,271,500,94,76,131,25,17,39,103,70,144,17,2,111,11,9,13
5372,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",25/11/2020,428,328,500,433,232,500,101,68,159,25,18,32,112,57,145,43,3,224,9,4,10
5373,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",24/11/2020,341,147,469,309,135,500,73,42,108,20,17,26,87,40,122,43,2,162,6,4,11
5374,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",23/11/2020,315,75,456,252,134,437,62,33,106,21,18,30,72,35,108,37,2,117,5,4,7
5375,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",22/11/2020,296,63,429,293,168,498,57,30,102,18,14,25,78,32,106,35,2,113,6,4,7
5376,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",21/11/2020,336,103,472,291,149,439,55,33,75,21,16,29,66,32,82,57,10,132,6,5,7
5377,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",20/11/2020,347,133,464,310,133,500,64,36,91,19,14,28,67,38,105,46,2,148,6,5,7
5378,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",19/11/2020,305,160,403,206,149,447,53,37,84,17,11,26,69,40,95,42,3,127,6,5,8
5379,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",18/11/2020,219,52,356,137,92,197,41,29,57,18,13,32,58,35,72,43,2,91,8,7,11
5380,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",17/11/2020,205,83,380,131,69,218,43,30,74,17,15,19,61,40,82,26,3,73,11,10,13
5381,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",16/11/2020,390,303,500,299,155,500,70,47,126,34,19,100,74,62,133,59,10,163,11,9,13
5382,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",15/11/2020,471,346,500,431,199,500,82,45,148,35,13,112,119,65,153,60,2,187,10,8,11
5383,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",14/11/2020,380,130,500,364,130,500,74,42,107,22,13,29,86,45,114,47,3,155,10,8,12
5384,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",13/11/2020,344,113,457,356,133,464,82,49,135,19,14,27,84,40,121,60,3,183,12,10,14
5385,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",12/11/2020,,,,,,,,,,,,,,,,,,,,,
5386,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",11/11/2020,490,411,500,,,,,,,22,14,41,134,72,146,6,2,235,15,10,28
5387,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",10/11/2020,500,500,500,497,482,500,96,60,128,22,12,35,127,90,142,18,2,112,13,10,17
5388,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",09/11/2020,457,380,500,439,320,500,87,51,117,31,16,71,105,65,128,33,2,172,11,8,13
5389,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",08/11/2020,472,325,500,477,418,500,90,28,136,23,9,42,105,10,142,36,3,146,10,8,12
5390,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",07/11/2020,425,318,500,407,260,500,92,35,168,24,9,39,55,10,111,28,2,113,10,7,14
5391,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",06/11/2020,442,318,500,415,261,500,86,33,119,21,12,40,88,15,121,26,2,118,10,7,22
5392,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",05/11/2020,443,323,500,416,211,500,90,50,147,22,8,45,60,10,109,26,3,105,10,7,12
5393,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",04/11/2020,,,,,,,,,,,,,,,,,,,,,
5394,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",03/11/2020,328,157,459,294,151,500,69,25,105,21,12,36,91,12,131,29,5,139,6,4,9
5395,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",02/11/2020,359,127,500,307,189,445,64,21,113,22,10,31,70,5,108,39,3,117,7,3,12
5396,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",01/11/2020,385,123,500,398,188,500,60,29,89,18,11,25,68,12,85,42,2,98,10,7,14
5397,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",31/10/2020,372,80,500,394,179,478,77,29,129,23,14,78,71,8,101,38,2,98,11,7,15
5398,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",30/10/2020,425,301,500,407,200,500,84,39,116,21,11,34,68,8,101,57,4,226,13,7,17
5399,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",29/10/2020,364,314,456,324,202,479,84,36,153,22,10,37,65,15,122,38,2,153,10,7,15
5400,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",28/10/2020,314,93,437,322,157,436,58,29,99,17,12,22,70,15,90,36,1,97,10,6,13
5401,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",27/10/2020,369,163,463,375,150,500,72,35,98,23,15,39,48,25,112,31,2,143,12,8,17
5402,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",26/10/2020,,,,,,,,,,,,,,,,,,,,,
5403,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",25/10/2020,388,260,473,422,246,500,75,28,120,34,13,55,66,8,104,40,2,160,13,9,18
5404,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",24/10/2020,390,143,500,418,199,500,66,21,110,,,,72,5,109,46,2,146,12,8,16
5405,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",23/10/2020,365,290,457,404,238,500,74,34,126,46,25,84,25,5,70,41,5,260,11,8,14
5406,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",22/10/2020,279,47,490,330,102,500,78,38,103,16,2,29,85,40,112,6,3,146,8,4,10
5407,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",21/10/2020,276,70,437,283,183,500,55,22,95,11,2,24,55,15,112,43,10,168,7,4,17
5408,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",20/10/2020,262,77,368,293,170,426,44,20,72,20,7,39,15,5,45,65,10,156,6,5,9
5409,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",19/10/2020,292,70,406,300,191,445,44,20,72,,,,22,5,45,55,10,102,8,5,10
5410,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",18/10/2020,306,107,411,331,161,500,42,9,68,32,10,101,52,5,82,21,9,32,8,6,9
5411,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",17/10/2020,273,123,361,277,140,500,32,7,56,27,15,66,46,8,72,,,,7,5,12
5412,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",16/10/2020,298,57,431,341,153,452,27,2,42,23,10,54,33,12,88,,,,9,6,13
5413,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",15/10/2020,333,177,401,316,168,500,39,7,77,18,11,26,53,10,90,32,4,112,15,10,20
5414,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",14/10/2020,320,143,439,323,149,487,49,14,82,15,9,26,61,8,104,54,6,172,12,9,17
5415,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",13/10/2020,299,177,350,328,174,500,34,9,63,24,14,35,48,10,90,59,5,161,9,8,11
5416,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",12/10/2020,248,93,332,252,189,432,25,3,47,21,11,42,33,8,52,61,5,128,9,7,11
5417,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",11/10/2020,264,120,338,298,167,496,29,5,66,23,14,43,31,5,57,71,5,142,9,7,11
5418,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",10/10/2020,244,103,336,267,177,500,27,6,63,24,10,47,30,5,52,76,6,177,9,7,11
5419,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",09/10/2020,230,103,312,250,172,455,26,3,44,22,6,45,29,5,45,54,6,146,9,7,10
5420,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",08/10/2020,245,95,342,307,175,500,31,2,64,24,8,74,31,5,68,57,7,166,9,8,18
5421,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",07/10/2020,192,83,358,256,153,500,29,5,53,16,4,23,32,5,55,53,6,128,8,6,14
5422,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",06/10/2020,174,70,318,277,156,463,24,1,50,11,1,22,23,5,50,56,6,127,8,6,14
5423,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",05/10/2020,189,73,318,199,148,299,22,1,56,17,6,30,28,5,62,68,7,134,7,6,9
5424,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",04/10/2020,219,68,309,253,177,452,24,3,46,18,9,32,25,5,57,33,6,79,8,6,10
5425,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",03/10/2020,183,78,310,200,149,311,19,1,43,17,7,24,25,5,50,51,6,116,8,7,8
5426,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",02/10/2020,143,70,305,258,129,462,36,8,59,12,2,22,42,5,65,36,6,80,5,2,8
5427,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",01/10/2020,132,67,230,216,140,412,31,16,63,13,6,19,23,5,43,28,7,57,5,2,8
5428,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",30/09/2020,167,77,240,246,159,461,35,16,56,9,2,14,28,10,50,25,6,53,6,3,8
5429,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",29/09/2020,145,75,306,248,146,446,33,14,55,13,5,22,21,5,75,28,7,50,5,2,7
5430,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",28/09/2020,76,27,220,147,72,340,30,13,62,11,2,19,35,5,88,17,8,44,4,2,6
5431,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",27/09/2020,151,42,316,231,124,436,39,17,62,11,3,24,18,5,78,12,5,18,4,2,7
5432,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",26/09/2020,133,78,293,198,104,428,36,14,71,15,10,20,34,15,80,34,6,72,5,3,7
5433,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",25/09/2020,92,10,301,135,39,262,31,16,76,22,17,28,46,15,80,16,7,28,5,3,8
5434,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",24/09/2020,50,20,133,104,57,175,32,15,70,15,8,26,38,15,70,18,5,42,5,3,8
5435,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",23/09/2020,103,38,240,122,77,157,31,16,67,16,9,28,36,20,48,20,2,73,6,4,9
5436,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",22/09/2020,145,63,297,155,113,328,20,12,49,34,16,104,19,5,32,11,2,37,7,4,10
5437,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",21/09/2020,160,58,320,146,113,200,22,10,120,16,12,22,36,12,50,14,4,23,7,4,9
5438,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",20/09/2020,125,67,243,153,94,294,28,6,197,21,15,46,36,15,52,9,2,42,6,4,7
5439,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",19/09/2020,75,45,107,151,116,197,27,9,51,10,4,23,26,5,43,20,7,35,6,5,8
5440,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",18/09/2020,,,,,,,,,,,,,,,,,,,,,
5441,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",17/09/2020,135,67,240,191,127,398,34,16,66,6,3,15,23,12,65,32,8,63,7,5,11
5442,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",16/09/2020,159,88,257,181,130,364,34,15,145,15,1,28,31,18,60,16,5,26,9,6,12
5443,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",15/09/2020,148,70,348,155,122,240,26,12,42,11,3,26,28,20,48,9,6,17,8,6,12
5444,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",14/09/2020,157,85,311,150,123,210,26,14,47,11,9,20,31,20,55,32,7,58,10,8,12
5445,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",13/09/2020,,,,,,,,,,,,,,,,,,,,,
5446,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",12/09/2020,117,50,203,174,112,315,45,17,73,16,13,22,61,40,101,38,3,84,9,7,12
5447,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",11/09/2020,94,48,163,144,73,443,37,13,70,12,10,22,65,50,80,34,4,55,9,6,13
5448,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",10/09/2020,,,,,,,,,,,,,60,40,80,14,8,23,,,
5449,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",09/09/2020,,,,,,,,,,,,,,,,,,,,,
5450,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",08/09/2020,,,,,,,,,,,,,52,52,52,,,,,,
5451,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",07/09/2020,,,,,,,,,,,,,,,,,,,,,
5452,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",06/09/2020,,,,,,,,,,,,,,,,,,,,,
5453,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",05/09/2020,,,,,,,,,,,,,,,,,,,,,
5454,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",04/09/2020,58,38,83,114,92,170,34,19,52,9,2,16,91,50,102,12,1,21,6,5,6
5455,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",03/09/2020,,,,,,,,,,,,,66,43,82,58,4,128,,,
5456,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",02/09/2020,26,12,52,75,42,107,27,13,42,11,6,20,54,40,65,10,5,16,5,5,6
5457,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",01/09/2020,15,2,47,50,8,88,21,10,35,8,3,15,63,40,72,11,7,13,6,5,6
5458,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",31/08/2020,37,10,130,70,22,130,20,11,50,10,4,20,55,40,72,15,6,26,7,6,8
5459,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",30/08/2020,76,30,143,102,77,145,38,19,63,13,7,17,89,52,108,20,10,38,7,6,8
5460,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",29/08/2020,53,15,97,113,41,194,34,9,71,7,1,13,90,38,102,23,6,62,6,5,8
5461,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",28/08/2020,,,,,,,19,8,33,11,2,19,57,40,85,16,4,24,6,5,6
5462,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",27/08/2020,19,2,55,76,40,151,25,12,46,6,2,18,98,45,104,11,6,16,6,5,6
5463,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",26/08/2020,20,5,42,81,47,123,27,18,36,24,3,90,84,45,92,8,4,21,6,5,6
5464,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",25/08/2020,22,3,55,67,28,133,29,15,59,26,4,76,70,40,95,14,1,34,6,5,6
5465,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",24/08/2020,25,10,52,56,33,97,19,13,26,17,1,68,100,55,102,22,8,58,6,5,7
5466,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",23/08/2020,22,5,55,66,34,115,22,12,45,,,,96,40,104,32,8,94,6,6,6
5467,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",22/08/2020,38,15,97,73,34,123,31,18,45,,,,99,45,107,16,9,28,6,5,7
5468,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",21/08/2020,38,3,87,42,5,95,34,14,54,16,12,19,82,40,102,23,10,65,7,6,9
5469,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",20/08/2020,51,8,107,67,6,109,45,16,78,14,4,22,110,45,122,34,4,113,8,7,10
5470,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",19/08/2020,47,2,70,84,50,109,32,18,53,4,1,10,53,45,90,9,2,25,9,8,10
5471,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",18/08/2020,,,,,,,,,,,,,90,55,106,22,3,81,,,
5472,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",17/08/2020,,,,,,,,,,,,,,,,,,,,,
5473,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",16/08/2020,53,22,78,66,42,124,20,11,44,5,1,10,96,45,100,16,6,25,7,7,8
5474,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",15/08/2020,45,15,73,56,16,105,26,15,45,9,1,28,69,40,88,17,3,34,8,7,16
5475,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",14/08/2020,,,,,,,24,12,38,6,3,11,57,22,70,15,7,35,7,5,10
5476,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",13/08/2020,36,12,147,71,22,164,22,14,34,,,,51,35,62,18,3,34,7,6,9
5477,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",12/08/2020,67,23,127,72,33,130,32,15,69,9,1,26,86,45,106,9,2,17,8,7,10
5478,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",11/08/2020,68,37,123,74,29,124,25,15,46,5,2,12,51,35,80,20,5,56,9,7,10
5479,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",10/08/2020,54,15,98,61,16,109,24,13,45,6,2,13,65,35,90,13,2,26,9,8,10
5480,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",09/08/2020,134,78,207,136,96,209,36,21,65,9,4,14,82,35,105,17,4,45,7,6,10
5481,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",08/08/2020,40,10,77,63,27,120,25,15,51,6,4,8,67,35,90,20,5,33,7,7,8
5482,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",07/08/2020,32,2,65,72,48,156,22,16,29,6,4,12,60,35,72,14,4,44,8,7,10
5483,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",06/08/2020,73,28,143,110,30,199,30,21,40,5,2,14,58,40,70,15,3,64,8,7,10
5484,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",05/08/2020,37,15,93,82,28,163,21,12,38,6,3,9,46,30,57,6,3,15,8,7,9
5485,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",04/08/2020,35,15,67,71,42,138,22,11,33,4,1,10,44,35,50,5,1,12,10,8,12
5486,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",03/08/2020,39,18,65,79,46,119,23,12,44,12,6,18,54,35,70,4,2,9,9,8,10
5487,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",02/08/2020,66,37,133,103,40,135,31,16,42,9,5,17,61,35,72,6,3,16,9,8,10
5488,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",01/08/2020,88,40,207,114,78,144,34,18,54,8,2,15,67,40,85,14,4,45,9,7,17
5489,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",31/07/2020,29,5,52,52,1,123,27,13,53,4,1,8,41,15,57,18,5,41,9,8,11
5490,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",30/07/2020,40,12,65,104,46,172,31,13,53,12,4,113,37,10,40,9,2,14,9,6,13
5491,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",29/07/2020,42,18,147,110,53,213,20,10,49,7,1,10,10,10,70,3,1,11,11,8,14
5492,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",28/07/2020,84,28,213,129,99,182,29,10,68,5,2,8,31,25,35,10,2,42,13,10,18
5493,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",27/07/2020,87,52,257,97,53,179,31,14,89,10,7,17,,,,17,1,39,12,11,14
5494,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",26/07/2020,57,28,110,81,46,119,25,14,39,9,6,12,,,,8,1,31,12,11,14
5495,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",25/07/2020,,,,,,,,,,,,,,,,,,,,,
5496,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",24/07/2020,67,37,207,77,35,246,27,11,76,9,6,14,,,,18,3,30,9,7,10
5497,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",23/07/2020,41,2,103,41,8,99,23,8,39,5,3,7,,,,8,4,19,8,7,10
5498,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",22/07/2020,36,3,73,40,5,97,28,9,56,7,6,11,,,,12,5,16,9,7,10
5499,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",21/07/2020,29,3,110,47,11,153,22,9,65,10,8,13,,,,12,2,20,10,8,12
5500,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",20/07/2020,44,8,167,53,3,175,22,8,47,12,5,22,,,,4,1,28,10,8,15
5501,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",19/07/2020,80,30,130,103,68,133,28,17,47,7,5,10,47,30,60,13,2,26,11,9,13
5502,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",18/07/2020,89,47,183,94,51,139,26,17,55,10,6,13,56,30,80,12,2,25,10,10,12
5503,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",17/07/2020,57,38,75,86,55,121,25,17,40,8,3,13,42,30,55,14,1,31,10,9,13
5504,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",16/07/2020,76,45,113,124,92,187,23,15,43,9,7,12,42,35,48,23,1,53,11,10,13
5505,Delhi,Delhi,site_1561,"Mundka, Delhi - DPCC",15/07/2020,61,33,127,137,73,232,20,12,30,7,5,11,40,25,52,4,1,8,10,7,12
