,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
6072,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",31/12/2020,357,302,480,239,160,426,41,32,51,13,7,22,119,42,159,24,4,97,16,13,18
6073,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",30/12/2020,357,302,480,239,160,426,41,32,51,13,7,22,119,42,159,24,4,97,16,13,18
6074,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",29/12/2020,243,50,466,239,137,444,40,34,47,18,8,34,101,35,141,31,5,107,14,11,18
6075,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",28/12/2020,422,98,500,376,248,500,,,,19,4,36,65,20,180,63,6,126,18,13,21
6076,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",27/12/2020,392,240,500,305,144,500,48,40,56,14,3,34,107,25,182,44,4,184,19,15,24
6077,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",26/12/2020,388,113,500,315,109,500,,,,16,1,44,124,18,191,46,5,152,21,17,28
6078,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",25/12/2020,472,344,500,402,200,500,,,,30,8,96,194,30,194,42,5,193,17,11,26
6079,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",24/12/2020,463,334,500,420,222,500,,,,23,10,49,65,12,198,46,4,216,20,15,23
6080,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",23/12/2020,463,363,500,417,243,500,,,,22,4,54,88,2,170,37,5,195,20,14,23
6081,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",22/12/2020,394,310,500,290,175,478,51,32,152,28,15,48,158,52,184,20,3,153,18,13,25
6082,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",21/12/2020,377,237,500,274,153,486,40,30,49,20,9,28,127,45,182,24,3,151,16,13,22
6083,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",20/12/2020,368,253,500,264,153,500,38,31,50,19,6,39,101,42,170,40,4,158,16,11,21
6084,Delhi,Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",19/12/2020,325,93,500,234,119,500,33,26,43,16,7,31,88,38,170,40,3,133,14,11,24
