,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
13800,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",31/12/2020,280,203,365,257,181,376,32,12,81,8,7,10,41,32,49,56,32,97,55,3,118
13801,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",30/12/2020,243,170,318,243,176,337,34,15,70,10,7,11,38,30,47,49,28,70,45,5,142
13802,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",29/12/2020,163,72,309,191,96,385,27,11,47,8,4,11,35,23,44,29,15,51,72,12,132
13803,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",28/12/2020,311,267,375,243,175,500,33,14,51,5,4,7,34,27,44,42,30,148,103,6,209
13804,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",27/12/2020,274,130,333,221,137,400,35,10,61,7,4,10,35,19,44,37,27,102,168,4,185
13805,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",26/12/2020,266,107,333,213,120,365,37,11,63,8,4,11,34,25,46,57,18,113,74,4,242
13806,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",25/12/2020,242,117,368,199,121,455,41,15,75,10,5,13,33,22,43,57,21,108,60,4,193
13807,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",24/12/2020,232,133,328,184,123,401,33,10,64,10,7,16,32,19,45,49,23,100,50,4,186
13808,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",23/12/2020,188,95,311,161,107,305,40,16,86,11,8,15,35,24,48,47,18,103,79,5,188
13809,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",22/12/2020,169,58,283,120,67,157,33,10,76,9,5,12,33,24,46,30,14,64,85,5,157
13810,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",21/12/2020,193,97,267,,,,,,,,,,,,,26,14,35,79,19,123
13811,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",20/12/2020,206,103,309,136,98,191,,,,,,,30,21,39,42,10,78,37,5,89
13812,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",19/12/2020,261,130,344,181,123,294,20,9,46,4,2,6,29,19,38,49,37,67,9,5,18
13813,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",18/12/2020,290,200,335,189,134,273,68,25,122,8,3,9,27,19,36,44,26,73,11,4,111
13814,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",17/12/2020,281,210,334,175,136,249,86,38,125,7,6,9,24,17,31,41,14,78,40,5,88
13815,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",16/12/2020,256,163,317,174,113,229,90,36,122,9,7,15,24,17,32,29,16,55,48,4,100
13816,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",15/12/2020,120,52,263,94,36,165,60,23,103,7,5,10,20,12,29,36,7,70,18,4,43
13817,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",14/12/2020,148,87,230,111,82,133,54,26,94,6,5,8,18,12,24,34,14,53,52,8,68
13818,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",13/12/2020,165,97,267,133,87,183,68,30,125,7,6,10,18,11,26,40,16,64,30,5,82
13819,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",12/12/2020,207,101,312,145,106,198,75,33,140,9,7,13,,,,45,19,81,33,5,82
13820,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",11/12/2020,217,98,317,202,117,416,114,42,188,8,6,12,,,,42,20,64,35,5,164
13821,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",10/12/2020,193,78,325,183,121,343,112,46,196,5,4,6,17,4,32,52,18,103,53,6,142
13822,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",09/12/2020,168,76,314,178,102,348,113,31,174,3,2,5,20,5,34,53,19,109,56,5,200
13823,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",08/12/2020,171,82,328,158,107,318,96,29,176,3,2,4,15,3,38,47,15,106,86,6,242
13824,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",07/12/2020,143,65,315,155,96,289,96,27,178,3,2,4,6,1,21,48,14,110,69,5,202
13825,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",06/12/2020,225,55,338,187,92,300,121,28,182,4,3,5,,,,49,18,106,129,5,231
13826,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",05/12/2020,213,100,314,197,112,434,130,45,211,4,2,5,,,,53,21,106,76,7,199
13827,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",04/12/2020,189,103,307,167,116,273,116,42,201,4,3,6,,,,43,16,89,108,8,217
13828,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",03/12/2020,216,137,320,181,133,323,98,35,158,6,4,8,5,1,10,44,20,98,69,6,222
13829,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",02/12/2020,159,97,253,159,116,266,103,50,163,6,4,8,,,,33,20,88,90,6,177
13830,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",01/12/2020,,,,,,,,,,,,,,,,44,17,79,53,6,193
13831,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",30/11/2020,75,36,130,116,63,197,65,21,94,4,3,5,6,3,10,20,9,40,71,7,88
13832,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",29/11/2020,155,47,269,141,73,288,65,19,157,3,2,6,13,3,24,50,10,94,31,5,117
13833,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",28/11/2020,144,60,307,138,93,193,45,22,92,3,2,4,16,9,24,25,18,43,79,40,98
13834,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",27/11/2020,269,110,350,199,119,419,88,30,157,4,2,5,16,9,23,46,23,98,83,6,148
13835,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",26/11/2020,274,160,326,211,141,278,123,56,168,4,3,5,16,10,21,62,34,106,62,6,141
13836,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",25/11/2020,205,137,310,167,120,246,114,62,155,4,3,4,12,7,16,55,29,101,34,8,90
13837,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",24/11/2020,156,37,312,151,114,210,86,48,114,4,2,5,14,7,19,29,14,75,34,6,74
13838,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",23/11/2020,238,147,314,175,132,295,99,56,131,5,4,6,14,10,18,46,28,95,64,8,149
13839,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",22/11/2020,207,94,314,189,115,414,99,57,141,4,3,4,13,9,16,41,33,70,54,7,68
13840,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",21/11/2020,174,85,386,169,103,278,97,55,156,4,3,5,13,6,18,50,24,76,48,6,100
13841,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",20/11/2020,174,98,253,158,109,230,84,39,121,5,4,6,12,9,16,42,24,60,51,13,93
13842,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",19/11/2020,181,82,312,168,122,311,87,54,124,5,4,6,12,8,15,38,23,67,50,19,117
13843,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",18/11/2020,187,52,407,156,72,333,74,23,120,5,3,6,11,8,15,42,18,79,67,8,81
13844,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",17/11/2020,194,63,359,143,84,254,61,24,131,5,4,6,10,5,15,46,18,91,48,7,95
13845,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",16/11/2020,203,70,383,138,81,252,65,26,106,6,5,9,10,5,15,39,20,65,55,7,101
13846,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",15/11/2020,150,22,408,134,55,289,75,24,128,5,3,6,10,6,16,26,12,75,58,6,92
13847,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",14/11/2020,187,62,312,159,74,236,97,29,154,4,3,6,7,1,11,47,16,110,36,7,101
13848,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",13/11/2020,196,114,328,152,108,232,79,32,166,3,3,4,10,6,15,55,19,109,59,9,148
13849,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",12/11/2020,185,98,284,153,107,212,81,27,167,3,3,4,13,9,16,43,24,72,70,8,131
13850,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",11/11/2020,177,95,256,156,110,263,101,25,172,3,3,4,13,9,17,50,25,76,45,8,134
13851,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",10/11/2020,165,66,299,138,100,189,77,18,131,4,3,4,12,7,16,45,23,74,43,7,138
13852,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",09/11/2020,140,81,310,144,100,320,70,29,186,4,3,6,12,6,15,57,30,78,40,8,157
13853,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",08/11/2020,146,82,241,184,108,406,100,32,149,4,3,5,11,6,15,59,36,95,31,6,136
13854,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",07/11/2020,146,80,316,134,99,236,75,21,139,3,3,4,9,4,13,40,24,69,49,7,112
13855,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",06/11/2020,164,96,318,144,114,183,75,26,132,4,3,5,10,6,14,41,27,81,46,7,112
13856,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",05/11/2020,164,81,305,184,127,301,104,54,148,5,3,6,11,6,15,59,40,96,32,6,117
13857,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",04/11/2020,206,117,289,,,,100,50,151,5,4,7,9,5,16,53,34,85,26,7,90
13858,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",03/11/2020,165,91,295,,,,95,35,136,5,4,6,10,6,14,51,36,73,40,7,112
13859,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",02/11/2020,107,50,193,,,,87,46,130,4,2,4,11,6,15,38,26,62,29,7,77
13860,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",01/11/2020,121,46,203,,,,83,40,141,4,3,5,11,6,14,37,24,70,45,7,78
13861,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",31/10/2020,91,31,160,152,99,421,76,32,130,5,3,6,10,7,14,38,18,56,34,7,80
13862,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",30/10/2020,156,86,320,170,113,412,84,50,121,4,3,5,11,5,16,38,33,50,42,7,133
13863,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",29/10/2020,115,58,190,142,99,228,88,27,132,4,3,6,7,2,13,37,32,64,58,6,131
13864,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",28/10/2020,109,50,207,145,92,215,89,32,131,4,3,5,8,3,12,41,26,66,27,5,68
13865,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",27/10/2020,90,12,277,96,51,176,68,32,261,6,3,21,7,3,10,37,25,55,23,5,45
13866,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",26/10/2020,41,10,73,93,37,198,41,20,84,2,2,3,9,4,16,26,23,34,24,3,34
13867,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",25/10/2020,91,42,170,130,57,191,36,5,70,2,1,4,14,3,22,30,23,63,6,3,11
13868,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",24/10/2020,,,,,,,,,,,,,,,,26,19,43,8,4,15
13869,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",23/10/2020,78,23,137,89,42,167,51,28,79,3,1,4,15,1,31,28,24,41,,,
13870,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",22/10/2020,42,2,93,98,43,302,50,24,79,3,2,7,19,3,33,28,19,40,16,4,22
13871,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",21/10/2020,35,2,77,94,67,124,40,19,91,3,2,6,15,1,28,22,20,32,9,3,15
13872,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",20/10/2020,32,7,97,106,51,184,42,17,87,3,2,5,17,1,27,19,17,22,6,5,11
13873,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",19/10/2020,25,3,52,99,64,131,48,25,153,6,4,13,19,1,34,18,14,22,7,5,23
13874,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",18/10/2020,29,5,53,79,50,107,37,22,60,3,2,4,23,2,61,12,2,18,8,3,17
13875,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",17/10/2020,21,2,47,47,14,88,55,17,142,5,3,12,44,2,95,20,5,30,6,3,17
13876,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",16/10/2020,51,13,107,60,12,127,47,31,92,5,3,6,23,1,41,20,11,36,7,5,19
13877,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",15/10/2020,97,42,197,111,42,281,69,33,137,6,4,8,26,7,49,30,22,38,10,4,26
13878,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",14/10/2020,96,55,193,120,81,189,60,20,117,7,5,11,,,,26,16,35,24,5,70
13879,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",13/10/2020,116,72,227,139,83,297,48,14,109,7,4,9,,,,23,17,39,8,4,16
13880,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",12/10/2020,81,47,195,102,52,195,62,29,102,5,4,8,19,3,36,32,22,39,9,3,20
13881,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",11/10/2020,146,57,252,150,61,418,67,37,238,5,2,12,18,1,40,36,29,58,10,4,56
13882,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",10/10/2020,119,63,210,136,94,197,50,21,103,4,3,10,18,1,30,31,19,52,24,5,59
13883,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",09/10/2020,94,53,213,122,87,168,51,17,245,4,1,19,19,1,37,26,18,42,15,5,29
13884,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",08/10/2020,94,57,177,130,80,311,53,19,97,3,2,5,17,2,32,22,15,46,23,4,36
13885,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",07/10/2020,60,42,83,93,68,119,42,12,78,3,2,6,19,2,39,18,12,44,11,4,20
13886,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",06/10/2020,42,23,70,67,42,92,47,23,118,4,1,11,23,6,38,21,15,36,29,5,74
13887,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",05/10/2020,60,15,177,78,18,197,47,20,106,2,2,3,20,6,36,21,12,29,10,4,26
13888,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",04/10/2020,72,23,150,106,36,263,46,20,78,2,1,4,20,2,34,19,11,27,12,4,19
13889,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",03/10/2020,52,33,73,89,57,125,41,20,81,2,1,3,22,7,39,16,13,29,16,5,30
13890,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",02/10/2020,37,15,77,98,57,138,44,21,104,2,1,5,21,4,37,13,8,30,11,5,17
13891,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",01/10/2020,,,,,,,,,,,,,,,,13,8,24,11,5,19
13892,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",30/09/2020,,,,,,,,,,,,,,,,,,,,,
13893,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",29/09/2020,,,,,,,,,,,,,,,,,,,,,
13894,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",28/09/2020,,,,,,,,,,,,,,,,,,,,,
13895,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",27/09/2020,,,,,,,,,,,,,,,,,,,,,
13896,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",26/09/2020,,,,,,,,,,,,,,,,,,,,,
13897,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",25/09/2020,33,12,67,,,,,,,,,,,,,16,12,26,7,6,11
13898,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",24/09/2020,37,3,123,,,,,,,,,,,,,10,7,20,12,8,12
13899,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",23/09/2020,59,7,187,,,,,,,,,,,,,,,,,,
13900,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",22/09/2020,46,27,68,,,,,,,,,,,,,,,,,,
13901,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",21/09/2020,43,13,62,,,,,,,,,,,,,,,,,,
13902,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",20/09/2020,53,22,180,,,,,,,,,,,,,32,15,48,7,6,7
13903,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",19/09/2020,37,17,73,,,,,,,,,,,,,20,16,20,5,4,6
13904,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",18/09/2020,32,3,75,,,,,,,,,,,,,,,,,,
13905,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",17/09/2020,,,,,,,,,,,,,,,,,,,,,
13906,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",16/09/2020,22,2,55,,,,,,,,,,,,,,,,,,
13907,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",15/09/2020,33,12,76,,,,,,,,,,,,,29,4,29,4,4,8
13908,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",14/09/2020,20,3,42,,,,,,,,,,,,,,,,,,
13909,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",13/09/2020,,,,,,,,,,,,,,,,,,,,,
13910,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",12/09/2020,43,10,73,,,,,,,,,,,,,12,12,16,,,
13911,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",11/09/2020,,,,,,,,,,,,,,,,1,1,16,21,6,21
13912,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",10/09/2020,40,18,73,,,,,,,,,,,,,17,6,17,5,5,17
13913,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",09/09/2020,25,5,47,,,,,,,,,,,,,8,2,16,9,4,13
13914,Maharashtra,Mumbai,site_5104,"Kurla, Mumbai - MPCB",08/09/2020,22,7,52,,,,,,,,,,,,,13,4,27,12,6,35
