,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
2024,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",31/12/2020,354,320,391,183,150,209,83,49,118,15,12,19,104,88,108,27,21,55,13,11,15
2025,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",30/12/2020,308,177,350,195,144,262,100,65,148,21,10,44,103,85,111,33,20,60,12,7,16
2026,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",29/12/2020,214,57,336,175,148,226,89,47,125,21,14,44,95,75,108,30,18,55,10,7,13
2027,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",28/12/2020,405,117,500,277,197,438,111,66,134,17,8,32,100,82,125,25,19,51,15,13,18
2028,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",27/12/2020,400,293,500,287,144,500,141,94,183,18,10,33,133,95,176,21,18,27,12,6,16
2029,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",26/12/2020,363,137,492,264,115,433,128,76,165,17,5,22,114,82,150,22,18,36,12,10,15
2030,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",25/12/2020,448,315,500,356,164,478,146,10,335,27,2,110,168,101,175,21,18,29,15,9,24
2031,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",24/12/2020,449,335,500,390,194,500,137,11,359,26,1,87,184,102,184,22,19,35,16,8,27
2032,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",23/12/2020,482,419,500,422,289,500,129,33,228,26,11,51,123,106,186,22,18,36,12,7,19
2033,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",22/12/2020,403,273,500,317,149,500,117,13,216,29,13,75,169,101,186,24,18,40,11,5,21
2034,Delhi,Delhi,site_301,"Anand Vihar, Delhi - DPCC",21/12/2020,377,277,477,256,146,432,112,4,155,21,4,38,143,98,164,23,19,48,7,3,12
