,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
1288,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",31/12/2020,,,,,,,,,,,,,,,,,,,,,
1289,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",30/12/2020,,,,,,,,,,,,,,,,,,,,,
1290,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",29/12/2020,,,,,,,,,,,,,,,,,,,,,
1291,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",28/12/2020,,,,,,,,,,,,,,,,,,,,,
1292,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",27/12/2020,,,,,,,,,,,,,,,,,,,,,
1293,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",26/12/2020,,,,,,,,,,,,,,,,,,,,,
1294,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",25/12/2020,,,,,,,,,,,,,,,,,,,,,
1295,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",24/12/2020,,,,,,,,,,,,,,,,,,,,,
1296,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",23/12/2020,54,8,166,,,,29,17,61,5,1,8,95,76,118,,,,11,10,13
1297,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",22/12/2020,,,,,,,,,,,,,,,,,,,,,
1298,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",21/12/2020,,,,,,,,,,,,,,,,,,,,,
1299,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",20/12/2020,82,65,97,91,73,107,5,3,9,,,,,,,,,,2,2,3
1300,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",19/12/2020,62,45,87,66,48,82,5,2,12,3,1,9,,,,,,,2,2,3
1301,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",18/12/2020,,,,,,,,,,,,,,,,,,,,,
1302,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",17/12/2020,,,,,,,,,,,,,,,,,,,,,
1303,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",16/12/2020,,,,,,,,,,,,,,,,,,,,,
1304,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",15/12/2020,,,,,,,,,,,,,,,,,,,,,
1305,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",14/12/2020,,,,,,,,,,,,,,,,,,,,,
1306,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",13/12/2020,,,,,,,,,,,,,,,,,,,,,
1307,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",12/12/2020,,,,,,,,,,,,,,,,,,,,,
1308,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",11/12/2020,,,,,,,,,,,,,,,,,,,,,
1309,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",10/12/2020,,,,,,,,,,,,,,,,,,,,,
1310,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",09/12/2020,,,,,,,,,,,,,,,,,,,,,
1311,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",08/12/2020,,,,,,,,,,,,,,,,,,,,,
1312,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",07/12/2020,,,,,,,,,,,,,,,,,,,,,
1313,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",06/12/2020,,,,,,,,,,,,,,,,,,,,,
1314,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",05/12/2020,,,,,,,,,,,,,,,,,,,,,
1315,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",04/12/2020,,,,,,,,,,,,,,,,,,,,,
1316,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",03/12/2020,,,,,,,,,,,,,,,,,,,,,
1317,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",02/12/2020,,,,,,,,,,,,,,,,,,,,,
1318,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",01/12/2020,,,,,,,,,,,,,,,,,,,,,
1319,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",30/11/2020,,,,,,,,,,,,,,,,,,,,,
1320,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",29/11/2020,,,,,,,,,,,,,,,,,,,,,
1321,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",28/11/2020,,,,,,,,,,,,,,,,,,,,,
1322,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",27/11/2020,,,,,,,,,,,,,,,,,,,,,
1323,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",26/11/2020,,,,,,,,,,,,,,,,,,,,,
1324,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",25/11/2020,,,,,,,,,,,,,,,,,,,,,
1325,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",24/11/2020,,,,,,,,,,,,,,,,,,,,,
1326,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",23/11/2020,,,,,,,,,,,,,,,,,,,,,
1327,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",22/11/2020,,,,,,,,,,,,,,,,,,,,,
1328,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",21/11/2020,,,,,,,,,,,,,,,,,,,,,
1329,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",20/11/2020,,,,,,,,,,,,,,,,,,,,,
1330,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",19/11/2020,,,,,,,,,,,,,,,,,,,,,
1331,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",18/11/2020,,,,,,,,,,,,,,,,,,,,,
1332,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",17/11/2020,,,,,,,,,,,,,,,,,,,,,
1333,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",16/11/2020,,,,,,,,,,,,,,,,,,,,,
1334,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",15/11/2020,,,,,,,,,,,,,,,,,,,,,
1335,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",14/11/2020,,,,,,,,,,,,,,,,,,,,,
1336,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",13/11/2020,,,,,,,,,,,,,,,,,,,,,
1337,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",12/11/2020,,,,,,,,,,,,,,,,,,,,,
1338,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",11/11/2020,,,,,,,,,,,,,,,,,,,,,
1339,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",10/11/2020,,,,,,,,,,,,,,,,,,,,,
1340,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",09/11/2020,,,,,,,,,,,,,,,,,,,,,
1341,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",08/11/2020,,,,,,,,,,,,,,,,,,,,,
1342,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",07/11/2020,,,,,,,,,,,,,,,,,,,,,
1343,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",06/11/2020,,,,,,,,,,,,,,,,,,,,,
1344,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",05/11/2020,,,,,,,,,,,,,,,,,,,,,
1345,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",04/11/2020,,,,,,,,,,,,,,,,,,,,,
1346,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",03/11/2020,,,,,,,,,,,,,,,,,,,,,
1347,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",02/11/2020,,,,,,,,,,,,,,,,,,,,,
1348,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",01/11/2020,,,,,,,,,,,,,,,,,,,,,
1349,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",31/10/2020,,,,,,,,,,,,,,,,,,,,,
1350,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",30/10/2020,,,,,,,,,,,,,,,,,,,,,
1351,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",29/10/2020,,,,,,,,,,,,,,,,,,,,,
1352,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",28/10/2020,,,,,,,,,,,,,,,,,,,,,
1353,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",27/10/2020,,,,,,,,,,,,,,,,,,,,,
1354,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",26/10/2020,,,,,,,,,,,,,,,,,,,,,
1355,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",25/10/2020,,,,,,,,,,,,,,,,,,,,,
1356,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",24/10/2020,,,,,,,,,,,,,,,,,,,,,
1357,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",23/10/2020,,,,,,,,,,,,,,,,,,,,,
1358,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",22/10/2020,,,,,,,,,,,,,,,,,,,,,
1359,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",21/10/2020,,,,,,,,,,,,,,,,,,,,,
1360,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",20/10/2020,,,,,,,,,,,,,,,,,,,,,
1361,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",19/10/2020,,,,,,,,,,,,,,,,,,,,,
1362,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",18/10/2020,,,,,,,,,,,,,,,,,,,,,
1363,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",17/10/2020,,,,,,,,,,,,,,,,,,,,,
1364,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",16/10/2020,,,,,,,,,,,,,,,,,,,,,
1365,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",15/10/2020,,,,,,,,,,,,,,,,,,,,,
1366,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",14/10/2020,,,,,,,,,,,,,,,,,,,,,
1367,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",13/10/2020,,,,,,,,,,,,,,,,,,,,,
1368,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",12/10/2020,,,,,,,,,,,,,,,,,,,,,
1369,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",11/10/2020,,,,,,,,,,,,,,,,,,,,,
1370,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",10/10/2020,,,,,,,,,,,,,,,,,,,,,
1371,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",09/10/2020,,,,,,,,,,,,,,,,,,,,,
1372,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",08/10/2020,,,,,,,,,,,,,,,,,,,,,
1373,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",07/10/2020,,,,,,,,,,,,,,,,,,,,,
1374,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",06/10/2020,,,,,,,,,,,,,,,,,,,,,
1375,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",05/10/2020,,,,,,,,,,,,,,,,,,,,,
1376,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",04/10/2020,,,,,,,,,,,,,,,,,,,,,
1377,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",03/10/2020,,,,,,,,,,,,,,,,,,,,,
1378,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",02/10/2020,,,,,,,,,,,,,,,,,,,,,
1379,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",01/10/2020,,,,,,,,,,,,,,,,,,,,,
1380,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",30/09/2020,,,,,,,,,,,,,,,,,,,,,
1381,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",29/09/2020,,,,,,,,,,,,,,,,,,,,,
1382,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",28/09/2020,,,,,,,,,,,,,,,,,,,,,
1383,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",27/09/2020,,,,,,,,,,,,,,,,,,,,,
1384,Tamil Nadu,Chennai,site_5363,"Perungudi, Chennai - TNPCB",26/09/2020,,,,,,,,,,,,,,,,,,,,,
