,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
7544,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",31/12/2020,,,,106,75,139,,,,10,5,16,,,,24,4,35,29,20,36
7545,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",30/12/2020,301,97,382,276,150,381,30,10,65,5,2,9,61,30,92,14,1,45,23,18,26
7546,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",29/12/2020,232,42,375,253,148,414,26,5,62,5,2,15,53,15,92,13,1,51,16,12,21
7547,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",28/12/2020,405,97,500,375,212,485,52,11,118,9,2,29,58,20,117,29,3,60,25,13,36
7548,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",27/12/2020,412,223,500,352,140,500,46,9,91,9,2,19,112,25,176,20,2,65,26,19,30
7549,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",26/12/2020,379,130,500,341,126,494,45,10,100,6,1,13,105,43,150,20,2,62,26,19,31
7550,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",25/12/2020,447,316,500,410,184,500,50,15,96,7,1,20,120,48,164,17,3,61,32,26,46
7551,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",24/12/2020,,,,,,,,,,,,,,,,,,,,,
7552,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",23/12/2020,456,327,500,425,204,500,61,21,106,11,1,80,187,48,187,17,3,61,30,24,44
7553,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",22/12/2020,381,240,500,316,151,484,50,17,96,18,4,102,106,32,143,18,3,61,24,19,31
7554,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",21/12/2020,356,193,446,283,155,463,43,13,96,16,3,41,88,25,134,16,2,58,23,19,27
7555,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",20/12/2020,302,92,453,230,109,430,38,12,74,10,4,27,78,23,125,18,3,52,20,15,25
7556,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",19/12/2020,,,,,,,,,,,,,,,,,,,,,
7557,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",18/12/2020,305,213,455,190,133,423,23,6,66,3,1,11,77,18,102,15,4,40,20,17,28
7558,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",17/12/2020,290,95,397,179,119,371,26,9,64,3,2,5,51,25,92,16,4,43,22,18,26
7559,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",16/12/2020,303,197,388,180,129,312,26,15,60,9,1,50,45,20,102,16,4,39,18,14,22
7560,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",15/12/2020,203,95,355,134,88,207,15,6,30,5,1,19,40,20,53,19,6,40,17,14,19
7561,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",14/12/2020,244,88,431,153,100,378,18,8,39,2,1,4,46,36,107,14,4,30,21,18,26
7562,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",13/12/2020,407,318,483,330,167,434,36,17,68,2,1,7,103,23,123,17,4,88,29,8,39
7563,Delhi,Delhi,site_1430,"Rohini, Delhi - DPCC",12/12/2020,351,308,386,309,174,440,72,25,118,7,1,16,111,50,138,9,4,29,30,24,38
