,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
2208,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",31/12/2020,349,317,410,214,164,309,60,44,89,25,13,35,93,70,105,22,2,67,10,8,11
2209,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",30/12/2020,305,140,378,246,156,334,72,40,111,29,17,39,82,50,106,24,2,85,9,7,9
2210,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",29/12/2020,223,52,354,233,150,358,65,30,106,37,14,93,78,48,103,23,4,82,7,6,8
2211,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",28/12/2020,407,140,500,345,222,463,88,49,146,34,19,72,28,10,98,51,4,112,10,7,12
2212,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",27/12/2020,394,243,500,317,144,500,95,38,147,26,17,40,101,35,164,30,4,103,8,7,11
2213,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",26/12/2020,,,,,,,,,,,,,,,,,,,,,
2214,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",25/12/2020,447,311,500,404,196,500,,,,32,14,64,109,8,140,30,9,114,6,5,8
2215,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",24/12/2020,451,319,500,419,196,500,110,67,232,39,17,124,184,78,184,37,9,122,4,2,6
2216,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",23/12/2020,469,358,500,438,263,500,113,70,170,27,2,88,200,15,200,46,3,132,,,
2217,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",22/12/2020,,,,,,,,,,,,,,,,,,,,,
2218,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",21/12/2020,,,,,,,,,,,,,101,75,112,28,5,111,,,
2219,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",20/12/2020,282,98,379,193,129,278,83,50,135,26,16,38,96,5,151,38,5,96,4,3,6
2220,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",19/12/2020,282,97,392,188,123,321,78,41,125,31,21,53,110,75,144,30,5,95,3,3,5
2221,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",18/12/2020,311,220,398,176,127,282,60,35,110,27,23,31,134,10,166,32,18,70,3,3,4
2222,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",17/12/2020,274,103,354,166,133,230,65,44,108,28,23,30,52,12,101,29,11,78,4,3,4
2223,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",16/12/2020,301,183,348,170,116,212,58,38,94,52,25,129,90,5,125,30,11,81,4,4,5
2224,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",15/12/2020,231,87,365,144,102,224,47,30,69,34,18,55,25,10,40,29,4,76,5,4,5
2225,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",14/12/2020,267,97,434,178,95,380,52,39,65,26,17,33,,,,34,11,59,5,4,7
2226,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",13/12/2020,,,,,,,,,,,,,,,,14,12,29,,,
2227,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",12/12/2020,355,318,419,257,171,398,104,62,178,28,14,48,108,48,126,23,10,64,5,4,6
2228,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",11/12/2020,323,193,395,231,146,407,85,56,116,28,15,78,102,48,134,26,4,94,5,4,6
2229,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",10/12/2020,378,147,489,358,134,477,110,65,193,34,26,54,111,38,169,23,4,128,5,3,6
2230,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",09/12/2020,396,160,500,329,149,473,99,61,143,35,16,58,152,50,186,36,5,180,5,3,7
2231,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",08/12/2020,452,368,500,370,238,431,90,59,135,,,,128,50,156,29,5,132,,,
2232,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",07/12/2020,431,327,500,339,218,431,91,64,140,,,,102,20,135,40,6,210,5,4,6
2233,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",06/12/2020,443,376,500,371,283,440,95,56,139,23,12,37,99,35,120,47,5,214,6,5,6
2234,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",05/12/2020,454,365,500,405,273,469,120,65,188,25,15,39,114,28,152,35,4,247,6,5,7
2235,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",04/12/2020,,,,,,,,,,,,,,,,,,,,,
2236,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",03/12/2020,413,312,477,303,193,419,93,46,132,29,3,54,92,5,149,36,3,185,4,4,5
2237,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",02/12/2020,439,327,500,376,216,449,105,65,161,23,12,35,120,10,170,35,3,254,4,3,7
2238,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",01/12/2020,381,237,472,291,149,433,94,47,141,24,9,37,128,10,162,35,4,192,4,3,6
2239,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",30/11/2020,334,197,453,236,146,447,84,44,134,26,19,36,158,5,170,41,4,215,3,3,6
2240,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",29/11/2020,283,92,370,172,111,250,74,39,120,24,18,31,84,15,126,29,4,123,3,2,3
2241,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",28/11/2020,218,63,321,137,94,189,63,33,113,22,15,32,76,30,164,23,4,101,3,2,3
2242,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",27/11/2020,225,45,407,166,64,299,,,,,,,91,35,159,32,4,94,,,
2243,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",26/11/2020,225,45,407,166,64,299,,,,,,,91,35,159,32,4,94,,,
2244,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",25/11/2020,430,310,500,383,182,500,129,86,200,26,17,35,100,25,139,33,7,217,5,4,7
2245,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",24/11/2020,392,267,500,341,159,500,119,75,193,29,20,42,120,10,176,39,6,227,5,3,6
2246,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",23/11/2020,308,78,408,229,111,350,88,43,128,29,22,46,89,15,129,33,4,147,4,3,5
2247,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",22/11/2020,267,67,369,187,115,266,75,39,127,30,19,57,69,12,104,38,5,131,4,3,4
2248,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",21/11/2020,317,97,429,225,127,401,83,43,128,29,23,37,59,18,98,48,5,149,,,
2249,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",20/11/2020,316,123,396,226,111,300,94,41,139,26,19,38,67,15,95,56,4,172,,,
2250,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",19/11/2020,291,150,383,175,118,321,80,42,137,23,18,35,74,18,102,45,5,159,,,
2251,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",18/11/2020,195,60,325,130,95,177,69,42,115,25,19,39,51,15,68,35,4,100,,,
2252,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",17/11/2020,,,,,,,,,,,,,,,,,,,,,
2253,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",16/11/2020,401,323,500,297,159,500,92,51,165,53,20,128,43,8,121,61,29,211,,,
2254,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",15/11/2020,,,,467,349,500,132,80,198,38,18,98,110,30,139,64,7,266,7,5,7
2255,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",14/11/2020,,,,366,142,487,118,55,169,23,10,44,84,8,139,47,7,203,6,4,9
2256,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",13/11/2020,,,,334,122,467,98,41,176,30,18,46,110,5,154,37,7,167,5,3,8
2257,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",12/11/2020,,,,346,146,463,79,36,143,37,18,74,101,5,158,23,7,116,4,3,6
2258,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",11/11/2020,,,,,,,105,47,170,,,,155,10,155,25,5,183,,,
2259,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",10/11/2020,,,,490,459,500,117,86,163,35,22,53,111,50,136,28,7,117,4,3,5
2260,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",09/11/2020,,,,443,318,497,102,55,146,37,20,66,116,38,159,27,5,166,3,2,5
2261,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",08/11/2020,,,,403,190,500,90,39,139,35,26,44,108,25,162,31,6,149,3,2,4
2262,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",07/11/2020,,,,398,217,463,98,54,139,40,26,54,96,18,138,24,7,139,3,2,4
2263,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",06/11/2020,,,,395,224,500,100,46,145,,,,111,20,145,26,7,135,3,2,4
2264,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",05/11/2020,,,,434,263,500,119,72,168,34,22,48,118,18,139,21,8,96,4,3,5
2265,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",04/11/2020,298,58,422,287,107,444,99,37,150,32,21,44,100,5,142,30,7,157,2,2,4
2266,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",03/11/2020,339,213,429,296,160,443,85,52,124,34,28,41,161,35,161,41,6,197,2,1,3
2267,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",02/11/2020,,,,342,137,488,87,32,134,39,30,54,77,25,114,46,8,192,3,2,5
2268,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",01/11/2020,,,,,,,,,,,,,,,,,,,,,
2269,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",31/10/2020,,,,341,115,461,106,36,155,31,22,53,85,28,129,37,8,215,4,3,6
2270,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",30/10/2020,,,,370,163,491,137,47,290,30,21,42,116,8,149,23,10,256,5,4,7
2271,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",29/10/2020,354,310,404,271,183,410,,,,29,20,39,40,38,95,70,4,104,8,8,10
2272,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",28/10/2020,314,98,414,261,125,322,51,24,79,27,20,41,84,28,116,16,4,71,10,8,12
2273,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",27/10/2020,352,107,424,331,139,455,60,35,81,28,19,48,69,22,123,18,4,93,11,9,13
2274,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",26/10/2020,353,133,423,334,139,440,67,32,105,28,16,41,91,15,142,18,5,76,11,10,13
2275,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",25/10/2020,352,233,404,329,169,447,64,42,110,28,17,39,111,22,136,9,5,92,10,9,12
2276,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",24/10/2020,,,,352,142,484,63,27,100,29,18,49,91,20,135,29,6,142,9,7,14
2277,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",23/10/2020,337,187,426,336,156,500,,,,33,7,58,88,8,126,21,7,162,10,5,16
2278,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",22/10/2020,248,47,386,251,105,411,,,,22,14,28,91,2,131,21,4,129,,,
2279,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",21/10/2020,262,50,358,226,108,398,56,29,84,33,18,81,85,18,121,27,6,155,,,
2280,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",20/10/2020,277,67,390,229,135,360,54,23,101,33,18,46,58,30,104,32,7,154,5,4,6
2281,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",19/10/2020,243,60,355,197,118,298,52,24,80,31,20,43,63,22,95,32,6,113,5,4,6
2282,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",18/10/2020,296,93,411,252,130,416,,,,27,12,56,71,22,114,34,8,166,7,4,9
2283,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",17/10/2020,278,107,376,241,133,408,,,,26,17,39,79,27,118,40,8,171,7,6,8
2284,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",16/10/2020,285,48,429,273,103,426,,,,28,10,66,59,5,100,29,8,177,9,6,12
2285,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",15/10/2020,315,200,406,245,155,374,,,,17,9,30,84,35,122,36,10,113,11,10,13
2286,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",14/10/2020,317,193,406,270,165,401,,,,20,12,44,78,25,127,47,12,169,9,7,10
2287,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",13/10/2020,315,170,374,282,159,424,,,,26,17,44,89,32,128,45,10,203,7,6,8
2288,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",12/10/2020,237,98,325,186,149,234,,,,32,14,94,64,30,90,43,9,141,7,6,8
2289,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",11/10/2020,234,78,327,190,131,271,53,27,70,26,15,57,57,32,78,53,9,145,7,6,8
2290,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",10/10/2020,217,85,310,191,135,312,,,,27,13,55,56,30,85,52,9,146,7,6,8
2291,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",09/10/2020,213,88,311,191,129,282,,,,27,13,53,53,28,65,39,9,163,6,6,7
2292,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",08/10/2020,221,70,341,197,143,306,,,,22,9,38,56,25,88,45,10,155,6,5,6
2293,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",07/10/2020,181,58,273,182,130,255,,,,22,12,36,66,25,95,34,8,116,6,5,7
2294,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",06/10/2020,154,57,260,169,134,222,50,29,78,15,7,23,54,25,75,36,8,97,6,5,7
2295,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",05/10/2020,179,65,297,170,119,228,48,27,68,19,7,41,48,20,62,54,10,111,6,5,7
2296,Delhi,Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",04/10/2020,182,57,293,161,112,237,44,22,68,19,7,54,50,18,70,42,12,111,6,5,7
