,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
9384,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",31/12/2020,160,143,181,138,121,154,59,47,76,1,1,2,,,,43,30,52,55,27,92
9385,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",30/12/2020,,,,,,,,,,,,,,,,,,,,,
9386,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",29/12/2020,157,83,190,145,116,158,45,27,58,1,1,1,3,1,13,46,26,62,47,11,92
9387,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",28/12/2020,164,88,190,148,112,157,85,54,122,,,,8,1,22,40,10,102,12,2,53
9388,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",27/12/2020,170,142,185,149,132,158,77,51,122,1,1,1,3,1,13,48,32,104,41,2,76
9389,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",26/12/2020,168,145,190,140,122,157,67,49,91,1,1,1,1,1,3,50,30,71,32,6,71
9390,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",25/12/2020,150,85,180,136,110,157,74,56,96,1,1,1,2,1,10,44,31,75,30,4,67
9391,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",24/12/2020,,,,,,,,,,,,,,,,46,32,55,34,20,64
9392,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",23/12/2020,,,,,,,,,,,,,,,,,,,,,
9393,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",22/12/2020,,,,,,,,,,,,,,,,,,,,,
9394,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",21/12/2020,,,,,,,,,,,,,,,,,,,,,
9395,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",20/12/2020,,,,,,,,,,,,,,,,,,,,,
9396,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",19/12/2020,,,,,,,,,,,,,,,,,,,,,
9397,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",18/12/2020,,,,,,,,,,,,,,,,,,,,,
9398,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",17/12/2020,,,,,,,,,,,,,,,,,,,,,
9399,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",16/12/2020,,,,,,,,,,,,,,,,47,28,57,16,6,33
9400,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",15/12/2020,,,,,,,,,,,,,,,,17,16,18,44,32,56
9401,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",14/12/2020,,,,,,,,,,,,,,,,,,,,,
9402,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",13/12/2020,,,,,,,,,,,,,,,,22,20,32,50,10,54
9403,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",12/12/2020,,,,,,,,,,,,,,,,32,16,48,32,10,62
9404,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",11/12/2020,,,,,,,,,,,,,,,,26,22,32,54,10,89
9405,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",10/12/2020,,,,,,,,,,,,,,,,26,22,45,47,9,50
9406,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",09/12/2020,,,,,,,,,,,,,,,,20,5,52,36,4,38
9407,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",08/12/2020,121,48,187,120,66,157,80,42,104,,,,7,1,20,40,29,65,16,3,53
9408,Telangana,Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",07/12/2020,129,43,190,124,59,158,88,55,117,,,,7,1,23,54,2,84,13,2,43
