,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
8096,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",31/12/2020,342,311,406,209,172,301,46,31,70,10,9,12,55,15,82,37,7,102,12,10,15
8097,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",30/12/2020,294,123,363,251,153,342,53,23,91,14,9,31,48,8,85,63,8,129,11,9,13
8098,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",29/12/2020,226,67,349,237,168,406,49,18,94,21,8,61,49,8,75,47,9,119,9,7,11
8099,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",28/12/2020,414,95,500,398,251,456,80,22,122,17,6,49,62,27,114,71,8,154,11,9,14
8100,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",27/12/2020,396,277,500,338,152,450,75,26,112,14,9,25,81,27,126,53,8,171,11,9,13
8101,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",26/12/2020,363,150,472,305,121,426,71,20,115,14,9,20,80,25,124,58,8,155,11,9,14
8102,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",25/12/2020,438,312,500,374,183,500,77,29,165,20,10,86,86,40,134,45,8,176,12,9,15
8103,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",24/12/2020,,,,,,,,,,,,,,,,,,,,,
8104,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",23/12/2020,464,354,500,424,267,500,84,46,198,16,5,57,99,57,142,54,8,229,13,10,15
8105,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",22/12/2020,383,301,494,323,163,499,84,31,136,27,12,105,102,47,139,40,8,161,11,10,13
8106,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",21/12/2020,364,240,444,300,160,432,83,27,139,20,11,53,90,37,115,45,8,140,10,8,12
8107,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",20/12/2020,299,120,426,239,130,414,76,26,128,16,10,25,86,25,146,35,8,107,9,7,12
8108,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",19/12/2020,304,113,397,221,124,401,71,22,131,15,8,32,95,30,120,42,8,109,8,6,11
8109,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",18/12/2020,319,250,399,198,139,374,49,24,114,11,8,16,80,30,102,29,8,70,9,7,10
8110,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",17/12/2020,266,97,332,164,105,238,44,21,91,10,6,13,42,25,62,38,8,76,9,7,10
8111,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",16/12/2020,295,147,361,181,125,255,48,24,85,18,7,44,49,32,65,35,9,78,8,7,9
8112,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",15/12/2020,231,93,365,145,109,240,34,20,52,15,8,40,37,25,50,38,9,74,8,7,9
8113,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",14/12/2020,254,87,395,170,101,293,39,23,62,10,5,16,35,25,103,30,12,55,10,8,15
8114,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",13/12/2020,,,,,,,,,,,,,,,,,,,,,
8115,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",12/12/2020,359,307,456,312,186,460,108,51,162,23,10,47,111,73,129,26,9,133,13,10,15
8116,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",11/12/2020,314,160,387,256,148,361,74,34,125,17,6,51,72,35,110,33,5,100,11,10,14
8117,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",10/12/2020,38,24,54,53,32,101,32,20,81,2,1,9,48,22,104,40,5,69,9,8,12
8118,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",09/12/2020,379,237,500,318,145,498,85,29,165,16,6,29,89,32,142,42,6,163,12,10,16
8119,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",08/12/2020,,,,,,,26,11,61,8,3,24,61,18,109,47,5,99,11,9,12
8120,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",07/12/2020,416,332,479,368,228,455,98,55,136,34,14,126,97,58,127,44,9,160,13,11,16
8121,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",06/12/2020,440,372,500,428,346,500,103,58,169,51,19,105,115,70,138,117,21,204,13,10,15
8122,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",05/12/2020,33,5,97,43,11,104,44,24,127,16,12,26,55,8,86,51,4,159,10,6,16
8123,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",04/12/2020,68,33,110,101,52,122,19,12,30,9,1,16,14,6,34,66,28,86,10,9,12
8124,Delhi,Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",03/12/2020,395,305,478,360,182,492,99,37,155,17,7,32,88,40,146,32,5,139,10,8,13
