,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
7728,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",31/12/2020,46,19,110,,,,20,14,30,12,3,20,55,25,87,22,10,29,,,
7729,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",30/12/2020,76,36,211,221,185,272,100,59,148,8,3,11,58,22,98,18,3,26,15,10,20
7730,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",29/12/2020,191,89,308,220,169,340,91,50,154,6,1,13,55,5,77,17,14,27,17,12,20
7731,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",28/12/2020,271,164,348,309,166,438,136,54,295,13,1,32,48,6,112,29,13,54,28,20,35
7732,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",27/12/2020,246,49,396,306,178,500,128,65,213,9,2,30,93,17,174,13,3,27,23,15,35
7733,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",26/12/2020,239,87,343,302,157,461,129,61,264,9,1,25,80,6,145,16,10,25,33,20,38
7734,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",25/12/2020,335,194,415,391,181,500,135,70,392,14,2,41,111,26,161,3,1,17,30,20,35
7735,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",24/12/2020,348,241,400,404,187,500,160,89,387,18,3,61,174,10,174,12,1,25,25,21,30
7736,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",23/12/2020,331,203,389,426,271,500,157,83,377,20,7,39,101,11,173,15,1,33,24,15,31
7737,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",22/12/2020,256,81,382,282,181,500,142,68,228,22,2,100,100,11,162,19,1,45,24,15,33
7738,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",21/12/2020,229,97,336,286,183,482,135,65,185,12,3,28,99,18,160,20,13,35,16,10,25
7739,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",20/12/2020,204,81,357,233,128,485,129,62,196,11,2,20,107,12,162,15,2,41,16,14,19
7740,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",19/12/2020,164,80,332,211,140,445,113,64,185,10,5,18,97,38,145,17,1,32,11,6,17
7741,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",18/12/2020,164,92,306,162,119,281,74,33,147,7,1,17,76,19,110,9,2,26,13,7,17
7742,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",17/12/2020,109,34,251,151,122,215,84,58,134,8,1,19,73,6,116,2,1,20,16,12,20
7743,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",16/12/2020,140,62,269,153,120,196,84,52,128,17,4,56,43,6,93,10,1,30,14,11,18
7744,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",15/12/2020,85,51,209,118,81,147,62,37,113,10,5,20,24,7,60,15,2,37,16,13,20
7745,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",14/12/2020,139,64,296,158,114,288,75,44,160,8,4,12,38,10,54,12,2,29,19,16,23
7746,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",13/12/2020,240,119,315,250,183,322,106,69,151,10,1,21,90,19,105,3,1,22,26,22,33
7747,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",12/12/2020,216,103,310,232,170,289,159,98,224,13,2,30,87,30,107,10,1,38,29,24,36
7748,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",11/12/2020,240,117,345,256,162,459,119,53,160,15,4,52,69,7,112,16,1,51,28,25,33
7749,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",10/12/2020,323,202,391,370,159,500,169,72,341,16,5,33,93,23,157,13,1,52,30,23,38
7750,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",09/12/2020,306,186,379,367,233,500,152,83,245,16,5,33,115,29,167,16,1,75,30,22,41
7751,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",08/12/2020,302,235,359,346,238,457,128,69,226,15,2,36,114,16,145,25,3,76,27,21,36
7752,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",07/12/2020,283,171,344,297,199,454,140,66,265,14,8,18,88,8,141,25,1,102,23,20,30
7753,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",06/12/2020,152,24,335,307,231,433,140,59,218,15,1,24,86,22,114,25,2,98,22,19,26
7754,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",05/12/2020,134,37,223,353,192,441,187,67,317,21,1,58,98,18,141,34,1,146,31,25,40
7755,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",04/12/2020,135,46,294,293,206,425,168,75,268,17,1,34,105,21,155,23,1,112,26,20,41
7756,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",03/12/2020,226,66,339,337,198,449,174,81,260,20,4,55,92,8,144,19,2,97,27,20,42
7757,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",02/12/2020,287,82,353,359,202,479,194,88,299,22,9,52,156,19,156,20,1,124,27,20,38
7758,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",01/12/2020,212,92,326,278,144,433,169,57,287,18,11,31,155,14,155,23,1,102,24,16,37
7759,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",30/11/2020,,,,,,,,,,,,,,,,,,,,,
7760,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",29/11/2020,109,49,256,178,145,343,125,53,235,21,6,46,81,25,115,19,1,81,15,12,19
7761,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",28/11/2020,73,14,179,136,96,228,103,44,210,15,10,21,65,10,115,17,1,68,14,12,18
7762,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",27/11/2020,125,32,253,175,104,266,102,44,142,19,1,40,35,22,67,23,1,68,18,15,25
7763,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",26/11/2020,296,55,352,360,208,472,159,99,220,24,12,32,80,4,111,19,2,111,23,18,26
7764,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",25/11/2020,324,121,400,367,156,500,161,61,251,22,10,46,109,26,146,27,1,164,28,17,43
7765,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",24/11/2020,268,111,391,302,154,500,152,84,284,23,15,41,167,7,169,32,2,145,21,13,32
7766,Delhi,Delhi,site_113,"Shadipur, Delhi - CPCB",23/11/2020,,,,,,,,,,,,,,,,,,,,,
