,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
14168,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",31/12/2020,347,316,367,190,153,226,19,14,24,22,18,26,5,3,8,59,31,86,48,6,73
14169,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",30/12/2020,320,157,482,180,98,413,20,14,43,19,16,24,13,5,21,58,14,98,82,8,131
14170,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",29/12/2020,,,,,,,19,12,52,18,13,21,4,2,6,32,6,54,50,14,68
14171,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",28/12/2020,,,,,,,30,17,36,22,17,25,9,3,15,30,14,45,139,16,242
14172,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",27/12/2020,,,,,,,19,15,29,19,16,21,9,3,17,32,5,69,57,2,74
14173,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",26/12/2020,,,,,,,21,15,26,17,15,20,4,2,12,53,5,78,75,1,98
14174,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",25/12/2020,,,,,,,24,17,29,17,15,20,5,3,10,37,10,64,55,6,78
14175,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",24/12/2020,,,,,,,,,,,,,,,,40,15,60,62,36,102
14176,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",23/12/2020,,,,,,,,,,,,,,,,,,,,,
14177,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",22/12/2020,,,,,,,,,,,,,,,,,,,,,
14178,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",21/12/2020,226,86,318,138,83,212,15,12,21,15,12,18,4,2,9,11,1,32,51,7,77
14179,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",20/12/2020,222,120,362,140,91,226,18,12,42,17,14,20,8,4,15,21,1,54,37,4,63
14180,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",19/12/2020,221,154,309,133,106,179,18,14,24,18,15,25,7,1,14,33,1,75,62,7,164
14181,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",18/12/2020,189,119,274,127,104,167,22,17,33,12,8,19,9,3,16,40,1,90,85,11,132
14182,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",17/12/2020,139,61,303,100,55,171,28,12,44,20,10,30,3,1,5,39,11,100,33,5,53
14183,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",16/12/2020,,,,,,,,,,,,,,,,23,4,47,36,17,55
14184,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",15/12/2020,,,,,,,,,,,,,,,,,,,,,
14185,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",14/12/2020,111,81,202,84,61,117,25,22,38,26,23,34,8,3,12,25,5,42,16,6,33
14186,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",13/12/2020,142,37,309,92,34,160,44,33,54,30,26,34,4,2,5,,,,17,4,39
14187,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",12/12/2020,103,43,301,69,37,151,25,14,50,21,17,28,4,2,7,53,13,101,22,8,60
14188,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",11/12/2020,146,47,378,94,40,228,19,12,31,19,13,28,4,1,11,46,19,70,52,3,62
14189,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",10/12/2020,192,93,353,116,73,207,15,10,20,10,9,12,12,5,18,63,24,101,44,8,80
14190,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",09/12/2020,189,53,428,112,42,333,33,19,62,13,10,24,5,2,11,56,2,86,107,4,201
14191,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",08/12/2020,247,96,500,146,77,497,30,16,52,11,9,13,12,6,20,34,2,69,100,14,200
14192,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",07/12/2020,215,40,309,119,33,174,16,10,21,12,9,13,5,3,8,15,1,31,66,11,97
14193,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",06/12/2020,255,75,421,150,60,321,34,21,45,13,10,15,5,2,7,34,1,60,77,2,109
14194,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",05/12/2020,253,91,331,138,74,208,35,23,50,14,11,18,13,7,20,55,2,102,158,18,270
14195,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",04/12/2020,210,72,363,131,57,273,71,30,183,21,10,59,11,2,18,37,10,67,132,3,225
14196,Maharashtra,Mumbai,site_5394,"Mazgaon, Mumbai - IITM",03/12/2020,188,47,317,108,47,153,54,14,132,37,12,78,8,3,16,48,8,71,65,6,127
