,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum,NH3_average,NH3_minimum,NH3_maximum
8464,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",31/12/2020,,,,,,,,,,,,,88,85,90,65,21,86,,,
8465,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",30/12/2020,367,314,426,227,175,314,,,,25,17,52,93,75,108,15,3,71,11,8,13
8466,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",29/12/2020,211,63,393,226,157,339,76,66,85,40,19,79,82,15,107,25,3,75,7,5,8
8467,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",28/12/2020,395,127,500,320,218,445,91,71,109,37,16,112,42,20,65,53,1,93,9,7,11
8468,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",27/12/2020,394,309,500,309,173,500,98,74,141,25,18,36,75,20,121,20,2,90,10,8,11
8469,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",26/12/2020,,,,,,,,,,,,,,,,,,,,,
8470,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",25/12/2020,443,328,500,390,207,492,88,64,109,32,12,135,98,20,150,24,2,96,11,9,13
8471,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",24/12/2020,461,335,500,427,246,500,89,66,133,28,14,55,77,42,190,16,1,86,11,8,13
8472,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",23/12/2020,487,425,500,468,371,500,,,,26,5,88,194,40,194,15,2,78,12,11,15
8473,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",22/12/2020,394,230,500,312,157,500,,,,34,14,80,114,18,174,15,1,82,11,7,16
8474,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",21/12/2020,377,267,483,287,169,445,67,47,80,23,14,37,101,5,143,17,1,94,8,6,11
8475,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",20/12/2020,317,123,469,242,147,436,70,50,85,23,16,34,101,28,145,26,1,97,8,6,9
8476,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",19/12/2020,323,127,420,238,153,402,63,44,86,22,14,30,82,15,117,43,2,93,6,5,9
8477,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",18/12/2020,341,293,437,208,144,403,49,36,71,18,10,28,72,25,102,17,1,47,8,6,9
8478,Delhi,Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",17/12/2020,303,123,351,181,133,267,,,,29,17,44,56,10,101,16,1,51,7,5,8
