,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
16964,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",25/11/2020,131,17,393,92,10,318,76,22,142,,,,125,111,133,95,28,111,2,1,12
16965,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",24/11/2020,,,,,,,,,,,,,,,,102,39,112,16,1,31
16966,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",23/11/2020,,,,,,,,,,,,,,,,,,,,,
16967,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",22/11/2020,,,,,,,,,,,,,,,,,,,,,
16968,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",21/11/2020,,,,,,,,,,,,,,,,,,,,,
16969,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",20/11/2020,,,,,,,,,,,,,,,,,,,,,
16970,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",19/11/2020,,,,,,,,,,,,,,,,,,,,,
16971,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",18/11/2020,,,,,,,,,,,,,,,,,,,,,
16972,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",17/11/2020,,,,,,,,,,,,,,,,,,,,,
16973,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",16/11/2020,203,39,500,156,31,488,58,25,118,,,,76,34,127,60,19,103,11,9,17
16974,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",15/11/2020,108,21,494,132,36,466,44,37,64,,,,12,4,83,40,17,91,11,7,17
16975,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",14/11/2020,,,,,,,,,,,,,,,,69,24,108,2,1,8
16976,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",13/11/2020,,,,,,,,,,,,,,,,,,,,,
16977,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",12/11/2020,,,,,,,,,,,,,,,,,,,,,
16978,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",11/11/2020,,,,,,,,,,,,,,,,,,,,,
16979,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",10/11/2020,,,,,,,,,,,,,,,,,,,,,
16980,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",09/11/2020,,,,,,,,,,,,,,,,,,,,,
16981,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",08/11/2020,,,,,,,,,,,,,,,,,,,,,
16982,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",07/11/2020,,,,,,,,,,,,,,,,,,,,,
16983,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",06/11/2020,,,,,,,,,,,,,,,,,,,,,
16984,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",05/11/2020,,,,,,,,,,,,,,,,,,,,,
16985,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",04/11/2020,,,,,,,,,,,,,,,,,,,,,
16986,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",03/11/2020,,,,,,,,,,,,,,,,,,,,,
16987,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",02/11/2020,,,,,,,,,,,,,,,,,,,,,
16988,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",01/11/2020,,,,,,,,,,,,,,,,,,,,,
16989,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",31/10/2020,,,,,,,,,,,,,,,,,,,,,
16990,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",30/10/2020,,,,,,,,,,,,,,,,,,,,,
16991,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",29/10/2020,,,,,,,,,,,,,,,,,,,,,
16992,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",28/10/2020,,,,,,,,,,,,,,,,,,,,,
16993,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",27/10/2020,,,,,,,,,,,,,,,,,,,,,
16994,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",26/10/2020,,,,,,,,,,,,,,,,,,,,,
16995,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",25/10/2020,,,,,,,,,,,,,,,,,,,,,
16996,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",24/10/2020,,,,,,,,,,,,,,,,,,,,,
16997,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",23/10/2020,,,,,,,,,,,,,,,,,,,,,
16998,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",22/10/2020,,,,,,,,,,,,,,,,,,,,,
16999,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",21/10/2020,,,,,,,,,,,,,,,,,,,,,
17000,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",20/10/2020,,,,,,,,,,,,,,,,,,,,,
17001,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",19/10/2020,,,,,,,,,,,,,,,,,,,,,
17002,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",18/10/2020,,,,,,,,,,,,,,,,,,,,,
17003,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",17/10/2020,,,,,,,,,,,,,,,,,,,,,
17004,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",16/10/2020,,,,,,,,,,,,,,,,,,,,,
17005,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",15/10/2020,,,,,,,,,,,,,,,,,,,,,
17006,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",14/10/2020,,,,,,,,,,,,,,,,,,,,,
17007,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",13/10/2020,,,,,,,,,,,,,,,,,,,,,
17008,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",12/10/2020,,,,,,,,,,,,,,,,,,,,,
17009,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",11/10/2020,,,,,,,,,,,,,,,,,,,,,
17010,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",10/10/2020,,,,,,,,,,,,,,,,,,,,,
17011,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",09/10/2020,,,,,,,,,,,,,,,,,,,,,
17012,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",08/10/2020,,,,,,,,,,,,,,,,,,,,,
17013,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",07/10/2020,,,,,,,,,,,,,,,,,,,,,
17014,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",06/10/2020,,,,,,,,,,,,,,,,,,,,,
17015,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",05/10/2020,,,,,,,,,,,,,,,,,,,,,
17016,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",04/10/2020,,,,,,,,,,,,,,,,,,,,,
17017,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",03/10/2020,,,,,,,,,,,,,,,,,,,,,
17018,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",02/10/2020,,,,,,,,,,,,,,,,,,,,,
17019,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",01/10/2020,,,,,,,,,,,,,,,,,,,,,
17020,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",30/09/2020,,,,,,,,,,,,,,,,,,,,,
17021,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",29/09/2020,,,,,,,,,,,,,,,,,,,,,
17022,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",28/09/2020,,,,,,,,,,,,,,,,,,,,,
17023,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",27/09/2020,,,,,,,,,,,,,,,,,,,,,
17024,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",26/09/2020,,,,,,,,,,,,,,,,,,,,,
17025,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",25/09/2020,,,,,,,,,,,,,,,,,,,,,
17026,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",24/09/2020,,,,,,,,,,,,,,,,,,,,,
17027,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",23/09/2020,,,,,,,,,,,,,,,,,,,,,
17028,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",22/09/2020,,,,,,,,,,,,,,,,,,,,,
17029,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",21/09/2020,,,,,,,,,,,,,,,,,,,,,
17030,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",20/09/2020,,,,,,,,,,,,,,,,,,,,,
17031,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",19/09/2020,,,,,,,,,,,,,,,,,,,,,
17032,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",18/09/2020,,,,,,,,,,,,,,,,,,,,,
17033,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",17/09/2020,,,,,,,,,,,,,,,,,,,,,
17034,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",16/09/2020,,,,,,,,,,,,,,,,,,,,,
17035,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",15/09/2020,,,,,,,,,,,,,,,,,,,,,
17036,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",14/09/2020,,,,,,,,,,,,,,,,,,,,,
17037,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",13/09/2020,,,,,,,,,,,,,,,,,,,,,
17038,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",12/09/2020,,,,,,,,,,,,,,,,,,,,,
